"Sample","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289"
"TG 58_7",89829.9594643393,324367.258046751,463279.810590199,151525.528020157,498921.355512567,593680.372546821,297147.382170884,297147.382170884
"TG 58_9",154467.700290747,538169.051634409,559311.052346091,263009.855006669,893324.137877715,1034506.77533707,625636.822827445,743475.798229849
"TG 54_6",1094226.2079901,3940207.45922362,3738273.8547349,1659805.95321523,4152883.96004135,4548799.77765387,3738273.8547349,3861215.29778433
"TG 52_5",3241192.62060232,5268696.54947492,3630410.70849431,1162176.38646214,3738273.8547349,4357197.78400929,4548799.77765387,3940207.45922362
"TG 52_6",808430.961338688,2596807.49799822,1509678.80795524,274042.873629878,1126925.96936975,1273086.0311756,2262226.30154771,2417071.8535538
"TG 56_9",182013.062898843,773996.423332135,517475.075117045,114611.226029598,1034506.77533707,808430.961338688,844084.566491932,1034506.77533707
"TG 60_9",22833.0337552682,36614.4026570515,55268.5982785574,34869.4934917118,109779.628932065,144037.791465528,41040.9749646158,71095.2014850835
"TG 48_3",2174210.99429714,952415.001755678,1070383.96283891,124433.043449919,297147.382170884,242761.467785837,300594.491324654,279726.070307564
"TG 50_5",668899.818579714,1126925.96936975,773996.423332135,112611.025065258,475072.255866054,456109.61713212,568689.760447028,616746.36040637
"TG 50_3",239649.141858628,43168.2229758679,27279.5745919317,42289.2103262086,21499.8675767849,35147.1963522091,15941.6762991514,11427.4024649282
"TG 64_16",821.027429908824,1572.0345417168,1340.42363876208,681.870895512177,4046.41168477418,3487.41852007017,2549.9478142938,3727.52865006795
"TG 42_0",21716.9374580112,6004.09932241579,7006.97272119885,3348.80427639111,2707.36013913356,3608.07627784769,1340.42363876208,2537.35150865498
"TG 56_8",568689.760447028,2417071.8535538,2361033.38820366,720459.261598743,2417071.8535538,3241192.62060232,2417071.8535538,3127646.13736274
"TG 54_8",47727.9679118561,694046.244752706,475072.255866054,79042.4947477102,493331.907936879,517475.075117045,606113.21030197,612451.217127404
"TG 44_1",297147.382170884,80019.2865962125,71095.2014850835,26025.0430099942,21000.2609012931,14696.9302536588,21716.9374580112,21499.8675767849
"TG 58_11",34869.4934917118,141691.439941726,117151.06355283,27559.8037176293,230335.205077582,197258.633944881,242761.467785837,263009.855006669
"TG 50_0",255176.613725738,169004.920664712,171549.19389106,191781.315366133,182013.062898843,165049.156497165,112611.025065258,112611.025065258
"TG 62_13",20132.9424723763,20786.3918220843,24103.5313144553,5927.32513005781,57251.6074609001,41371.2783282,34130.6693822138,39865.0783604276
"TG 62_11",6004.09932241579,9640.2457246382,12774.047051995,6811.53938918706,31286.7108140912,29275.2218724974,13180.8142668834,15185.1170197429
"TG 42_1",43168.2229758679,41040.9749646158,31286.7108140912,7006.97272119885,7238.96136822344,5500.96461854484,8298.33160095459,12265.7524091103
"TG 48_2",3127646.13736274,388549.653473836,568689.760447028,219895.798058679,224515.234726437,239649.141858628,165049.156497165,219895.798058679
"TG 58_6",46295.5868290625,171549.19389106,242761.467785837,90872.1535862592,263009.855006669,355430.55585346,230335.205077582,255176.613725738
"TG 50_2",125864.35974696,41371.2783282,24774.4929782752,32628.5052858994,24103.5313144553,41040.9749646158,17647.5742413616,16742.6095476278
"TG 60_13",12635.7637753574,19153.5206912724,12265.7524091103,2941.20182745196,34869.4934917118,32628.5052858994,34869.4934917118,33772.9731062559
"TG 42_2",26785.0806580441,56266.2557345703,64347.7833401961,21716.9374580112,19516.8618973552,8103.10241384769,20649.6422341141,19986.3389730458
"TG 52_7",90872.1535862592,720459.261598743,428208.362204687,48260.1465277245,294471.614786708,227119.100088581,412431.667696579,412431.667696579
"TG 56_10",24103.5313144553,144037.791465528,87403.209724609,16434.8192218106,117151.06355283,106739.081221889,135773.332899154,165049.156497165
"TG 56_4",528928.358604734,976513.466727858,668899.818579714,412431.667696579,1162176.38646214,1772184.27558777,1034506.77533707,863411.857229731
