Lipid	Adduct	RT	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db+_2225	Ctrl_BKS_db+_2226	Ctrl_BKS_db+_2227	Ctrl_BKS_db+_2231	HF_BKS_db+_2239	HF_BKS_db+_2241	HF_BKS_db+_2242	HF_BKS_db+_2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db+_2273	Ctrl_BL6_db+_2274	Ctrl_BL6_db+_2275	Ctrl_BL6_db+_2279	HF_BL6_db+_2286	HF_BL6_db+_2287	HF_BL6_db+_2288	HF_BL6_db+_2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob+_2316	Ctrl_BTBR_ob+_2317	Ctrl_BTBR_ob+_2318	Ctrl_BTBR_ob+_2320	HF_BTBR_ob+_2329	HF_BTBR_ob+_2331	HF_BTBR_ob+_2333	HF_BTBR_ob+_2334
plasmenyl-PE 34:2	 [M+H]+	6.87	9.404766824	121906.8834	124942.0614	194980.59	147621.2227	115371.6908	219058.2132	136613.6724	123518.6453	163820.4218	180586.0403	177684.4334	166501.1962	138530.4909	128728.9914	113034.0706	145226.5468	88000.9002	109969.6471	150334.73	132184.5353	98002.17611	67436.52072	89892.23749	147621.2227	153621.1533	123518.6453	147621.2227	98002.17611	99507.87234	107976.7383	101230.3089	101230.3089	177684.4334	155761.5367	136613.6724	171923.3079	102761.4095	132184.5353	142911.1978	118653.7689	136613.6724	115371.6908	183777.1748	109969.6471	132184.5353	121906.8834	102761.4095	138530.4909
plasmenyl-PE 36:1	 [M+H]+	11.11	5.607342414	80839.24563	23474.77635	78917.75005	31387.51938	69968.40419	74111.75373	31387.51938	54974.6959	65541.65096	39142.90233	51129.81649	69107.74852	73072.94312	52416.19861	56645.59666	26696.97761	62545.24944	67436.52072	58899.00316	57314.43958	26458.05146	21392.72294	24123.14184	45851.00436	41386.58081	22709.49399	38334.3873	25532.13449	31012.7822	40359.47195	64495.07466	23243.56693	61696.74295	64495.07466	51129.81649	60797.1668	44028.93936	38334.3873	41386.58081	47675.58453	48177.30966	44028.93936	42984.45277	29830.08109	41906.14201	30416.9084	23062.94212	33114.19408
plasmenyl-PE 36:1	 [M+H]+	7.80	15.92587522	1771600.023	1450031.999	1957907.916	1771600.023	1957907.916	3757901.423	1957907.916	1957907.916	2509585.327	2087276.69	2366880.507	2087276.69	2736999.518	2366880.507	1957907.916	1957907.916	1771600.023	2366880.507	3270246.353	2509585.327	2087276.69	1771600.023	2219699.516	2736999.518	3007396.256	1957907.916	1957907.916	1392216.64	2219699.516	2087276.69	2087276.69	2366880.507	2509585.327	2219699.516	2087276.69	1771600.023	1527238.999	2087276.69	3270246.353	1651171.853	2087276.69	1348516.389	2366880.507	1450031.999	2087276.69	1392216.64	1651171.853	2219699.516
plasmenyl-PE 36:1	 [M+Na]+	7.86	138.0983038	4745.754242	128728.9914	3101.702177	155761.5367	5651.645311	11471.68216	177684.4334	89892.23749	83895.46567	186913.6971	8984.995884	7461.35657	79906.4642	5826.482158	2741.017201	174216.0384	83895.46567	9439.727599	226198.4777	9986.22697	189438.5936	198169.6381	211876.145	231444.6655	231444.6655	198169.6381	268561.4321	174216.0384	186913.6971	222801.3405	8358.676685	6033.81833	226198.4777	5983.919099	194980.59	219058.2132	208714.825	222801.3405	236812.3042	205141.2665	215808.0563	169170.5188	208714.825	174216.0384	247307.9864	198169.6381	205141.2665	236812.3042
plasmenyl-PE 36:2	 [M+H]+	7.41	15.51359913	5083865.409	2087276.69	4510552.265	4754888.155	4510552.265	5483044.94	3270246.353	4255723.599	6781914.969	4005902.501	5083865.409	5083865.409	4510552.265	4510552.265	4255723.599	4255723.599	5083865.409	5483044.94	3757901.423	3757901.423	2896139.481	2366880.507	3757901.423	3270246.353	3757901.423	3481367.83	3610773.105	3481367.83	3610773.105	4005902.501	4005902.501	5483044.94	4005902.501	4754888.155	3757901.423	3757901.423	2896139.481	2509585.327	3610773.105	2736999.518	4255723.599	2896139.481	3757901.423	2509585.327	3007396.256	2896139.481	2736999.518	3610773.105
plasmenyl-PE 36:2	 [M+Na]+	7.38	14.66087645	5289.839148	25883.40532	6697.629949	11309.78534	11729.33191	12176.94637	17862.50742	15406.17715	242014.7298	18414.14302	22709.49399	17646.00525	260417.1582	1326.532441	9533.543017	10627.44419	6744.227051	14063.56143	26458.05146	219058.2132	20078.83511	8984.995884	9337.008436	25532.13449	13793.05002	24942.44013	17331.87007	10447.42966	14869.87986	6231.117745	10257.04762	8709.591127	17130.56278	11196.72951	10627.44419	10934.42132	10172.95485	16602.55902	12176.94637	11471.68216	11196.72951	17646.00525	26696.97761	22082.21869	16602.55902	13326.90369	23243.56693	12305.90809
plasmenyl-PE 36:4	 [M+H]+	6.79	33.93076137	24384.40584	31735.47788	44461.71636	41906.14201	74111.75373	107976.7383	89892.23749	77564.55512	73072.94312	58899.00316	74998.71264	61696.74295	120405.1651	82082.74546	78917.75005	56645.59666	56645.59666	75955.92836	47128.76712	55730.22699	86274.81925	86274.81925	64495.07466	104345.6196	50374.41382	43602.71871	54202.25526	46543.75452	57314.43958	73072.94312	98002.17611	109969.6471	78917.75005	70745.84126	60024.92445	66431.73261	44461.71636	37258.37254	130490.0362	55730.22699	61696.74295	28541.66799	43602.71871	56645.59666	60797.1668	56645.59666	70745.84126	104345.6196
plasmenyl-PE 38:1	 [M+H]+	8.37	21.23428334	132184.5353	57314.43958	134342.7299	60024.92445	107976.7383	106373.5834	45422.88187	79906.4642	130490.0362	79906.4642	121906.8834	117112.8993	142911.1978	83895.46567	77564.55512	54974.6959	82082.74546	89892.23749	120405.1651	82082.74546	54974.6959	34984.47131	74111.75373	113034.0706	83895.46567	67436.52072	67436.52072	45851.00436	83895.46567	88000.9002	102761.4095	82082.74546	134342.7299	109969.6471	78917.75005	85222.35717	67436.52072	78917.75005	134342.7299	68180.49027	71783.0883	55730.22699	78917.75005	48177.30966	89892.23749	51129.81649	60797.1668	83895.46567
plasmenyl-PE 38:2	 [M+H]+	7.91	16.76038143	32089.70639	35722.42618	38686.89145	23243.56693	40876.3725	44461.71636	30135.59375	28023.04736	52416.19861	38686.89145	45422.88187	33114.19408	37667.00398	28023.04736	25252.55163	30416.9084	32089.70639	36595.13001	67436.52072	35305.14154	28541.66799	18914.86071	30416.9084	66431.73261	44461.71636	38686.89145	38012.66924	28816.39338	34680.75675	30416.9084	42984.45277	29830.08109	71783.0883	42984.45277	34680.75675	49259.51288	23908.99422	43602.71871	45851.00436	30416.9084	35722.42618	44461.71636	50374.41382	37667.00398	47128.76712	29540.51647	36925.99255	35722.42618
plasmenyl-PE 38:4	 [M+H]+	7.33	7.628906379	194980.59	121906.8834	180586.0403	145226.5468	194980.59	292577.8048	160819.3174	198169.6381	215808.0563	158437.9124	174216.0384	186913.6971	189438.5936	191420.4907	153621.1533	177684.4334	205141.2665	194980.59	236812.3042	236812.3042	180586.0403	180586.0403	191420.4907	208714.825	219058.2132	189438.5936	215808.0563	155761.5367	183777.1748	200880.9441	219058.2132	211876.145	222801.3405	222801.3405	189438.5936	205141.2665	200880.9441	180586.0403	226198.4777	219058.2132	177684.4334	163820.4218	200880.9441	177684.4334	222801.3405	186913.6971	177684.4334	222801.3405
plasmenyl-PE 38:5	 [M+H]+	6.85	10.27625031	200880.9441	226198.4777	226198.4777	211876.145	198169.6381	273770.6121	219058.2132	211876.145	226198.4777	242014.7298	200880.9441	208714.825	236812.3042	205141.2665	189438.5936	183777.1748	191420.4907	215808.0563	353931.1357	226198.4777	198169.6381	158437.9124	166501.1962	226198.4777	260417.1582	215808.0563	260417.1582	194980.59	191420.4907	186913.6971	198169.6381	186913.6971	268561.4321	236812.3042	200880.9441	236812.3042	183777.1748	268561.4321	191420.4907	183777.1748	183777.1748	205141.2665	285905.1615	205141.2665	200880.9441	211876.145	198169.6381	208714.825
plasmenyl-PE 38:6	 [M+H]+	6.68	16.11457396	106373.5834	80839.24563	121906.8834	78917.75005	130490.0362	183777.1748	124942.0614	118653.7689	191420.4907	166501.1962	160819.3174	150334.73	222801.3405	130490.0362	118653.7689	126704.5429	153621.1533	158437.9124	160819.3174	126704.5429	113034.0706	111645.8634	147621.2227	166501.1962	121906.8834	91685.51901	124942.0614	104345.6196	138530.4909	180586.0403	191420.4907	198169.6381	166501.1962	166501.1962	142911.1978	155761.5367	120405.1651	73072.94312	208714.825	140845.2377	142911.1978	68180.49027	132184.5353	96567.18597	163820.4218	117112.8993	134342.7299	177684.4334
plasmenyl-PE 40:1	 [M+H]+	8.80	11.10977243	69107.74852	28816.39338	86274.81925	27467.08531	60797.1668	51699.90556	26961.89479	64495.07466	47675.58453	32089.70639	44461.71636	58899.00316	52416.19861	54974.6959	67436.52072	25883.40532	51699.90556	52416.19861	48750.50814	63518.89008	22082.21869	19408.08598	38686.89145	38334.3873	42525.83699	36925.99255	60024.92445	32089.70639	36062.8865	39142.90233	63518.89008	48177.30966	44461.71636	55730.22699	60797.1668	54974.6959	47675.58453	34984.47131	52416.19861	54202.25526	39474.37337	37667.00398	47675.58453	31387.51938	48750.50814	38686.89145	31735.47788	47675.58453
plasmenyl-PE 40:1	 [M+Na]+	8.81	50.83432396	1750.977985	1872.004713	2529.955592	941.7722162	2851.466121	1940.413148	1850.700572	1627.852423	1810.048109	1105.126401	2284.431709	1872.004713	1730.820619	1509.169743	1850.700572	1750.977985	1032.804249	2284.431709	3434.39012	4053.994812	2965.684274	3501.577631	1673.904794	6159.263596	1704.06767	3023.544195	2284.431709	2965.684274	2284.431709	1394.770282	3799.791315	1509.169743	1966.184891	3130.667038	3046.664351	1940.413148	3075.951129	4912.784497	1966.184891	3917.335892	1547.623228	3889.433002	2305.655716	2905.640596	2631.220818	2432.310691	2406.789102	4321.217705
plasmenyl-PE 40:2	 [M+H]+	8.39	26.31336637	36062.8865	20078.83511	43602.71871	15406.17715	30703.47362	26458.05146	13793.05002	33114.19408	62545.24944	28541.66799	39958.55439	48177.30966	44979.14152	21908.4025	22468.11183	15721.38306	25532.13449	33353.91111	44461.71636	38686.89145	21908.4025	11024.14349	16769.01906	33709.44587	36062.8865	26961.89479	27467.08531	16055.98323	30135.59375	25532.13449	42525.83699	28816.39338	41906.14201	34025.85466	30135.59375	34680.75675	14063.56143	19227.61365	35722.42618	19408.08598	30703.47362	19227.61365	33709.44587	21578.76444	23243.56693	18001.09703	24580.71733	32089.70639
plasmenyl-PE 40:4	 [M+H]+	7.80	20.74764371	166501.1962	60024.92445	163820.4218	73072.94312	158437.9124	215808.0563	64495.07466	158437.9124	194980.59	98002.17611	155761.5367	171923.3079	194980.59	142911.1978	147621.2227	88000.9002	180586.0403	205141.2665	260417.1582	183777.1748	153621.1533	99507.87234	160819.3174	205141.2665	147621.2227	130490.0362	219058.2132	94315.78286	160819.3174	198169.6381	222801.3405	242014.7298	123518.6453	128728.9914	118653.7689	136613.6724	91685.51901	128728.9914	163820.4218	113034.0706	89892.23749	78917.75005	126704.5429	75955.92836	155761.5367	94315.78286	124942.0614	160819.3174
plasmenyl-PE 40:5	 [M+H]+	7.52	7.181874199	126704.5429	85222.35717	155761.5367	96567.18597	121906.8834	211876.145	109969.6471	136613.6724	150334.73	111645.8634	138530.4909	147621.2227	150334.73	124942.0614	140845.2377	109969.6471	147621.2227	147621.2227	194980.59	180586.0403	120405.1651	118653.7689	140845.2377	183777.1748	169170.5188	134342.7299	231444.6655	117112.8993	132184.5353	150334.73	153621.1533	163820.4218	121906.8834	115371.6908	99507.87234	118653.7689	113034.0706	109969.6471	104345.6196	102761.4095	106373.5834	85222.35717	138530.4909	80839.24563	128728.9914	96567.18597	82082.74546	123518.6453
plasmenyl-PE 40:6	 [M+H]+	7.25	9.285895036	134342.7299	74111.75373	145226.5468	80839.24563	145226.5468	169170.5188	111645.8634	107976.7383	174216.0384	113034.0706	158437.9124	158437.9124	134342.7299	117112.8993	94315.78286	121906.8834	177684.4334	177684.4334	155761.5367	136613.6724	140845.2377	128728.9914	153621.1533	180586.0403	189438.5936	128728.9914	208714.825	111645.8634	134342.7299	183777.1748	242014.7298	160819.3174	153621.1533	134342.7299	75955.92836	124942.0614	106373.5834	102761.4095	132184.5353	94315.78286	111645.8634	63518.89008	106373.5834	69968.40419	117112.8993	101230.3089	73072.94312	158437.9124
plasmenyl-PE 42:4	 [M+H]+	8.22	19.88122948	22709.49399	10934.42132	26961.89479	12806.8901	25532.13449	32828.0275	16337.11783	22327.21182	26185.41217	21392.72294	27197.98077	31387.51938	29114.57555	27804.34076	23243.56693	15537.39923	39142.90233	56645.59666	69968.40419	44461.71636	40359.47195	28239.96359	43602.71871	70745.84126	45851.00436	39142.90233	47675.58453	26458.05146	41386.58081	47675.58453	47675.58453	52416.19861	58899.00316	34390.73834	33353.91111	30703.47362	26458.05146	27197.98077	40876.3725	31387.51938	25883.40532	19059.34626	34025.85466	20831.16733	36595.13001	19542.91673	26185.41217	38012.66924
PS 33:1	 [M+H]+	5.44	74.11625384	3328.644581	2353.453936	4161.917897	1194.49044	2237.996123	2154.216067	1527.841542	1836.511721	2406.789102	941.7722162	1966.184891	1730.820619	812.6641799	1750.977985	1509.169743	2081.005034	636.8546096	19.58724319	91.19475576	1105.126401	842.310761	486.462402	275.7432142	685.6612332	1105.126401	1194.49044	1032.804249	572.0414419	685.6612332	1277.923821	842.310761	439.345155	1009.656055	1354.862643	1704.06767	1373.613251	339.0038411	2176.953478	1218.783404	1872.004713	1416.281504	1606.746885	1078.864738	812.6641799	902.4052044	1373.613251	211.4682283	966.2630571
PS 34:1	 [M+H]+	5.75	62.80185944	118653.7689	138530.4909	160819.3174	89892.23749	111645.8634	142911.1978	63518.89008	117112.8993	50374.41382	63518.89008	63518.89008	89892.23749	45851.00436	115371.6908	132184.5353	74998.71264	75955.92836	64495.07466	33709.44587	58122.70206	37258.37254	51129.81649	46543.75452	16602.55902	55730.22699	60024.92445	86274.81925	51699.90556	39142.90233	46543.75452	38686.89145	24942.44013	34025.85466	80839.24563	132184.5353	80839.24563	198169.6381	123518.6453	70745.84126	136613.6724	88000.9002	128728.9914	91685.51901	98002.17611	64495.07466	98002.17611	49992.58667	60024.92445
PS 34:1	 [M+Na]+	5.57	26.48306031	10627.44419	4996.445978	6517.755259	3917.335892	8984.995884	7667.372582	4245.932772	7132.635791	6574.562853	6629.200142	4955.023533	4321.217705	5876.33717	5781.651568	7132.635791	6790.29513	3954.001667	6574.562853	3353.687486	3165.953768	5094.988909	3954.001667	5094.988909	3231.818612	3799.791315	4602.288706	3407.877676	4161.917897	4211.337463	6390.312368	4835.537305	2660.892641	2905.640596	3165.953768	6744.227051	4245.932772	10086.74601	3656.86449	4565.825721	5048.536444	3046.664351	6033.81833	3846.535463	4393.66351	3617.910855	7875.490429	4129.979558	3917.335892
PS 34:2	 [M+H]+	5.28	12.22168644	32828.0275	16602.55902	29540.51647	14204.14243	24123.14184	22327.21182	9681.99512	19718.04588	14063.56143	19059.34626	18600.08183	19227.61365	15196.55845	21578.76444	25883.40532	13793.05002	11309.78534	12522.3119	7746.09192	10257.04762	8442.776165	6932.82616	8709.591127	6697.629949	11309.78534	11729.33191	13519.95059	8189.229007	9681.99512	9607.234258	6790.29513	7948.616223	10447.42966	13326.90369	18414.14302	14732.83801	14869.87986	12078.49421	14063.56143	14063.56143	13690.83598	10172.95485	12078.49421	8627.711884	9884.422386	10341.29307	8121.861752	9681.99512
PS 35:1	 [M+H]+	6.10	57.82337166	78917.75005	86274.81925	80839.24563	49259.51288	83895.46567	174216.0384	75955.92836	94315.78286	24123.14184	44979.14152	48750.50814	54202.25526	58122.70206	78917.75005	79906.4642	80839.24563	55730.22699	42984.45277	32488.07954	60797.1668	48177.30966	66431.73261	61696.74295	19718.04588	53203.45962	52416.19861	80839.24563	44028.93936	45422.88187	50374.41382	46543.75452	31012.7822	22468.11183	67436.52072	74111.75373	73072.94312	169170.5188	115371.6908	79906.4642	107976.7383	69107.74852	101230.3089	73072.94312	68180.49027	65541.65096	74111.75373	42984.45277	63518.89008
PS 35:1	 [M+Na]+	5.97	19.9967079	3353.687486	3101.702177	2802.844887	1673.904794	1966.184891	6629.200142	2460.117207	3259.440233	1233.028538	4053.994812	2432.310691	1918.399093	2489.813076	3259.440233	2037.409481	2965.684274	1810.048109	2777.236643	1779.687037	3259.440233	4955.023533	2460.117207	2176.953478	3353.687486	5429.255262	4430.950426	4211.337463	1627.852423	1810.048109	1918.399093	2154.216067	2694.215394	1918.399093	4522.233182	3586.931183	3130.667038	3165.953768	6290.853212	2331.339165	3194.73727	3075.951129	6327.856484	3722.805152	5983.919099	4996.445978	1627.852423	2851.466121	1653.849199
PS 35:2	 [M+H]+	5.58	51.66097925	7875.490429	5048.536444	8358.676685	3407.877676	8807.138823	7604.121685	3461.308373	8807.138823	2432.310691	4602.288706	5094.988909	6517.755259	4245.932772	7746.09192	9146.108891	6443.041527	3461.308373	2802.844887	2056.907916	2872.255076	3284.483163	2965.684274	2720.283708	2284.431709	3130.667038	2905.640596	2406.789102	2601.313645	2331.339165	4161.917897	5289.839148	2133.381711	7132.635791	3684.065188	2995.122344	4996.445978	8358.676685	4053.994812	3987.494108	3560.774964	2802.844887	3799.791315	3560.774964	3046.664351	3284.483163	3075.951129	2554.402104	2012.546104
PS 36:1	 [M+H]+	6.36	50.90649092	1013253.079	1957907.916	1348516.389	1450031.999	1292234.609	3610773.105	1651171.853	1238563.389	553364.3953	1089010.409	880423.239	1042328.166	553364.3953	1238563.389	1450031.999	1450031.999	977996.2115	1042328.166	1238563.389	1392216.64	1292234.609	1957907.916	1348516.389	484291.1482	1348516.389	1170241.598	2087276.69	1771600.023	1170241.598	1129376.353	977996.2115	851263.203	458617.4125	1392216.64	1527238.999	1527238.999	2219699.516	2736999.518	1392216.64	2219699.516	1392216.64	1771600.023	1771600.023	1651171.853	1392216.64	1651171.853	1450031.999	1348516.389
PS 36:1	 [M+Na]+	14.23	68.98533122	1326.532441	4245.932772	2217.249324	620.3235154	1416.281504	1918.399093	702.8576164	842.310761	468.4455153	394.0975823	572.0414419	902.4052044	468.4455153	1704.06767	1155.776144	1704.06767	921.5462628	394.0975823	882.4186362	2012.546104	636.8546096	5339.378486	486.462402	902.4052044	369.7743645	593.040721	1233.028538	660.6016777	468.4455153	517.2856136	966.2630571	966.2630571	718.1761894	739.5076125	1416.281504	1527.841542	2154.216067	1130.584623	468.4455153	1850.700572	941.7722162	921.5462628	787.3384626	572.0414419	702.8576164	1009.656055	1918.399093	768.9411996
PS 36:2	 [M+H]+	5.87	5.16976853	880423.239	621994.1168	1013253.079	553364.3953	1129376.353	1392216.64	534418.5089	977996.2115	578458.1021	652889.5402	715296.0689	652889.5402	694218.5985	851263.203	773041.6783	773041.6783	673759.7284	694218.5985	652889.5402	715296.0689	553364.3953	426803.3436	534418.5089	426803.3436	621994.1168	553364.3953	621994.1168	444839.6687	673759.7284	652889.5402	715296.0689	382724.2116	484291.1482	604682.8803	553364.3953	534418.5089	715296.0689	520465.6053	578458.1021	553364.3953	458617.4125	418784.4128	520465.6053	334428.9576	458617.4125	409670.8792	334428.9576	484291.1482
PS 36:2	 [M+Na]+	5.90	16.19335811	4866.332948	22327.21182	48177.30966	18181.43836	2191.858738	34390.73834	20643.00615	1872.004713	39474.37337	29540.51647	37667.00398	39142.90233	27804.34076	4021.329678	21908.4025	21578.76444	24580.71733	44461.71636	18600.08183	37258.37254	22327.21182	22082.21869	38012.66924	21053.77263	26696.97761	25883.40532	25252.55163	20831.16733	21730.22341	34680.75675	26458.05146	23681.35154	17862.50742	23243.56693	21730.22341	25252.55163	23474.77635	33114.19408	28023.04736	18001.09703	3846.535463	22468.11183	19542.91673	12305.90809	14413.00307	14413.00307	11309.78534	18001.09703
PS 36:3	 [M+H]+	5.43	8.21350663	74998.71264	31387.51938	62545.24944	32089.70639	98002.17611	102761.4095	39474.37337	68180.49027	34390.73834	36062.8865	36062.8865	42984.45277	60797.1668	88000.9002	88000.9002	58122.70206	31012.7822	39142.90233	19718.04588	31387.51938	36595.13001	30416.9084	45851.00436	34680.75675	35722.42618	34680.75675	30135.59375	21908.4025	44979.14152	49992.58667	47128.76712	34390.73834	17463.65618	31735.47788	26961.89479	27197.98077	42525.83699	34390.73834	44028.93936	44461.71636	22327.21182	19718.04588	22082.21869	16466.50135	30135.59375	28023.04736	28816.39338	34680.75675
PS 36:3	 [M+Na]+	5.28	30.39147345	6932.82616	10824.47854	3407.877676	7667.372582	4161.917897	6231.117745	11115.01877	4021.329678	2460.117207	7076.341456	1750.977985	4996.445978	7132.635791	6790.29513	4358.848254	4211.337463	5876.33717	3407.877676	2489.813076	3534.633299	3046.664351	4129.979558	6790.29513	4321.217705	3889.433002	3586.931183	8709.591127	6159.263596	8295.391711	3461.308373	6327.856484	5094.988909	3722.805152	4245.932772	8627.711884	4358.848254	7374.181445	3917.335892	6033.81833	4053.994812	7461.35657	3284.483163	6790.29513	3954.001667	3075.951129	6932.82616	6629.200142	3231.818612
PS 36:4	 [M+H]+	5.21	30.4152687	12078.49421	3889.433002	3461.308373	3846.535463	8627.711884	8627.711884	3586.931183	3766.694193	5593.616175	6105.663462	4480.896291	4358.848254	5933.161129	7461.35657	10934.42132	5876.33717	4686.688052	2509.781795	3194.73727	3046.664351	4835.537305	3378.153016	5651.645311	2741.017201	3328.644581	4021.329678	2851.466121	6033.81833	3378.153016	5289.839148	5244.072797	2601.313645	3617.910855	4092.482947	3130.667038	4053.994812	5194.374936	3954.001667	4602.288706	5826.482158	3328.644581	6629.200142	3656.86449	2109.421401	3378.153016	4092.482947	2872.255076	3766.694193
PS 37:4	 [M+H]+	5.62	45.70258066	3846.535463	3461.308373	2012.546104	1580.165531	1940.413148	5781.651568	2802.844887	3656.86449	842.310761	2509.781795	2383.173868	3231.818612	2176.953478	2694.215394	2109.421401	2660.892641	2012.546104	1547.623228	2601.313645	3194.73727	3378.153016	2931.575138	3987.494108	2037.409481	3987.494108	2432.310691	2383.173868	1730.820619	2631.220818	1750.977985	3407.877676	1894.252739	2056.907916	3328.644581	2133.381711	2176.953478	3328.644581	7667.372582	2264.273456	6517.755259	2056.907916	4866.332948	3284.483163	4955.023533	2694.215394	2802.844887	3684.065188	1606.746885
PS 38:2	 [M+Na]+	6.19	23.70257728	30135.59375	36595.13001	32488.07954	33114.19408	36595.13001	58122.70206	33114.19408	30135.59375	23062.94212	39474.37337	28541.66799	27197.98077	23474.77635	38012.66924	29830.08109	38334.3873	30135.59375	29540.51647	23681.35154	23474.77635	26961.89479	31012.7822	36595.13001	16945.26735	38012.66924	37258.37254	51699.90556	33353.91111	31735.47788	36062.8865	32488.07954	28023.04736	24123.14184	16945.26735	34025.85466	33114.19408	44979.14152	40359.47195	33709.44587	36595.13001	32828.0275	25883.40532	29830.08109	30416.9084	27804.34076	34680.75675	24942.44013	27804.34076
PS 38:3	 [M+Na]+	5.71	16.05191277	40359.47195	63518.89008	60024.92445	57314.43958	51129.81649	91685.51901	49992.58667	45851.00436	35722.42618	49992.58667	41906.14201	38686.89145	41386.58081	51699.90556	43602.71871	79906.4642	63518.89008	63518.89008	39474.37337	53203.45962	55730.22699	101230.3089	69968.40419	31735.47788	62545.24944	56645.59666	83895.46567	58122.70206	74111.75373	68180.49027	54202.25526	41906.14201	48177.30966	63518.89008	74998.71264	64495.07466	101230.3089	85222.35717	69968.40419	85222.35717	68180.49027	62545.24944	52416.19861	55730.22699	66431.73261	78917.75005	61696.74295	54974.6959
PS 38:4	 [M+H]+	5.79	20.33935883	186913.6971	130490.0362	130490.0362	111645.8634	163820.4218	205141.2665	98002.17611	180586.0403	82082.74546	124942.0614	98002.17611	132184.5353	98002.17611	163820.4218	177684.4334	130490.0362	174216.0384	136613.6724	124942.0614	147621.2227	132184.5353	132184.5353	163820.4218	85222.35717	142911.1978	142911.1978	136613.6724	126704.5429	115371.6908	115371.6908	113034.0706	94315.78286	88000.9002	124942.0614	153621.1533	134342.7299	215808.0563	160819.3174	153621.1533	150334.73	115371.6908	118653.7689	134342.7299	113034.0706	120405.1651	104345.6196	80839.24563	106373.5834
PS 38:4	 [M+Na]+	5.71	13.4702947	23681.35154	12305.90809	20643.00615	16769.01906	21578.76444	18181.43836	14204.14243	16945.26735	14869.87986	17331.87007	16945.26735	15922.77687	18914.86071	18914.86071	21392.72294	19885.58665	21392.72294	18414.14302	16602.55902	15406.17715	18758.21968	14732.83801	20643.00615	11966.49557	22468.11183	21392.72294	14204.14243	13073.99457	20078.83511	20831.16733	18914.86071	13174.93997	18758.21968	17646.00525	19408.08598	19227.61365	19227.61365	15019.40266	16055.98323	15721.38306	18600.08183	15406.17715	13690.83598	18181.43836	11115.01877	14732.83801	8984.995884	12176.94637
PS 38:5	 [M+H]+	5.41	20.47054975	64495.07466	26185.41217	39474.37337	25883.40532	51699.90556	34680.75675	16055.98323	31735.47788	35305.14154	30416.9084	36925.99255	37258.37254	33114.19408	41906.14201	44461.71636	30135.59375	31735.47788	44028.93936	18414.14302	34680.75675	20643.00615	22709.49399	33709.44587	18181.43836	27197.98077	23908.99422	23243.56693	32828.0275	19059.34626	25252.55163	34025.85466	20275.01639	15721.38306	21239.9287	29830.08109	21908.4025	21730.22341	12176.94637	22468.11183	16945.26735	26696.97761	21730.22341	18181.43836	11729.33191	14063.56143	12915.88073	10447.42966	16769.01906
PS 38:5	 [M+Na]+	5.44	46.73166371	160.7384096	660.6016777	1277.923821	1373.613251	1155.776144	2851.466121	1155.776144	702.8576164	1750.977985	1032.804249	1547.623228	702.8576164	1416.281504	739.5076125	812.6641799	1078.864738	1455.059452	1627.852423	3917.335892	1547.623228	2012.546104	1256.068293	882.4186362	1653.849199	1894.252739	1894.252739	1194.49044	3378.153016	4798.527859	1455.059452	1326.532441	921.5462628	1779.687037	1627.852423	739.5076125	1779.687037	1326.532441	2489.813076	1078.864738	3165.953768	1627.852423	2432.310691	1009.656055	1810.048109	1056.295484	2264.273456	1509.169743	1986.190245
PS 40:1	 [M+H]+	7.48	145.0425444	75955.92836	299460.4494	98002.17611	113034.0706	70745.84126	194980.59	150334.73	55730.22699	22880.89744	48750.50814	49259.51288	56645.59666	24384.40584	113034.0706	134342.7299	120405.1651	74111.75373	49259.51288	73072.94312	83895.46567	91685.51901	200880.9441	88000.9002	19059.34626	106373.5834	99507.87234	171923.3079	136613.6724	65541.65096	55730.22699	53203.45962	39958.55439	13690.83598	86274.81925	150334.73	145226.5468	334428.9576	382724.2116	120405.1651	306452.3363	171923.3079	458617.4125	186913.6971	273770.6121	126704.5429	273770.6121	183777.1748	89892.23749
PS 40:1	 [M+Na]+	6.73	37.58823909	4955.023533	5339.378486	3889.433002	4021.329678	5386.137656	8046.838572	6860.866275	4522.233182	2331.339165	6443.041527	3101.702177	5289.839148	2406.789102	4522.233182	5487.494193	3586.931183	5429.255262	6443.041527	4686.688052	6574.562853	9054.47894	11115.01877	3284.483163	5429.255262	8709.591127	6327.856484	10447.42966	8894.3843	5781.651568	6697.629949	4129.979558	2872.255076	3328.644581	6574.562853	6443.041527	6629.200142	20643.00615	13519.95059	7461.35657	10696.32158	11024.14349	5826.482158	5289.839148	5876.33717	8709.591127	8807.138823	3799.791315	8627.711884
