"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"SM 44:2"," [M]+@8.34",444628.601041667,341811.438895833,459494.973958333,278186.300458333,509001.631458333,485608.67625,260950.051770833,336764.72075,336764.72075,274496.307375,237707.7926875,322626.111666667,419871.779375,322626.111666667,452582.675208333,322626.111666667,347218.853979167,256699.1536875,296712.433125,518917.9395625,291149.021291667,228776.827854167,260950.051770833,347218.853979167,307368.768333333,317999.325729167,356390.760270833,215625.1535625,291149.021291667,317999.325729167,393735.844395833,251937.8936875,215625.1535625,215625.1535625,215625.1535625,283713.82425,251937.8936875,211527.645625,265340.175,215625.1535625,251937.8936875,237707.7926875,296712.433125,233211.262916667,271119.96925,198741.263020833,184886.350125,198741.263020833
"TG 40:0"," [M+NH4]+@9.55",13472.613525,22899.858670625,7487.6791625,62528.8019791667,17086.0433333333,8851.44019166667,12371.68410625,6226.62668752083,7897.77755979167,27589.69850625,22309.769875,14132.63154375,3367.35395625,11067.97041875,8679.75186597917,17279.6473875,16698.2329104167,8851.44019166667,7160.74577333333,6388.55670208333,19349.0267854167,12920.11145,11451.6989166667,14132.63154375,17086.0433333333,27589.69850625,93402.3804166667,37264.5128958333,15625.6791254167,8679.75186597917,4590.27787916667,9807.16972916667,11451.6989166667,19115.4117291667,53476.7067916667,20873.1972125,16918.440138125,12920.11145,20381.8806229167,19891.18345625,26801.7846875,29326.2607185417,12920.11145,31125.6742291667,18217.042298125,16060.272025,14542.8062291667,18902.8429770833
"TG 42:0"," [M+NH4]+@9.83",31491.0594625,62528.8019791667,21420.783355625,93402.3804166667,23587.3646729167,14897.7999666667,37669.1065354167,17086.0433333333,24566.8745625,43935.3072708333,38489.1075625,24240.4216354167,11067.97041875,25967.2039708333,26523.0429802083,34761.9740416667,52000.5561458333,30022.8413104167,24856.5608154167,32320.8331875,67188.4175833333,65524.2362916667,67928.8432916667,28557.1332383333,42716.663326875,66285.647119375,100629.472854167,51494.8755833333,18674.26483125,37669.1065354167,16698.2329104167,41274.0413958333,50898.3501458333,41742.3810208333,85167.3830833333,48811.9424395833,26523.0429802083,18674.26483125,47125.753125,30346.8276920833,83442.3537291667,27589.69850625,27868.1684854167,80481.6275416667,26523.0429802083,39235.1869166667,38819.6143145833,35518.8674583333
"TG 42:1"," [M+NH4]+@9.57",82524.577875,168578.480083333,37264.5128958333,291149.021291667,56134.2555625,8679.75186597917,55420.7999375,31125.6742291667,74925.1893541667,144945.939479167,131894.133770833,63370.7477291667,18674.26483125,54641.9437291667,44412.8627791667,99585.2541875,130540.979770833,70833.587375,42164.6219166667,70087.349375,101744.752875,101744.752875,139969.648395833,63370.7477291667,81845.5188958333,201791.992395833,393735.844395833,198741.263020833,42164.6219166667,96618.0979583333,38819.6143145833,90931.5903541667,119817.908875,135503.866083333,518917.9395625,144945.939479167,35132.43426875,36301.3078958333,88328.4516041667,59215.9472708333,241913.250604167,118191.648479167,79503.6455208333,278186.300458333,53476.7067916667,81135.794125,59918.9448958333,89785.6260833333
"TG 42:2"," [M+NH4]+@9.28",106572.533145833,224222.190395833,36706.7804583333,419871.779375,57334.1877083333,5781.85667220833,100629.472854167,28943.911,69306.7283541667,160780.199875,133725.740541667,77773.9535833333,23233.8706583333,58418.9196458333,40094.60165625,115677.330875,119817.908875,56636.005875,30346.8276920833,53090.3195625,86440.493875,89785.6260833333,171582.499145833,47678.7511041667,71542.9390208333,188194.112895833,191210.7299375,228776.827854167,53090.3195625,108870.446270833,42164.6219166667,92192.15425,146980.069479167,155197.662166667,493910.028604167,157997.2889375,47678.7511041667,44955.9560208333,157997.2889375,95637.5254583333,271119.96925,127907.580645833,96618.0979583333,291149.021291667,73548.6860625,126433.602229167,133725.740541667,122747.910791667
"TG 44:1"," [M+Na]+@9.87",7317.37660625,42716.663326875,6226.62668752083,21420.783355625,9485.70386710417,2105.97961635417,17086.0433333333,6571.39565416667,12371.68410625,17713.37201125,11988.3043270833,7317.37660625,4788.84555208333,7897.77755979167,3886.24983541667,6843.45225833333,9485.70386710417,14685.4924270833,27868.1684854167,11641.3961297917,27178.2921166667,22041.1550416667,9643.41125625,26274.7298125,24566.8745625,60452.2882291667,54058.5441875,19641.05985625,18439.56135,12920.11145,6388.55670208333,11067.97041875,26801.7846875,18902.8429770833,22309.769875,22041.1550416667,8679.75186597917,21690.7638125,13100.4314779167,11641.3961297917,35132.43426875,32726.7258375,17713.37201125,56134.2555625,13617.5047666667,16256.69031875,19115.4117291667,10481.4209958333
"TG 44:1"," [M+NH4]+@9.84",341811.438895833,572028.583125,168578.480083333,675131.430625,201791.992395833,34761.9740416667,265340.175,110340.330791667,341811.438895833,537359.801666667,404244.566666667,283713.82425,86440.493875,271119.96925,179201.971395833,356390.760270833,527596.454375,372957.190208333,256699.1536875,312966.80075,459494.973958333,388219.817041667,518917.9395625,271119.96925,341811.438895833,895955.378125,1182930.09916667,748741.774375,233211.262916667,341811.438895833,168578.480083333,341811.438895833,501845.069166667,485608.67625,1182930.09916667,468410.748333333,160780.199875,163407.243291667,347218.853979167,260950.051770833,824440.960208333,477296.5580625,347218.853979167,871241.879375,233211.262916667,404244.566666667,352193.677083333,322626.111666667
"TG 44:2"," [M+NH4]+@9.63",419871.779375,547255.891083333,165482.409145833,778100.338125,198741.263020833,13472.613525,241913.250604167,163407.243291667,271119.96925,593920.3375,437836.651041667,256699.1536875,119817.908875,336764.72075,237707.7926875,477296.5580625,642838.29875,352193.677083333,137923.558833333,271119.96925,429112.1025,444628.601041667,661084.090833333,241913.250604167,191210.7299375,509001.631458333,675131.430625,939173.600416667,215625.1535625,452582.675208333,224222.190395833,527596.454375,437836.651041667,477296.5580625,1669430.43279167,493910.028604167,165482.409145833,135503.866083333,393735.844395833,247168.375354167,850065.198958333,399230.988541667,247168.375354167,918030.559791667,208156.216,388219.817041667,317999.325729167,372957.190208333
"TG 46:0"," [M+NH4]+@10.34",146980.069479167,459494.973958333,127907.580645833,330147.239958333,83442.3537291667,64785.3328333333,173720.010708333,88328.4516041667,204916.895395833,224222.190395833,171582.499145833,148761.655333333,68491.3312083333,68491.3312083333,82524.577875,55420.7999375,127907.580645833,148761.655333333,201791.992395833,247168.375354167,211527.645625,119817.908875,105478.261166667,208156.216,302650.984854167,485608.67625,895955.378125,195059.6044375,68491.3312083333,47125.753125,87322.0377916667,70087.349375,312966.80075,188194.112895833,181745.739229167,148761.655333333,265340.175,201791.992395833,71542.9390208333,176776.171729167,100629.472854167,459494.973958333,278186.300458333,404244.566666667,135503.866083333,144945.939479167,179201.971395833,107649.473770833
"TG 46:1"," [M+Na]+@10.15",7897.77755979167,38113.9234583333,16456.3332770833,30739.0435416667,5363.15487083333,7639.03570520833,25194.7908854167,5563.45152708333,8679.75186597917,17279.6473875,17713.37201125,15253.59856375,7487.6791625,5563.45152708333,2814.290358875,9970.67592916667,8380.37425208333,12733.7135229167,72765.470375,18674.26483125,15253.59856375,9353.65248333333,12521.1103520833,22041.1550416667,43935.3072708333,52000.5561458333,70087.349375,19891.18345625,7160.74577333333,8239.51337916667,8679.75186597917,5205.36422291667,34367.3447854167,18217.042298125,9970.67592916667,22899.858670625,11797.6597133333,34367.3447854167,6571.39565416667,11988.3043270833,25623.082,43385.1372083333,35996.6929583333,26523.0429802083,7160.74577333333,13793.9498520833,17086.0433333333,11271.4891083333
"TG 46:1"," [M+NH4]+@10.09",850065.198958333,2365270.17333333,871241.879375,1750732.02770833,477296.5580625,115677.330875,713392.294791667,468410.748333333,895955.378125,1250939.58645833,1182930.09916667,918030.559791667,347218.853979167,477296.5580625,388219.817041667,605053.808916667,1182930.09916667,1139996.43708333,1379581.21604167,1076133.891875,824440.960208333,731614.670625,605053.808916667,800581.565833333,1871071.78145833,2671641.55791667,4012036.635,1539471.70125,558685.755833333,468410.748333333,444628.601041667,372957.190208333,1600816.26833333,939173.600416667,1223395.68479167,1600816.26833333,593920.3375,850065.198958333,593920.3375,713392.294791667,1669430.43279167,2016898.649375,1429079.95854167,1750732.02770833,537359.801666667,642838.29875,800581.565833333,537359.801666667
"TG 46:2"," [M+NH4]+@9.87",1944258.22375,3064562.81791667,1076133.891875,3769904.218125,964273.88125,92192.15425,1103731.71041667,731614.670625,1600816.26833333,3576552.668125,2264806.68870833,1474755.46979167,582892.988958333,1139996.43708333,964273.88125,1669430.43279167,3374869.32333333,2165078.83958333,1539471.70125,2264806.68870833,1813130.91208333,1944258.22375,1750732.02770833,1329791.351875,1539471.70125,3374869.32333333,3219384.37625,4771845.49770833,1020554.8875,1600816.26833333,1076133.891875,1600816.26833333,3374869.32333333,2911816.0125,7337159.01833333,3576552.668125,918030.559791667,895955.378125,1600816.26833333,1139996.43708333,4771845.49770833,2911816.0125,2264806.68870833,4771845.49770833,1182930.09916667,1871071.78145833,1539471.70125,1539471.70125
"TG 46:3"," [M+NH4]+@9.67",871241.879375,1286642.34677083,393735.844395833,1669430.43279167,493910.028604167,35518.8674583333,518917.9395625,347218.853979167,661084.090833333,1539471.70125,990908.912125,547255.891083333,322626.111666667,800581.565833333,605053.808916667,1139996.43708333,1474755.46979167,939173.600416667,347218.853979167,990908.912125,871241.879375,1076133.891875,1379581.21604167,452582.675208333,336764.72075,1103731.71041667,990908.912125,2591701.14645833,572028.583125,918030.559791667,493910.028604167,964273.88125,1750732.02770833,1139996.43708333,4771845.49770833,1286642.34677083,388219.817041667,322626.111666667,990908.912125,661084.090833333,2365270.17333333,871241.879375,675131.430625,2671641.55791667,501845.069166667,824440.960208333,619057.386041667,871241.879375
"TG 48:0"," [M+NH4]+@10.57",283713.82425,1379581.21604167,322626.111666667,468410.748333333,271119.96925,271119.96925,336764.72075,198741.263020833,352193.677083333,356390.760270833,372957.190208333,393735.844395833,163407.243291667,96618.0979583333,191210.7299375,127907.580645833,501845.069166667,404244.566666667,895955.378125,619057.386041667,411683.563208333,271119.96925,57840.8919375,713392.294791667,1047346.36708333,1474755.46979167,1944258.22375,468410.748333333,283713.82425,153230.0098125,220360.636208333,224222.190395833,388219.817041667,336764.72075,283713.82425,452582.675208333,895955.378125,661084.090833333,142519.639270833,501845.069166667,356390.760270833,990908.912125,731614.670625,399230.988541667,336764.72075,372957.190208333,452582.675208333,233211.262916667
"TG 48:1"," [M+Na]+@10.09",20381.8806229167,86440.493875,27868.1684854167,31880.2057020833,14132.63154375,31491.0594625,34761.9740416667,15069.44705625,22309.769875,24566.8745625,23896.8732708333,23587.3646729167,5687.5228625,14542.8062291667,5205.36422291667,19891.18345625,19349.0267854167,18439.56135,87322.0377916667,36706.7804583333,44412.8627791667,19115.4117291667,23233.8706583333,52000.5561458333,70833.587375,92192.15425,118191.648479167,36301.3078958333,17086.0433333333,16698.2329104167,10804.934955625,18439.56135,46056.3711902083,34367.3447854167,25623.082,46681.8105625,34367.3447854167,56134.2555625,19349.0267854167,34367.3447854167,22309.769875,46681.8105625,52558.7783958333,64785.3328333333,38489.1075625,23587.3646729167,45542.9782166667,21420.783355625
"TG 48:1"," [M+NH4]+@10.34",1139996.43708333,4012036.635,1750732.02770833,1944258.22375,1250939.58645833,558685.755833333,1871071.78145833,895955.378125,2090641.86958333,2365270.17333333,1669430.43279167,1539471.70125,748741.774375,778100.338125,824440.960208333,1047346.36708333,2090641.86958333,2264806.68870833,4351047.40833333,2471398.25833333,2471398.25833333,1250939.58645833,850065.198958333,2591701.14645833,4012036.635,6463363.02708333,9326367.15833333,2264806.68870833,1600816.26833333,990908.912125,1139996.43708333,918030.559791667,2780240.528125,1813130.91208333,2090641.86958333,2780240.528125,2671641.55791667,2911816.0125,939173.600416667,2090641.86958333,2471398.25833333,4351047.40833333,3374869.32333333,3219384.37625,2165078.83958333,2165078.83958333,1871071.78145833,1944258.22375
"TG 48:1"," [M+NH4]+@11.35",45542.9782166667,42164.6219166667,12920.11145,100629.472854167,13284.17076875,1543.80896666667,23233.8706583333,23587.3646729167,16918.440138125,41274.0413958333,56636.005875,23896.8732708333,11271.4891083333,33253.4282083333,27589.69850625,39235.1869166667,61230.7372083333,22899.858670625,10929.9068270833,20652.5832645833,17966.8428285417,274496.307375,256699.1536875,13284.17076875,14897.7999666667,19349.0267854167,98488.9984166667,90931.5903541667,8510.12641710417,42164.6219166667,10481.4209958333,135503.866083333,40094.60165625,92192.15425,146980.069479167,61230.7372083333,24240.4216354167,23587.3646729167,68491.3312083333,79503.6455208333,67188.4175833333,41274.0413958333,5037.02621591667,130540.979770833,31880.2057020833,49724.7607916667,52558.7783958333,32320.8331875
"TG 48:2"," [M+Na]+@10.21",35132.43426875,144945.939479167,46681.8105625,51494.8755833333,22041.1550416667,44412.8627791667,60452.2882291667,23896.8732708333,46681.8105625,40094.60165625,52000.5561458333,39235.1869166667,13955.2876958333,11451.6989166667,15866.414525,34367.3447854167,37669.1065354167,48247.6582083333,168578.480083333,62528.8019791667,76428.0910858333,50262.1638541667,33253.4282083333,86440.493875,115677.330875,155197.662166667,137923.558833333,72765.470375,37669.1065354167,36301.3078958333,31125.6742291667,30022.8413104167,86440.493875,50898.3501458333,51494.8755833333,82524.577875,55420.7999375,124788.458166667,26801.7846875,41274.0413958333,63985.9620833333,211527.645625,110340.330791667,105478.261166667,67928.8432916667,56134.2555625,92192.15425,63985.9620833333
"TG 48:2"," [M+NH4]+@10.13",4351047.40833333,7780446.52291667,4771845.49770833,6044795.03125,2671641.55791667,572028.583125,3769904.218125,2165078.83958333,5207135.4625,6044795.03125,4771845.49770833,5207135.4625,1944258.22375,2591701.14645833,2264806.68870833,3769904.218125,6044795.03125,6923870.225,7780446.52291667,8174526.74583333,4771845.49770833,3374869.32333333,3374869.32333333,4351047.40833333,7780446.52291667,9326367.15833333,11750758.5625,7337159.01833333,3064562.81791667,3064562.81791667,2471398.25833333,2471398.25833333,8174526.74583333,5207135.4625,6044795.03125,7337159.01833333,3769904.218125,3769904.218125,3219384.37625,4351047.40833333,6463363.02708333,8804327.59583333,7780446.52291667,8174526.74583333,4012036.635,5648675.2875,4771845.49770833,3769904.218125
"TG 48:2"," [M+NH4]+@11.12",35518.8674583333,38489.1075625,18217.042298125,46681.8105625,16060.272025,1708.96102291667,9188.67001875,6712.92034166667,19115.4117291667,59918.9448958333,28557.1332383333,21420.783355625,6388.55670208333,12371.68410625,13284.17076875,43385.1372083333,79503.6455208333,46681.8105625,21420.783355625,26523.0429802083,20873.1972125,118191.648479167,95637.5254583333,36706.7804583333,9643.41125625,20381.8806229167,40450.5103958333,100629.472854167,16256.69031875,22665.9946375,14542.8062291667,42716.663326875,53476.7067916667,52000.5561458333,208156.216,59215.9472708333,17713.37201125,11797.6597133333,42164.6219166667,23587.3646729167,126433.602229167,69306.7283541667,13284.17076875,101744.752875,38819.6143145833,44955.9560208333,41274.0413958333,28557.1332383333
"TG 48:3"," [M+NH4]+@9.92",8804327.59583333,6923870.225,3374869.32333333,8804327.59583333,2264806.68870833,274496.307375,2911816.0125,2264806.68870833,4771845.49770833,9761283.07916667,6923870.225,4771845.49770833,1813130.91208333,4771845.49770833,2365270.17333333,6923870.225,11198248.6083333,7780446.52291667,3219384.37625,6463363.02708333,3769904.218125,3576552.668125,4771845.49770833,3374869.32333333,3064562.81791667,8174526.74583333,6044795.03125,13436829.5770833,2911816.0125,5207135.4625,2591701.14645833,3374869.32333333,10762257.1729167,9326367.15833333,13436829.5770833,10291687.2833333,2911816.0125,2780240.528125,4351047.40833333,3769904.218125,12963915.1125,8174526.74583333,7337159.01833333,10291687.2833333,3576552.668125,4771845.49770833,4012036.635,4771845.49770833
"TG 49:1"," [M+NH4]+@10.53",65524.2362916667,211527.645625,69306.7283541667,77773.9535833333,44955.9560208333,62528.8019791667,108870.446270833,39680.7247291667,93402.3804166667,118191.648479167,94455.8167916667,71542.9390208333,37264.5128958333,35518.8674583333,31880.2057020833,30346.8276920833,74925.1893541667,93402.3804166667,204916.895395833,110340.330791667,97589.85725,70833.587375,37669.1065354167,119817.908875,144945.939479167,251937.8936875,291149.021291667,92192.15425,66285.647119375,21420.783355625,47125.753125,36706.7804583333,151226.822979167,72765.470375,82524.577875,95637.5254583333,106572.533145833,173720.010708333,46681.8105625,85167.3830833333,73548.6860625,256699.1536875,191210.7299375,195059.6044375,78549.2828541667,78549.2828541667,85167.3830833333,60452.2882291667
"TG 49:2"," [M+NH4]+@10.31",144945.939479167,537359.801666667,215625.1535625,173720.010708333,104200.522958333,59918.9448958333,181745.739229167,89785.6260833333,251937.8936875,241913.250604167,215625.1535625,188194.112895833,74338.4274791667,86440.493875,76428.0910858333,108870.446270833,204916.895395833,237707.7926875,312966.80075,251937.8936875,251937.8936875,121385.01425,121385.01425,220360.636208333,274496.307375,493910.028604167,381264.366666667,307368.768333333,117087.23825,106572.533145833,104200.522958333,95637.5254583333,381264.366666667,233211.262916667,198741.263020833,404244.566666667,215625.1535625,296712.433125,87322.0377916667,198741.263020833,265340.175,619057.386041667,411683.563208333,547255.891083333,181745.739229167,184886.350125,198741.263020833,124788.458166667
"TG 49:3"," [M+NH4]+@10.08",274496.307375,527596.454375,188194.112895833,356390.760270833,148761.655333333,26523.0429802083,256699.1536875,181745.739229167,296712.433125,367035.642,307368.768333333,278186.300458333,114033.618104167,157997.2889375,100629.472854167,191210.7299375,271119.96925,265340.175,211527.645625,260950.051770833,228776.827854167,184886.350125,157997.2889375,224222.190395833,211527.645625,356390.760270833,265340.175,388219.817041667,173720.010708333,184886.350125,151226.822979167,142519.639270833,468410.748333333,322626.111666667,404244.566666667,444628.601041667,204916.895395833,237707.7926875,211527.645625,241913.250604167,419871.779375,547255.891083333,336764.72075,605053.808916667,256699.1536875,322626.111666667,367035.642,241913.250604167
"TG 49:4"," [M+NH4]+@9.90",64785.3328333333,135503.866083333,56636.005875,127907.580645833,57840.8919375,9015.43388622917,87322.0377916667,61941.7941666667,64785.3328333333,119817.908875,108870.446270833,58418.9196458333,55420.7999375,104200.522958333,66285.647119375,151226.822979167,88328.4516041667,81135.794125,38819.6143145833,76428.0910858333,131894.133770833,112835.511583333,130540.979770833,74338.4274791667,76428.0910858333,131894.133770833,84437.0173333333,208156.216,99585.2541875,163407.243291667,61941.7941666667,112835.511583333,98488.9984166667,107649.473770833,126433.602229167,118191.648479167,89785.6260833333,76428.0910858333,144945.939479167,129259.268333333,151226.822979167,108870.446270833,61941.7941666667,191210.7299375,99585.2541875,122747.910791667,139969.648395833,146980.069479167
"TG 50:0"," [M+NH4]+@10.84",184886.350125,509001.631458333,291149.021291667,477296.5580625,291149.021291667,388219.817041667,527596.454375,388219.817041667,307368.768333333,388219.817041667,151226.822979167,179201.971395833,336764.72075,283713.82425,312966.80075,181745.739229167,429112.1025,296712.433125,547255.891083333,341811.438895833,437836.651041667,661084.090833333,485608.67625,444628.601041667,330147.239958333,964273.88125,1139996.43708333,251937.8936875,251937.8936875,131894.133770833,330147.239958333,274496.307375,518917.9395625,404244.566666667,233211.262916667,393735.844395833,1103731.71041667,444628.601041667,372957.190208333,748741.774375,191210.7299375,1182930.09916667,352193.677083333,437836.651041667,291149.021291667,361526.916875,582892.988958333,356390.760270833
"TG 50:1"," [M+NH4]+@10.58",1871071.78145833,5207135.4625,2165078.83958333,3374869.32333333,1813130.91208333,2165078.83958333,3219384.37625,1600816.26833333,2780240.528125,3219384.37625,3576552.668125,2365270.17333333,1474755.46979167,1286642.34677083,1750732.02770833,1813130.91208333,2780240.528125,2780240.528125,6923870.225,3374869.32333333,4012036.635,3064562.81791667,2365270.17333333,5207135.4625,6044795.03125,6923870.225,10291687.2833333,4012036.635,4012036.635,2780240.528125,2264806.68870833,2264806.68870833,4351047.40833333,2671641.55791667,2911816.0125,3769904.218125,4012036.635,6463363.02708333,2911816.0125,4012036.635,3374869.32333333,5207135.4625,6044795.03125,5207135.4625,3374869.32333333,3374869.32333333,3769904.218125,3374869.32333333
"TG 50:2"," [M+Na]+@10.20",35996.6929583333,208156.216,43935.3072708333,71542.9390208333,44412.8627791667,119817.908875,89785.6260833333,30022.8413104167,72765.470375,59215.9472708333,104200.522958333,50262.1638541667,38489.1075625,27589.69850625,34761.9740416667,46056.3711902083,44412.8627791667,62528.8019791667,247168.375354167,78549.2828541667,83442.3537291667,63370.7477291667,26801.7846875,110340.330791667,137923.558833333,135503.866083333,151226.822979167,75654.953375,53476.7067916667,38819.6143145833,36706.7804583333,38819.6143145833,99585.2541875,62528.8019791667,47678.7511041667,98488.9984166667,95637.5254583333,179201.971395833,41274.0413958333,84437.0173333333,75654.953375,195059.6044375,173720.010708333,124788.458166667,96618.0979583333,67928.8432916667,122747.910791667,53476.7067916667
"TG 50:2"," [M+NH4]+@10.37",5207135.4625,10291687.2833333,7337159.01833333,5207135.4625,4012036.635,3374869.32333333,6923870.225,4771845.49770833,7780446.52291667,5648675.2875,5207135.4625,7337159.01833333,5207135.4625,3374869.32333333,3769904.218125,4012036.635,5648675.2875,8174526.74583333,11750758.5625,8804327.59583333,6923870.225,6044795.03125,4351047.40833333,7780446.52291667,8804327.59583333,9761283.07916667,13436829.5770833,6044795.03125,5648675.2875,4012036.635,5207135.4625,3219384.37625,7337159.01833333,5648675.2875,4351047.40833333,6923870.225,7337159.01833333,8174526.74583333,5648675.2875,6463363.02708333,6044795.03125,10291687.2833333,10762257.1729167,7780446.52291667,6044795.03125,6044795.03125,6923870.225,4351047.40833333
"TG 50:2"," [M+NH4]+@11.44",260950.051770833,302650.984854167,80481.6275416667,367035.642,133725.740541667,3886.24983541667,121385.01425,171582.499145833,168578.480083333,347218.853979167,173720.010708333,151226.822979167,127907.580645833,518917.9395625,118191.648479167,347218.853979167,153230.0098125,115677.330875,291149.021291667,131894.133770833,195059.6044375,2671641.55791667,2264806.68870833,135503.866083333,256699.1536875,59918.9448958333,17279.6473875,317999.325729167,157997.2889375,176776.171729167,157997.2889375,1669430.43279167,283713.82425,547255.891083333,990908.912125,208156.216,201791.992395833,43935.3072708333,477296.5580625,228776.827854167,493910.028604167,139969.648395833,57840.8919375,477296.5580625,274496.307375,336764.72075,411683.563208333,274496.307375
"TG 50:3"," [M+NH4]+@10.16",11198248.6083333,11750758.5625,11198248.6083333,12241928.33125,7780446.52291667,2365270.17333333,9326367.15833333,8174526.74583333,10762257.1729167,10762257.1729167,10762257.1729167,10291687.2833333,7780446.52291667,7780446.52291667,7337159.01833333,7780446.52291667,11750758.5625,12241928.33125,12963915.1125,12963915.1125,8804327.59583333,10762257.1729167,6463363.02708333,9326367.15833333,9326367.15833333,13436829.5770833,12241928.33125,12963915.1125,7337159.01833333,6923870.225,7337159.01833333,7337159.01833333,13436829.5770833,10291687.2833333,8804327.59583333,13436829.5770833,8804327.59583333,8804327.59583333,6923870.225,8804327.59583333,8174526.74583333,13436829.5770833,12963915.1125,13436829.5770833,9761283.07916667,9326367.15833333,9761283.07916667,8174526.74583333
"TG 50:4"," [M+NH4]+@9.96",11750758.5625,9761283.07916667,8174526.74583333,9761283.07916667,5648675.2875,477296.5580625,6044795.03125,6923870.225,9761283.07916667,12963915.1125,11198248.6083333,10762257.1729167,6044795.03125,10291687.2833333,8174526.74583333,11198248.6083333,9761283.07916667,10291687.2833333,6463363.02708333,9761283.07916667,6463363.02708333,7337159.01833333,8804327.59583333,5648675.2875,3769904.218125,7780446.52291667,3769904.218125,12241928.33125,6463363.02708333,8174526.74583333,6463363.02708333,8174526.74583333,11750758.5625,12241928.33125,15297776.6354167,12241928.33125,5648675.2875,5207135.4625,9761283.07916667,7780446.52291667,13436829.5770833,9761283.07916667,8174526.74583333,11750758.5625,7337159.01833333,10291687.2833333,7780446.52291667,10762257.1729167
"TG 50:5"," [M+NH4]+@9.79",1286642.34677083,1871071.78145833,593920.3375,1813130.91208333,824440.960208333,55420.7999375,1020554.8875,871241.879375,1076133.891875,1600816.26833333,1329791.351875,990908.912125,695841.508541667,1474755.46979167,1047346.36708333,2591701.14645833,1379581.21604167,1223395.68479167,558685.755833333,1103731.71041667,1429079.95854167,1750732.02770833,1813130.91208333,964273.88125,452582.675208333,1076133.891875,388219.817041667,2911816.0125,850065.198958333,1429079.95854167,918030.559791667,1539471.70125,1813130.91208333,1871071.78145833,3769904.218125,1871071.78145833,748741.774375,778100.338125,2090641.86958333,1600816.26833333,2911816.0125,1813130.91208333,1076133.891875,2911816.0125,1250939.58645833,2016898.649375,1750732.02770833,2090641.86958333
"TG 51:1"," [M+NH4]+@10.77",179201.971395833,381264.366666667,142519.639270833,233211.262916667,224222.190395833,121385.01425,352193.677083333,220360.636208333,211527.645625,247168.375354167,247168.375354167,181745.739229167,211527.645625,184886.350125,247168.375354167,146980.069479167,184886.350125,220360.636208333,271119.96925,224222.190395833,388219.817041667,241913.250604167,241913.250604167,361526.916875,265340.175,347218.853979167,283713.82425,184886.350125,312966.80075,233211.262916667,211527.645625,204916.895395833,302650.984854167,271119.96925,260950.051770833,260950.051770833,444628.601041667,527596.454375,188194.112895833,388219.817041667,307368.768333333,452582.675208333,381264.366666667,501845.069166667,393735.844395833,419871.779375,493910.028604167,271119.96925
"TG 51:2"," [M+NH4]+@10.55",322626.111666667,964273.88125,404244.566666667,393735.844395833,317999.325729167,237707.7926875,558685.755833333,317999.325729167,537359.801666667,459494.973958333,399230.988541667,459494.973958333,291149.021291667,247168.375354167,274496.307375,302650.984854167,356390.760270833,459494.973958333,850065.198958333,558685.755833333,605053.808916667,330147.239958333,278186.300458333,619057.386041667,485608.67625,918030.559791667,547255.891083333,493910.028604167,393735.844395833,265340.175,296712.433125,220360.636208333,824440.960208333,429112.1025,459494.973958333,661084.090833333,695841.508541667,964273.88125,260950.051770833,527596.454375,631005.036354167,1020554.8875,895955.378125,1020554.8875,493910.028604167,493910.028604167,713392.294791667,367035.642
"TG 51:3"," [M+NH4]+@10.31",485608.67625,1182930.09916667,468410.748333333,593920.3375,381264.366666667,176776.171729167,642838.29875,356390.760270833,619057.386041667,547255.891083333,547255.891083333,619057.386041667,399230.988541667,347218.853979167,317999.325729167,404244.566666667,336764.72075,452582.675208333,731614.670625,501845.069166667,558685.755833333,493910.028604167,367035.642,631005.036354167,459494.973958333,593920.3375,336764.72075,558685.755833333,399230.988541667,367035.642,352193.677083333,352193.677083333,713392.294791667,468410.748333333,468410.748333333,778100.338125,778100.338125,1076133.891875,437836.651041667,675131.430625,558685.755833333,1047346.36708333,918030.559791667,1103731.71041667,593920.3375,661084.090833333,748741.774375,485608.67625
