"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"PE 21:4"," [M+H]+@1.47",19522.6154833333,22616.5221875,19697.8504458333,25893.6357083333,18865.5329125,29450.0392083333,21096.0139166667,23050.0030583333,36944.6941666667,19697.8504458333,16998.62016875,20327.2089354167,12571.7110729167,25376.74891875,18865.5329125,26392.5756875,9762.6391775,17811.1429791667,17147.08530625,18545.5991125,26972.9900625,11472.6489708333,10753.284748125,13450.87329375,15226.0996875,23050.0030583333,34851.2422541667,32866.1555895833,18406.2964958333,24625.9173416667,22145.0118125,11926.43081,13579.1422708333,12734.9498625,21096.0139166667,10184.4060958333,13002.3994166667,16830.5199791667,17313.33044375,19033.5081041667,9006.5733875,14064.3896629167,14970.1396020833,22826.97823125,22616.5221875,21920.385375,13894.24385,22383.505125
"PE 32:0"," [M+H]+@6.74",40522.6794583333,18406.2964958333,42057.9943770833,24625.9173416667,48282.8317916667,36587.5545333333,29450.0392083333,41326.721875,41638.97925,24153.4036875,25594.5102708333,18026.8760208333,25376.74891875,26129.4248958333,23533.94505,40522.6794583333,24625.9173416667,19697.8504458333,18545.5991125,30032.3190041667,21639.46958125,19916.7310125,21639.46958125,25893.6357083333,21096.0139166667,36311.08958125,22383.505125,29220.6867291667,28004.9006875,40522.6794583333,35816.3162291667,24843.3131041667,24393.3212729167,13726.38215625,25594.5102708333,23317.4961395833,23533.94505,17670.5568625,23723.6795208333,16310.5423083333,26129.4248958333,23723.6795208333,20484.5264979167,21920.385375,16998.62016875,16830.5199791667,23905.8558791667,13894.24385
"PE 32:1"," [M+H]+@6.27",48282.8317916667,14514.95101875,46438.342625,41638.97925,59189.7479583333,43119.4267291667,43449.1233958333,61832.124,53000.0483541667,25113.4200666667,29762.113875,24393.3212729167,24393.3212729167,33884.0157104167,54408.5441666667,74981.0155,23533.94505,31193.7376458333,26129.4248958333,42830.1605208333,33229.8076666667,6683.639894375,33546.7016666667,53000.0483541667,17488.1589520833,16310.5423083333,19522.6154833333,14802.1219791667,23533.94505,24393.3212729167,11063.55991875,12098.1868583333,11063.55991875,9149.34139770833,8157.00187291667,12734.9498625,9006.5733875,10184.4060958333,16830.5199791667,12857.9991604167,11312.84998125,11312.84998125,13726.38215625,7425.269565625,36587.5545333333,10637.4816333333,10924.6485541667,10038.557625
"PE 32:2"," [M+H]+@5.74",112705.888666667,24153.4036875,106170.603875,106170.603875,98260.5272916667,94730.1410208333,70243.2861041667,81957.5792083333,86100.349,50017.03775,59189.7479583333,57560.7078541667,49182.1519375,50392.7805833333,123420.386541667,107130.95575,51825.1675,54408.5441666667,53471.7117916667,103932.473791667,69704.9708958333,26972.9900625,63084.456975,61832.124,48282.8317916667,63696.1643375,84577.2832708333,65132.0198395833,51388.8026666667,29220.6867291667,43832.7248958333,38822.9027708333,38822.9027708333,17670.5568625,13161.08619375,23533.94505,17313.33044375,42057.9943770833,36587.5545333333,47741.2719375,22616.5221875,15226.0996875,29762.113875,30614.2592604167,55444.2193541667,17488.1589520833,24393.3212729167,24393.3212729167
"PE 33:1"," [M+H]+@6.58",19697.8504458333,19522.6154833333,30924.6930833333,24153.4036875,23533.94505,20669.3788041667,18729.967825,18207.3656583333,20125.730675,10470.9626208333,15226.0996875,8820.81390208333,14342.9598458333,16310.5423083333,23723.6795208333,32500.0010208333,13002.3994166667,13726.38215625,10323.214229375,27791.6515625,15108.266075,14514.95101875,13579.1422708333,13579.1422708333,9932.3434675,31193.7376458333,17147.08530625,12237.1612479167,17147.08530625,33884.0157104167,15562.1559541667,12237.1612479167,15945.6565854167,13450.87329375,9571.38156875,12857.9991604167,19522.6154833333,10038.557625,11472.6489708333,18406.2964958333,14342.9598458333,19033.5081041667,20875.6935022917,12237.1612479167,17313.33044375,11926.43081,14514.95101875,11063.55991875
"PE 34:1"," [M+H]+@6.83",573064.356708333,263626.953958333,884037.740208333,608026.225625,1019271.50145833,848163.313125,465581.6614375,825786.844791667,594842.338770833,404398.493333333,557058.358125,422658.847291667,410057.990395833,471412.009375,685782.794166667,1922479.02354167,303824.284791667,350379.253125,393158.979541667,498743.636875,318394.531166667,259738.714166667,385925.4746875,492268.004458333,354733.179229167,404398.493333333,296277.1863125,505749.395,380563.533541667,354733.179229167,310888.675166667,323138.7884375,296277.1863125,219410.28,188368.1531875,269992.248958333,157530.846895833,269992.248958333,300258.1775,436596.567083333,170742.833791667,269992.248958333,296277.1863125,210241.908791667,505749.395,176284.2899375,207030.364104167,210241.908791667
"PE 34:1"," [M+Na]+@8.54",15760.8227958333,14214.01789375,17313.33044375,18207.3656583333,7260.50949166667,20327.2089354167,25893.6357083333,14802.1219791667,26685.7790208333,11173.58905125,21920.385375,12098.1868583333,14514.95101875,17811.1429791667,24153.4036875,14342.9598458333,14278.4888697917,10470.9626208333,12571.7110729167,11596.2838854167,18865.5329125,10753.284748125,22616.5221875,25594.5102708333,22145.0118125,12406.9505125,17670.5568625,15108.266075,12734.9498625,7260.50949166667,13579.1422708333,8563.15002854167,11312.84998125,20484.5264979167,14514.95101875,10753.284748125,14514.95101875,6529.76678333333,20484.5264979167,8563.15002854167,12734.9498625,11472.6489708333,13161.08619375,26685.7790208333,20484.5264979167,14214.01789375,21920.385375,17313.33044375
"PE 34:2"," [M+H]+@6.38",2969030.90833333,2896975.995625,3831395.5775,4976780.24,4137693.61458333,4038338.64895833,2829552.03125,5820531.055,3670709.625,1221280.26833333,2058592.754375,1403471.98583333,2218403.538125,1751977.68125,2105446.74770833,3446408.62854167,1221280.26833333,1922479.02354167,1087743.68083333,2279351.081875,1323733.98458333,2896975.995625,1185863.28125,1575483.55375,1245282.08416667,8893685.39375,9304423.95625,6582154.59166667,4038338.64895833,5301414.23125,5123785.241875,4836645.95625,4566833.52125,1631356.14145833,1604881.87645833,1376621.83270833,1794788.13785417,2514590.8375,3364806.57541667,5481322.891875,2570746.85208333,3511848.40833333,3297044.77145833,2896975.995625,1575483.55375,2969030.90833333,4038338.64895833,3670709.625
"PE 34:2"," [M+Na]+@6.03",3122600.9125,1003414.468125,3216372.17666667,1751977.68125,3216372.17666667,2630454.799375,2218403.538125,2330468.18354167,2969030.90833333,2378004.85895833,2279351.081875,1631356.14145833,1661826.45708333,1575483.55375,2896975.995625,3122600.9125,2218403.538125,2447221.90041667,2447221.90041667,3831395.5775,2702615.30833333,963506.897916667,2218403.538125,2279351.081875,2570746.85208333,742218.75375,1164661.53375,1164661.53375,1164661.53375,1272270.6175,920104.460416667,848163.313125,848163.313125,1003414.468125,803773.504375,1067423.18770833,1032736.30416667,640626.087083333,884037.740208333,749885.030625,1032736.30416667,906344.848958333,1003414.468125,1323733.98458333,3364806.57541667,895540.258083333,1199766.82041667,749885.030625
"PE 34:3"," [M+H]+@5.91",1003414.468125,528776.66375,1403471.98583333,1245282.08416667,1352757.63645833,1019271.50145833,742218.75375,733277.282333333,838007.397291667,422658.847291667,528776.66375,498743.636875,528776.66375,465581.6614375,906344.848958333,884037.740208333,422658.847291667,573064.356708333,478692.1775,815377.365416667,456173.3075,385925.4746875,410057.990395833,436596.567083333,398215.871,733277.282333333,1032736.30416667,884037.740208333,838007.397291667,573064.356708333,522700.307916667,449228.08875,594842.338770833,263626.953958333,277420.449958333,237110.687416667,296277.1863125,307558.430791667,428660.119354167,668877.216666667,300258.1775,354733.179229167,428660.119354167,410057.990395833,543901.263791667,365470.947354167,557058.358125,428660.119354167
"PE 34:3"," [M+Na]+@5.62",492268.004458333,87865.2452708333,441648.646625,292958.7354375,404398.493333333,374936.764166667,303824.284791667,385925.4746875,398215.871,245794.828541667,332265.799541667,237110.687416667,318394.531166667,180189.547083333,332265.799541667,172576.3846875,157530.846895833,190996.3430625,151788.654625,300258.1775,197902.64975,86886.1107916667,143811.099270833,159275.822979167,146786.310625,150585.3229375,283523.413333333,422658.847291667,292958.7354375,81957.5792083333,228379.897395833,157530.846895833,177867.150979167,98260.5272916667,106170.603875,118357.5258125,93105.01275,216337.379395833,159275.822979167,150585.3229375,77957.8695416667,60214.3088354167,102844.1724375,126170.277291667,234338.076875,46438.342625,77957.8695416667,53471.7117916667
"PE 34:4"," [M+H]+@5.57",177075.720458333,42974.793625,201349.707688542,196604.690458333,181080.3995625,167699.749916667,125479.966927083,169598.731354167,177075.720458333,89293.06165625,171659.609239583,84150.0435729167,78364.1997083333,80781.7998229167,141696.550229167,76159.1151979167,66222.6651979167,51118.337625,57847.4590520833,92673.1510729167,62100.7647395833,43284.2750625,54671.0720416667,55711.2625885417,53235.8800729167,88381.9835729167,144577.448885417,117823.91653125,95884.8386145833,76938.79359375,84150.0435729167,85682.80621875,73195.5880729167,20985.8537094792,34694.62160625,31625.1868905208,59436.339790625,102347.440072917,70518.1854375,38288.34905625,36449.3220572917,56733.7213125,46967.5410042708,60437.7040739583,51606.9850833333,30769.476171875,48012.0518645833,48948.6213958333
"PE 34:4"," [M+Na]+@5.45",16505.2879327083,11777.23007875,29220.6867291667,25376.74891875,14970.1396020833,17147.08530625,14342.9598458333,14342.9598458333,12571.7110729167,31779.5540395833,18729.967825,15108.266075,14802.1219791667,7425.269565625,8820.81390208333,2763.48843541667,8820.81390208333,9149.34139770833,9006.5733875,10753.284748125,8024.2740125,21920.385375,3245.77610041667,4327.43820166667,5850.51300833333,12571.7110729167,9312.20374791667,27791.6515625,15226.0996875,7697.18435458333,8682.4191375,13579.1422708333,10323.214229375,27313.3729041667,12098.1868583333,13450.87329375,14802.1219791667,14802.1219791667,12098.1868583333,20327.2089354167,10753.284748125,15760.8227958333,19916.7310125,19522.6154833333,10753.284748125,9006.5733875,19916.7310125,13299.2098845833
"PE 35:1"," [M+H]+@7.15",86886.1107916667,123420.386541667,109280.428791667,92241.2893958333,165236.349791667,137923.22225,96382.5594375,112705.888666667,109280.428791667,99548.0858958333,134879.812770833,93946.0163125,122037.462229167,116209.972020833,115087.080233333,222724.331208333,74981.0155,97384.5068541667,98260.5272916667,148656.335833333,106170.603875,134879.812770833,74981.0155,95387.1177916667,90607.3503541667,101850.707708333,106170.603875,133741.036666667,165236.349791667,112705.888666667,116209.972020833,123420.386541667,103932.473791667,140934.707875,170742.833791667,111670.144916667,219410.28,74218.3927916667,90607.3503541667,126170.277291667,176284.2899375,166944.870916667,174769.821395833,124789.6565625,100740.069520833,123420.386541667,177867.150979167,137923.22225
"PE 35:1"," [M+Na]+@6.45",323138.7884375,292958.7354375,300258.1775,222724.331208333,277420.449958333,350379.253125,269992.248958333,277420.449958333,314675.687166667,120813.5221875,174769.821395833,166944.870916667,242685.963270833,181971.252041667,222724.331208333,190996.3430625,127900.660479167,248330.808395833,181971.252041667,248330.808395833,289788.032708333,310888.675166667,181971.252041667,259738.714166667,225865.290833333,449228.08875,310888.675166667,456173.3075,350379.253125,920104.460416667,360924.114875,318394.531166667,327795.408125,289788.032708333,242685.963270833,195306.731166667,234338.076875,350379.253125,332265.799541667,398215.871,336440.309583333,393158.979541667,340717.077645833,307558.430791667,188368.1531875,340717.077645833,350379.253125,283523.413333333
"PE 35:3"," [M+H]+@6.28",11926.43081,10924.6485541667,7260.50949166667,10038.557625,15108.266075,8682.4191375,5981.458525,15108.266075,8157.00187291667,3400.52579083333,7425.269565625,3519.77838375,2916.834590625,3971.275988125,8024.2740125,11063.55991875,4213.114564375,6990.41404583333,6368.70267958333,10184.4060958333,2763.48843541667,8301.19985645833,4749.57910291667,9762.6391775,1406.59453645833,18406.2964958333,13299.2098845833,10038.557625,5850.51300833333,23905.8558791667,8301.19985645833,7110.71131770833,11472.6489708333,6831.30403583333,3519.77838375,3400.52579083333,7547.3915625,11472.6489708333,6831.30403583333,10184.4060958333,9149.34139770833,6990.41404583333,8682.4191375,6121.53180916667,15382.4757354167,13894.24385,8157.00187291667,3245.77610041667
"PE 35:4"," [M+H]+@6.07",20125.730675,14665.7700833333,28576.6310625,12406.9505125,20484.5264979167,39748.0320229167,22383.505125,21293.78144375,22145.0118125,12098.1868583333,12734.9498625,10753.284748125,13002.3994166667,6683.639894375,14514.95101875,23317.4961395833,10038.557625,16505.2879327083,12237.1612479167,22826.97823125,21920.385375,13579.1422708333,25893.6357083333,20484.5264979167,12734.9498625,47170.469591875,31779.5540395833,10184.4060958333,23317.4961395833,48715.0908541667,25376.74891875,23533.94505,24625.9173416667,22383.505125,23723.6795208333,16505.2879327083,21920.385375,22383.505125,16505.2879327083,25376.74891875,37669.7818354167,16310.5423083333,21478.86160625,16665.4843910417,13450.87329375,30326.4873541667,27791.6515625,17811.1429791667
"PE 36:0"," [M+H]+@7.85",23533.94505,45489.1891875,22145.0118125,15226.0996875,21293.78144375,10184.4060958333,18865.5329125,24393.3212729167,37669.7818354167,27791.6515625,31470.8197414583,22383.505125,29220.6867291667,27791.6515625,19697.8504458333,24625.9173416667,37363.3180833333,18865.5329125,38487.0333208333,27313.3729041667,14665.7700833333,65132.0198395833,31470.8197414583,27313.3729041667,22383.505125,22145.0118125,25893.6357083333,33229.8076666667,30326.4873541667,31193.7376458333,41326.721875,48282.8317916667,36311.08958125,33884.0157104167,47170.469591875,43119.4267291667,37669.7818354167,47741.2719375,43832.7248958333,23905.8558791667,42523.0103958333,42057.9943770833,28576.6310625,42523.0103958333,25594.5102708333,32866.1555895833,63084.456975,38822.9027708333
"PE 36:0"," [M+Na]+@7.24",4976780.24,4836645.95625,4727666.13291667,3670709.625,4366321.65,4836645.95625,4366321.65,3831395.5775,5301414.23125,2829552.03125,2969030.90833333,2896975.995625,3589949.93333333,3034334.67083333,2757027.06375,4727666.13291667,2570746.85208333,3745680.86541667,3364806.57541667,4727666.13291667,3034334.67083333,4457174.5875,2969030.90833333,3589949.93333333,2829552.03125,4240686.91270833,3297044.77145833,5301414.23125,3745680.86541667,4836645.95625,4366321.65,4240686.91270833,4137693.61458333,4566833.52125,4038338.64895833,4240686.91270833,3831395.5775,5655515.28125,5655515.28125,4566833.52125,4566833.52125,4976780.24,5965432.52583333,5820531.055,2896975.995625,4976780.24,6582154.59166667,4727666.13291667
"PE 36:1"," [M+H]+@7.42",2105446.74770833,1922479.02354167,1831782.4375,1543943.68708333,1661826.45708333,1575483.55375,1272270.6175,2058592.754375,1751977.68125,1703774.20270833,1661826.45708333,1437668.99820833,1352757.63645833,1876953.28125,1703774.20270833,7079374.725,2105446.74770833,1751977.68125,2330468.18354167,2218403.538125,1703774.20270833,1703774.20270833,2012415.680625,1922479.02354167,1703774.20270833,1124093.27333333,1661826.45708333,2330468.18354167,1703774.20270833,815377.365416667,1751977.68125,1831782.4375,1376621.83270833,1469813.50041667,1661826.45708333,1703774.20270833,1199766.82041667,1831782.4375,1703774.20270833,1751977.68125,1352757.63645833,1543943.68708333,1794788.13785417,1437668.99820833,2105446.74770833,1604881.87645833,1922479.02354167,1543943.68708333
"PE 36:1"," [M+Na]+@8.69",40179.6011458333,55978.3058229167,52490.4299791667,55444.2193541667,18729.967825,62369.4054791667,63696.1643375,40902.67475,63084.456975,54056.9692291667,69704.9708958333,42830.1605208333,63696.1643375,58640.6394166667,67747.4288125,12098.1868583333,71443.2747291667,37363.3180833333,64478.1784166667,54933.5999166667,47170.469591875,85265.2634375,48282.8317916667,36587.5545333333,33884.0157104167,58640.6394166667,59189.7479583333,69704.9708958333,81957.5792083333,44162.0178125,100740.069520833,47170.469591875,91267.0604375,70793.0847708333,57560.7078541667,93105.01275,74218.3927916667,58640.6394166667,57018.5526041667,54408.5441666667,84577.2832708333,33884.0157104167,86886.1107916667,105160.493645833,72212.0944791667,61206.8063333333,63696.1643375,54933.5999166667
"PE 36:2"," [M+H]+@6.99",3446408.62854167,4240686.91270833,2896975.995625,4727666.13291667,3511848.40833333,3364806.57541667,3297044.77145833,4727666.13291667,3364806.57541667,1575483.55375,2378004.85895833,2330468.18354167,2447221.90041667,2378004.85895833,3364806.57541667,7851280.475,1922479.02354167,2378004.85895833,2279351.081875,2969030.90833333,2378004.85895833,3589949.93333333,2166483.216875,3446408.62854167,2218403.538125,8212291.17291667,8212291.17291667,6360992.21458333,4727666.13291667,7079374.725,5481322.891875,4566833.52125,4976780.24,2969030.90833333,2896975.995625,2218403.538125,2829552.03125,5123785.241875,4566833.52125,5820531.055,3589949.93333333,4836645.95625,4836645.95625,4457174.5875,2514590.8375,5655515.28125,5481322.891875,4836645.95625
"PE 36:3"," [M+H]+@5.91",22826.97823125,70518.1854375,179028.34903125,175527.055666667,88381.9835729167,201349.707688542,141696.550229167,137184.224854167,194239.867385417,42523.0103958333,143134.745927083,37669.7818354167,120149.525635417,11926.43081,42057.9943770833,30924.6930833333,24843.3131041667,25594.5102708333,16830.5199791667,43832.7248958333,34222.3254291667,82432.1178333333,33229.8076666667,46438.342625,11596.2838854167,154287.77053125,186953.808854167,258494.055635417,138571.26084375,87375.67803125,211538.5329375,138571.26084375,130076.305708333,55978.3058229167,76938.79359375,54232.7566979167,19916.7310125,206140.228375,118921.527447917,140077.00365625,87375.67803125,109882.382458333,114489.793522917,113299.197739583,41326.721875,88381.9835729167,111077.240520833,114489.793522917
"PE 36:3"," [M+H]+@6.58",4457174.5875,3831395.5775,5481322.891875,5820531.055,5965432.52583333,5301414.23125,4240686.91270833,5481322.891875,4137693.61458333,2012415.680625,3122600.9125,2702615.30833333,2896975.995625,3364806.57541667,4038338.64895833,4976780.24,2447221.90041667,2969030.90833333,2570746.85208333,3670709.625,3122600.9125,3216372.17666667,2702615.30833333,3831395.5775,2969030.90833333,7079374.725,5655515.28125,4976780.24,4457174.5875,7327918.06666667,3446408.62854167,3916730.53729167,4727666.13291667,3122600.9125,2702615.30833333,2378004.85895833,3216372.17666667,4137693.61458333,4137693.61458333,6360992.21458333,3831395.5775,4366321.65,3831395.5775,4038338.64895833,3297044.77145833,5123785.241875,3670709.625,3446408.62854167
"PE 36:4"," [M+H]+@4.65",1590.20871604167,3519.77838375,2492.598911875,2763.48843541667,4867.73271895833,1757.67768041667,3519.77838375,2916.834590625,2916.834590625,3644.90870729167,5714.38435125,4867.73271895833,4070.4072975,6831.30403583333,11312.84998125,4749.57910291667,20405.8677166667,17488.1589520833,9449.60004583333,16830.5199791667,15562.1559541667,3971.275988125,17488.1589520833,18207.3656583333,20125.730675,3519.77838375,3245.77610041667,754.093020625,4576.24626604167,5431.01512395833,1757.67768041667,1941.58446208333,2121.26349979167,5554.74673354167,5266.40966041667,1757.67768041667,3088.31183833333,12857.9991604167,3812.95717958333,4576.24626604167,9449.60004583333,4327.43820166667,5554.74673354167,2916.834590625,14514.95101875,2763.48843541667,3812.95717958333,1757.67768041667
"PE 36:4"," [M+H]+@6.28",11453645.4258333,8212291.17291667,12709726.8291667,8893685.39375,13236172.8583333,12709726.8291667,11038143.1522917,13236172.8583333,12166443.9208333,8563532.54791667,8563532.54791667,7079374.725,9304423.95625,8893685.39375,9304423.95625,13236172.8583333,9304423.95625,11038143.1522917,7079374.725,9755597.76458333,9304423.95625,6789534.80625,8563532.54791667,9304423.95625,8893685.39375,9755597.76458333,11453645.4258333,11453645.4258333,8563532.54791667,13236172.8583333,8563532.54791667,7327918.06666667,6360992.21458333,7327918.06666667,7612027.44583333,7851280.475,6789534.80625,8893685.39375,10616635.0145833,9755597.76458333,6146151.88291667,10217298.9270833,12709726.8291667,10616635.0145833,9755597.76458333,8563532.54791667,9304423.95625,6360992.21458333
"PE 36:4"," [M+H]+@8.44",15562.1559541667,16830.5199791667,20125.730675,16135.3973,5113.66155583333,19916.7310125,28816.2794666667,26685.7790208333,22616.5221875,9149.34139770833,17811.1429791667,13726.38215625,12237.1612479167,14342.9598458333,21639.46958125,13450.87329375,14802.1219791667,19916.7310125,22383.505125,20327.2089354167,14514.95101875,12857.9991604167,14665.7700833333,24843.3131041667,18406.2964958333,17147.08530625,14514.95101875,16665.4843910417,13299.2098845833,11472.6489708333,9006.5733875,9449.60004583333,13450.87329375,21293.78144375,9006.5733875,15382.4757354167,18865.5329125,13002.3994166667,14514.95101875,13894.24385,8820.81390208333,12237.1612479167,10753.284748125,19195.0620604167,12098.1868583333,14514.95101875,26685.7790208333,18545.5991125
"PE 36:5"," [M+H]+@5.80",3256708.4740625,1026003.9028125,3330925.6734375,1813285.28767708,3405607.60197917,3256708.4740625,2354236.52125,2412613.3796875,3169486.54458333,2248877.31,2192443.3775,1813285.28767708,1854367.859375,1618119.00895833,3169486.54458333,3256708.4740625,2304909.63270833,2600600.82572917,2729821.18604167,3977534.593125,2863264.0134375,1040463.6190625,2304909.63270833,2480906.36895833,2354236.52125,777315.31446875,1323733.98458333,1295747.646875,1284009.1321875,1233281.17625,955218.964479167,939657.3525625,939657.3525625,970024.570833333,831897.121041667,1040463.6190625,1057807.06083333,691359.794166667,843085.355208333,797709.17284375,996122.099895833,889788.999145833,1026003.9028125,1233281.17625,3788538.22145833,1011342.98479167,1284009.1321875,809575.434895833
"PE 36:6"," [M+H]+@5.54",485044.289375,83722.803875,456173.3075,286458.6004375,449228.08875,380563.533541667,370379.0025625,404398.493333333,404398.493333333,225865.290833333,323138.7884375,259738.714166667,289788.032708333,163269.9201875,336440.309583333,174769.821395833,159275.822979167,188368.1531875,161375.709083333,289788.032708333,185539.464520833,93946.0163125,134879.812770833,166944.870916667,142458.392583333,151788.654625,273668.946479167,415525.639541667,267047.067979167,82906.6564583333,222724.331208333,150585.3229375,185539.464520833,97384.5068541667,102844.1724375,116209.972020833,81957.5792083333,161375.709083333,142458.392583333,133741.036666667,88898.721875,69704.9708958333,98260.5272916667,127900.660479167,245794.828541667,27791.6515625,57018.5526041667,65899.794125
"PE 37:1"," [M+H]+@7.61",647497.816875,365470.947354167,705193.872666667,624597.731041667,838007.397291667,594842.338770833,557058.358125,615147.136666667,624597.731041667,633098.877666667,676032.642291667,633098.877666667,522700.307916667,594842.338770833,749885.030625,478692.1775,760910.339791667,601636.134770833,663859.14625,601636.134770833,663859.14625,404398.493333333,608026.225625,668877.216666667,573064.356708333,478692.1775,456173.3075,449228.08875,543901.263791667,344742.4775,471412.009375,404398.493333333,498743.636875,505749.395,516650.663770833,676032.642291667,422658.847291667,380563.533541667,360924.114875,498743.636875,428660.119354167,398215.871,393158.979541667,344742.4775,528776.66375,332265.799541667,404398.493333333,370379.0025625
"PE 37:2"," [M+H]+@7.26",159275.822979167,216337.379395833,176284.2899375,257249.397104167,253710.470958333,188368.1531875,183567.370916667,185539.464520833,212835.157083333,100740.069520833,122037.462229167,119485.529083333,177867.150979167,102844.1724375,151788.654625,130738.621270833,155252.117229167,314675.687166667,174769.821395833,91267.0604375,102844.1724375,245794.828541667,99548.0858958333,105160.493645833,140934.707875,505749.395,181971.252041667,314675.687166667,181971.252041667,456173.3075,587619.085,185539.464520833,286458.6004375,129413.990145833,415525.639541667,344742.4775,170742.833791667,296277.1863125,280419.571875,318394.531166667,195306.731166667,385925.4746875,269992.248958333,505749.395,148656.335833333,237110.687416667,318394.531166667,292958.7354375
"PE 37:2"," [M+Na]+@6.55",97384.5068541667,96382.5594375,94730.1410208333,37363.3180833333,159275.822979167,97384.5068541667,24625.9173416667,40179.6011458333,49182.1519375,71443.2747291667,62369.4054791667,70793.0847708333,64478.1784166667,43119.4267291667,81117.0407291667,93105.01275,63696.1643375,82906.6564583333,60661.0993125,102844.1724375,118357.5258125,96382.5594375,53471.7117916667,66545.5362708333,99548.0858958333,103932.473791667,54933.5999166667,91267.0604375,117290.30725,80446.5589166667,93105.01275,88898.721875,112705.888666667,86100.349,53000.0483541667,86100.349,74981.0155,60214.3088354167,77276.4849583333,88898.721875,61206.8063333333,133741.036666667,143811.099270833,115087.080233333,53000.0483541667,85265.2634375,100740.069520833,79498.598375
"PE 37:4"," [M+H]+@6.65",334353.0545625,305691.357791667,294617.960875,217873.829697917,305691.357791667,342729.777572917,265337.01096875,281971.492604167,309223.552979167,118921.527447917,184553.41771875,171659.609239583,268519.65846875,171659.609239583,227122.594114583,208636.136447917,117823.91653125,244240.39590625,177075.720458333,252648.650104167,294617.960875,305691.357791667,196604.690458333,247062.81846875,238488.436208333,419092.243416667,302041.231145833,468496.83540625,330030.603833333,889788.999145833,372657.883364583,330030.603833333,305691.357791667,284991.006885417,247062.81846875,206140.228375,244240.39590625,372657.883364583,342729.777572917,407228.241864583,330030.603833333,407228.241864583,309223.552979167,284991.006885417,177075.720458333,372657.883364583,330030.603833333,271830.59771875
"PE 37:5"," [M+H]+@6.20",19195.0620604167,15945.6565854167,19352.8614958333,20327.2089354167,50847.8725833333,23905.8558791667,16830.5199791667,10924.6485541667,19352.8614958333,15108.266075,7697.18435458333,24843.3131041667,14665.7700833333,9762.6391775,18406.2964958333,32169.4632708333,25893.6357083333,15760.8227958333,17811.1429791667,21478.86160625,43119.4267291667,16665.4843910417,26972.9900625,53471.7117916667,25594.5102708333,22383.505125,23317.4961395833,21293.78144375,45925.7530416667,92241.2893958333,14514.95101875,13894.24385,14970.1396020833,14970.1396020833,12857.9991604167,20327.2089354167,13894.24385,14970.1396020833,14802.1219791667,5981.458525,19352.8614958333,30924.6930833333,22145.0118125,17313.33044375,22826.97823125,47741.2719375,17147.08530625,7697.18435458333
"PE 37:6"," [M+H]+@5.98",205250.092645833,132221.413625,234338.076875,145343.7985,205250.092645833,185539.464520833,120813.5221875,183567.370916667,143811.099270833,132221.413625,120813.5221875,120813.5221875,176284.2899375,74981.0155,127900.660479167,137923.22225,67062.2023958333,140934.707875,91267.0604375,177867.150979167,126170.277291667,202561.782458333,97384.5068541667,86100.349,106170.603875,237110.687416667,267047.067979167,360924.114875,277420.449958333,228379.897395833,197902.64975,228379.897395833,225865.290833333,157530.846895833,110484.336125,146786.310625,134879.812770833,139219.2994375,183567.370916667,190996.3430625,142458.392583333,212835.157083333,245794.828541667,242685.963270833,118357.5258125,185539.464520833,248330.808395833,150585.3229375
