Class	Carbon_Chain	Double_Bond	Adduct	RT	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db._2225	Ctrl_BKS_db._2226	Ctrl_BKS_db._2227	Ctrl_BKS_db._2231	HF_BKS_db._2239	HF_BKS_db._2241	HF_BKS_db._2242	HF_BKS_db._2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db._2273	Ctrl_BL6_db._2274	Ctrl_BL6_db._2275	Ctrl_BL6_db._2279	HF_BL6_db._2286	HF_BL6_db._2287	HF_BL6_db._2288	HF_BL6_db._2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob._2316	Ctrl_BTBR_ob._2317	Ctrl_BTBR_ob._2318	Ctrl_BTBR_ob._2320	HF_BTBR_ob._2329	HF_BTBR_ob._2331	HF_BTBR_ob._2333	HF_BTBR_ob._2334
TG	60	2	 [M+NH4]+	11.61	50.22	4650.845335	2904.849934	1438.821715	2815.764921	87.31973322	3295.568832	2781.873525	2325.733977	7869.852807	3416.561226	3881.786259	6031.542335	3384.296426	1321.141083	2738.547094	2472.498077	2512.862581	2693.967625	2078.724739	3582.050538	395.7946002	240.6608521	1829.959223	843.8281645	2434.029605	4902.023842	4952.904236	5720.633691	3960.204897	4497.767367	2987.341643	3455.706846	3697.590859	3697.590859	4902.023842	3216.649245	2115.838803	2046.309545	3295.568832	2987.341643	2815.764921	4852.925988	3031.450982	4541.212524	2987.341643	5291.079096	1918.54647	1400.129312
plasmenyl-PC	42	4	 [M+Na]+	7.58	50.89	4016.577954	5241.93972	4753.526187	7657.291207	29492.68102	16585.43683	16136.42632	20596.00482	12069.98941	10017.06457	11381.04017	10285.46389	13429.81812	9510.279984	10350.89603	15036.46516	8623.616821	8541.554809	10093.56234	15975.85865	11180.78743	2325.733977	6122.550176	14922.74669	14548.76514	5772.693787	7092.994729	4952.904236	6416.446615	2781.873525	11849.75625	10714.47226	7416.388262	9685.688123	3416.561226	10440.77393	13188.8734	11479.57855	15295.01654	11849.75625	4852.925988	3837.170711	4753.526187	8131.752512	14095.26241	14659.6055	11081.29933	10285.46389
plasmenyl-PC	40	6	 [M+Na]+	6.57	51.24	1787.589375	2815.764921	6709.258468	9120.369282	7790.699455	8058.955017	8204.96775	3536.559619	4398.653589	4016.577954	8748.179596	3216.649245	2367.867489	7869.852807	10799.2918	8623.616821	8131.752512	3927.217859	4852.925988	6903.119698	4103.755015	11381.04017	4992.326724	13831.49534	3881.786259	4497.767367	11479.57855	6590.985409	12504.02192	5920.180336	7599.018089	11941.51324	1154.649609	4448.178867	9045.419913	6963.350001	4016.577954	7035.657714	11941.51324	3260.133964	5971.478916	4398.653589	6530.58836	3582.050538	3136.713422	5241.93972	5920.180336	5812.552331
DG	38	7	 [M+NH4]+	6.92	51.7	10991.5564	3536.559619	6183.279216	1196.738251	1669.027991	927.0582471	4992.326724	3455.706846	2402.141259	2325.733977	6246.010047	6530.58836	6357.426088	4805.54944	2512.862581	5720.633691	5137.065394	6300.773746	8807.957563	1082.465269	2512.862581	2781.873525	2046.309545	1669.027991	7217.727526	6416.446615	1114.67449	2781.873525	240.6608521	5190.510311	2904.849934	1477.764544	1669.027991	1669.027991	2204.662698	530.4102862	4591.523028	1082.465269	2078.724739	1400.129312	1966.360692	1154.649609	662.275792	662.275792	4497.767367	1787.589375	3136.713422	1000.805195
TG	57	1	 [M+NH4]+	11.45	52.07	3621.149593	3927.217859	1918.54647	5090.382455	5873.265742	4753.526187	3927.217859	9510.279984	3181.036913	5503.620959	3536.559619	2781.873525	3960.204897	2859.214096	3384.296426	3181.036913	1554.711954	5971.478916	6474.257656	1114.67449	2434.029605	2046.309545	2904.849934	4852.925988	4016.577954	2693.967625	6416.446615	6031.542335	4541.212524	4902.023842	5190.510311	4852.925988	6416.446615	7416.388262	4700.208221	5562.045029	4541.212524	5503.620959	8961.107886	4700.208221	5398.484208	4192.120978	3582.050538	3216.649245	5451.162248	3881.786259	8623.616821	4016.577954
TG	59	4	 [M+NH4]+	11.1	52.5	1154.649609	1438.821715	1041.247314	351.8530465	1588.153718	491.9594621	962.5835859	1041.247314	3960.204897	2281.770078	5090.382455	2402.141259	2204.662698	1588.153718	3136.713422	1515.414593	886.6634641	2115.838803	962.5835859	2402.141259	2250.278413	1400.129312	617.2339986	1082.465269	1400.129312	1669.027991	3085.097187	2815.764921	1477.764544	167.0647885	2078.724739	2250.278413	1356.956364	2115.838803	87.31973322	1082.465269	2738.547094	300.9855488	2163.5003	1787.589375	711.1191944	2595.139951	1631.217685	3181.036913	1829.959223	4150.581127	1082.465269	3031.450982
CE	18	0	 [M+NH4]+	11.35	52.53	2693.967625	573.3575846	662.275792	2367.867489	6416.446615	11081.29933	6834.590277	3416.561226	4192.120978	3455.706846	1918.54647	1918.54647	4448.178867	4992.326724	2645.413033	5090.382455	1000.805195	1082.465269	1631.217685	1787.589375	4055.588097	5720.633691	3697.590859	5812.552331	2472.498077	2472.498077	3216.649245	1710.410366	2434.029605	6474.257656	4700.208221	6300.773746	2078.724739	2402.141259	2693.967625	5291.079096	8131.752512	5343.930802	5241.93972	7537.2898	4192.120978	4055.588097	5137.065394	2472.498077	5562.045029	7350.632013	4448.178867	4591.523028
DG	30	1	 [M+NH4]+	6.93	52.54	2078.724739	6031.542335	8405.57343	3031.450982	1356.956364	1554.711954	2078.724739	3295.568832	801.3174794	2904.849934	2078.724739	1041.247314	2859.214096	2434.029605	2281.770078	1114.67449	573.3575846	3582.050538	5090.382455	2115.838803	2945.294414	2402.141259	1515.414593	1041.247314	3295.568832	4055.588097	10202.09952	2325.733977	351.8530465	2078.724739	3085.097187	3621.149593	1748.457733	3085.097187	1515.414593	962.5835859	87.31973322	447.9241589	2904.849934	1710.410366	2559.651658	2367.867489	2472.498077	1966.360692	1710.410366	1400.129312	6474.257656	1477.764544
TG	59	3	 [M+NH4]+	11.18	52.82	3295.568832	2693.967625	2693.967625	962.5835859	351.8530465	5503.620959	1000.805195	2250.278413	843.8281645	3260.133964	4753.526187	4295.419316	2402.141259	2559.651658	2402.141259	1082.465269	617.2339986	2046.309545	843.8281645	1710.410366	1196.738251	801.3174794	1041.247314	1966.360692	2004.754499	2559.651658	1000.805195	3748.766247	1918.54647	573.3575846	2595.139951	757.7987832	5562.045029	4355.291055	2559.651658	3085.097187	843.8281645	1918.54647	1710.410366	4952.904236	2512.862581	240.6608521	1515.414593	2434.029605	3216.649245	5971.478916	2859.214096	3793.99308
TG	64	2	 [M+NH4]+	12.24	52.97	1710.410366	351.8530465	1154.649609	662.275792	395.7946002	843.8281645	1240.368777	87.31973322	1280.374518	1710.410366	447.9241589	927.0582471	395.7946002	447.9241589	240.6608521	757.7987832	491.9594621	351.8530465	351.8530465	757.7987832	167.0647885	491.9594621	240.6608521	801.3174794	491.9594621	395.7946002	2472.498077	1631.217685	801.3174794	1082.465269	491.9594621	167.0647885	395.7946002	1356.956364	491.9594621	801.3174794	351.8530465	491.9594621	573.3575846	711.1191944	447.9241589	1829.959223	351.8530465	447.9241589	711.1191944	300.9855488	87.31973322	1438.821715
PC	26	0	 [M+H]+	4.44	53.31	573.3575846	927.0582471	351.8530465	617.2339986	167.0647885	1748.457733	300.9855488	491.9594621	1082.465269	300.9855488	300.9855488	167.0647885	87.31973322	711.1191944	530.4102862	167.0647885	240.6608521	395.7946002	757.7987832	87.31973322	1477.764544	447.9241589	886.6634641	167.0647885	530.4102862	1082.465269	447.9241589	1321.141083	886.6634641	395.7946002	447.9241589	927.0582471	167.0647885	843.8281645	240.6608521	300.9855488	530.4102862	351.8530465	491.9594621	1196.738251	843.8281645	843.8281645	87.31973322	1082.465269	351.8530465	240.6608521	1154.649609	757.7987832
plasmenyl-PE	40	4	 [M+H]+	7.7	54.5	38717.9035	51811.35023	31620.49728	67279.79372	52315.61511	52315.61511	76718.57134	47970.33731	36051.60998	67279.79372	38345.67711	75093.50173	99253.61496	41106.72077	47384.27633	29789.4811	79546.63876	65168.05999	60137.67249	37024.22482	48879.55911	48358.84919	48879.55911	78590.41593	48879.55911	83520.44303	152849.7562	96551.43198	42378.23472	100528.7877	95406.13851	139917.3118	50831.41871	115325.4208	55085.44644	80723.32158	77527.60804	79546.63876	78590.41593	36684.92517	46940.02636	45098.78587	93228.66841	49879.06417	66039.1908	37486.80802	100528.7877	110956.0216
TG	62	3	 [M+NH4]+	11.72	54.7	1082.465269	2367.867489	1787.589375	1554.711954	1114.67449	1000.805195	240.6608521	1196.738251	1356.956364	1515.414593	1477.764544	2367.867489	1477.764544	927.0582471	1400.129312	1400.129312	1400.129312	1154.649609	87.31973322	300.9855488	3260.133964	927.0582471	801.3174794	962.5835859	1438.821715	240.6608521	1710.410366	927.0582471	1154.649609	87.31973322	395.7946002	1082.465269	2595.139951	87.31973322	662.275792	711.1191944	1196.738251	1877.023498	1438.821715	2559.651658	1631.217685	1356.956364	300.9855488	573.3575846	530.4102862	2595.139951	447.9241589	617.2339986
DG	40	8	 [M+NH4]+	7.14	54.79	11081.29933	3582.050538	3960.204897	1477.764544	962.5835859	6300.773746	14802.05629	2367.867489	4650.845335	962.5835859	3927.217859	4650.845335	2472.498077	2078.724739	6834.590277	1356.956364	1748.457733	7160.903879	7929.778275	3181.036913	4398.653589	4650.845335	7035.657714	4753.526187	18906.45718	2367.867489	1588.153718	1966.360692	2115.838803	8897.11934	9045.419913	5137.065394	2434.029605	2325.733977	2945.294414	2987.341643	9344.190343	3031.450982	5343.930802	5241.93972	2281.770078	2046.309545	1966.360692	2738.547094	5291.079096	10017.06457	3927.217859	5503.620959
TG	57	6	 [M+NH4]+	10.55	56.2	11286.72955	6246.010047	6530.58836	3340.129973	2595.139951	7725.758721	6903.119698	11381.04017	5241.93972	10991.5564	13831.49534	10892.99285	4016.577954	9433.005737	5720.633691	5920.180336	3697.590859	2434.029605	4055.588097	8541.554809	8695.674039	7035.657714	5920.180336	5451.162248	10534.71001	4753.526187	7869.852807	4992.326724	5241.93972	6530.58836	2434.029605	4055.588097	8264.48388	6530.58836	6903.119698	8334.700628	11941.51324	12069.98941	9773.279469	10285.46389	7035.657714	12377.28522	5873.265742	12628.75552	11663.63733	14095.26241	15036.46516	24621.43657
TG	62	5	 [M+NH4]+	11.35	56.27	1829.959223	1082.465269	1114.67449	1154.649609	1041.247314	1240.368777	87.31973322	2046.309545	757.7987832	491.9594621	2559.651658	1321.141083	1240.368777	1669.027991	962.5835859	1710.410366	1356.956364	167.0647885	1280.374518	711.1191944	843.8281645	962.5835859	662.275792	711.1191944	1280.374518	962.5835859	3536.559619	1787.589375	491.9594621	886.6634641	617.2339986	1041.247314	1710.410366	1000.805195	1114.67449	87.31973322	1877.023498	711.1191944	395.7946002	351.8530465	1196.738251	2078.724739	886.6634641	886.6634641	5503.620959	3340.129973	1240.368777	300.9855488
plasmenyl-PC	44	4	 [M+Na]+	8.25	57.63	3748.766247	2738.547094	1710.410366	2163.5003	9120.369282	4591.523028	4805.54944	3661.093152	1515.414593	3621.149593	5772.693787	3384.296426	2434.029605	2945.294414	1438.821715	1554.711954	2115.838803	886.6634641	2004.754499	1280.374518	3748.766247	573.3575846	2512.862581	3621.149593	5666.30516	1554.711954	167.0647885	1438.821715	2004.754499	1966.360692	1588.153718	3697.590859	2402.141259	447.9241589	2281.770078	4992.326724	2078.724739	2004.754499	1082.465269	395.7946002	4016.577954	886.6634641	2987.341643	3960.204897	2595.139951	4055.588097	4992.326724	1669.027991
TG	57	2	 [M+NH4]+	11.21	57.92	167.0647885	4753.526187	6031.542335	5503.620959	3661.093152	8405.57343	3216.649245	6357.426088	13188.8734	2046.309545	6530.58836	7286.744108	1918.54647	5343.930802	5873.265742	3837.170711	2250.278413	4700.208221	4244.342675	4448.178867	5812.552331	1631.217685	1748.457733	4448.178867	2078.724739	5039.73712	6777.304007	10799.2918	3295.568832	4650.845335	4295.419316	7286.744108	10614.69499	7160.903879	8623.616821	6590.985409	7537.2898	5812.552331	3582.050538	7092.994729	3295.568832	5241.93972	8486.601532	8807.957563	5241.93972	16585.43683	6246.010047	3837.170711
plasmenyl-PE	34	3	 [M+H]+	6.34	58.34	4295.419316	1787.589375	2945.294414	1588.153718	5666.30516	2204.662698	3661.093152	2163.5003	5398.484208	1918.54647	2046.309545	3793.99308	1321.141083	3136.713422	2859.214096	2693.967625	2738.547094	1280.374518	2559.651658	2781.873525	530.4102862	757.7987832	1400.129312	395.7946002	4852.925988	5873.265742	3384.296426	4055.588097	3582.050538	4295.419316	1966.360692	1748.457733	2115.838803	6590.985409	1554.711954	2078.724739	2250.278413	2115.838803	2595.139951	1154.649609	2115.838803	5291.079096	2559.651658	2163.5003	3661.093152	1918.54647	2645.413033	2163.5003
TG	60	14	 [M+NH4]+	9.56	58.66	5562.045029	1515.414593	801.3174794	2402.141259	4902.023842	1588.153718	7286.744108	8897.11934	962.5835859	2781.873525	573.3575846	962.5835859	300.9855488	2987.341643	1356.956364	1196.738251	2815.764921	2402.141259	1477.764544	3031.450982	6183.279216	3031.450982	6357.426088	6246.010047	1787.589375	927.0582471	1041.247314	2512.862581	1400.129312	3661.093152	962.5835859	2204.662698	573.3575846	757.7987832	1477.764544	2472.498077	3927.217859	2595.139951	6530.58836	2046.309545	1669.027991	530.4102862	757.7987832	491.9594621	3181.036913	3085.097187	4103.755015	1041.247314
DG	35	1	 [M+NH4]+	8.25	59.07	2512.862581	1554.711954	4952.904236	2738.547094	3582.050538	1787.589375	1829.959223	3837.170711	1196.738251	4244.342675	1154.649609	2046.309545	2738.547094	3295.568832	2046.309545	4805.54944	801.3174794	2281.770078	1669.027991	2595.139951	2559.651658	1321.141083	2004.754499	1515.414593	4700.208221	3455.706846	1966.360692	1748.457733	3085.097187	3837.170711	5241.93972	1280.374518	2204.662698	1041.247314	3384.296426	3295.568832	3582.050538	1631.217685	3748.766247	240.6608521	3927.217859	3085.097187	2904.849934	3494.481661	2078.724739	4952.904236	1000.805195	1240.368777
PC	35	5	 [M+Na]+	6.51	59.51	4992.326724	8334.700628	7416.388262	5873.265742	3697.590859	2402.141259	3031.450982	5343.930802	7035.657714	5343.930802	7286.744108	3927.217859	4295.419316	6777.304007	5772.693787	5971.478916	1280.374518	8405.57343	2402.141259	2204.662698	3927.217859	5039.73712	4753.526187	5343.930802	3494.481661	4805.54944	4055.588097	5039.73712	5039.73712	6416.446615	3536.559619	4448.178867	6709.258468	2693.967625	7286.744108	491.9594621	2859.214096	2781.873525	5451.162248	5812.552331	6416.446615	801.3174794	2693.967625	4952.904236	3340.129973	7035.657714	7790.699455	3881.786259
TG	56	11	 [M+NH4]+	9.5	59.62	25857.93131	5873.265742	10440.77393	4295.419316	10093.56234	7160.903879	9263.602734	18748.49434	6530.58836	5720.633691	6657.315225	5343.930802	3181.036913	12377.28522	7092.994729	6590.985409	1710.410366	5720.633691	4992.326724	3697.590859	6246.010047	4952.904236	9939.261685	7929.778275	2987.341643	5971.478916	2281.770078	1515.414593	5920.180336	1554.711954	1321.141083	7790.699455	4805.54944	1154.649609	6474.257656	3881.786259	10614.69499	5617.916074	9045.419913	6530.58836	3837.170711	2325.733977	1082.465269	1554.711954	3295.568832	4398.653589	8058.955017	9773.279469
TG	60	4	 [M+NH4]+	11.16	60.81	3793.99308	4650.845335	3621.149593	1515.414593	2693.967625	7790.699455	1588.153718	7537.2898	3536.559619	6122.550176	9263.602734	11663.63733	3031.450982	6357.426088	5241.93972	3136.713422	1321.141083	2004.754499	447.9241589	3881.786259	1356.956364	4016.577954	3295.568832	2738.547094	2815.764921	8897.11934	4992.326724	10714.47226	5772.693787	491.9594621	3181.036913	3216.649245	10202.09952	5090.382455	4103.755015	2250.278413	1669.027991	4852.925988	3536.559619	4055.588097	3748.766247	9510.279984	3340.129973	5503.620959	3837.170711	6590.985409	5666.30516	2367.867489
SM	42	0	 [M+Na]+	7.83	63.59	9596.743001	13429.81812	11180.78743	10350.89603	15036.46516	8748.179596	7929.778275	11479.57855	3927.217859	12276.58421	4244.342675	6300.773746	8897.11934	16721.11124	16839.24585	9045.419913	18429.50739	7790.699455	8486.601532	16721.11124	14095.26241	9344.190343	10350.89603	2472.498077	4055.588097	11740.61722	5666.30516	6834.590277	3697.590859	2004.754499	2163.5003	11180.78743	11180.78743	8623.616821	4192.120978	7035.657714	6077.802298	4398.653589	16721.11124	17462.81276	10799.2918	1669.027991	10799.2918	3031.450982	4591.523028	2645.413033	13429.81812	17173.7699
SM	44	1	 [M]+	8.63	64.99	2325.733977	1710.410366	2004.754499	1400.129312	2281.770078	3136.713422	3621.149593	3216.649245	2078.724739	1438.821715	1669.027991	2434.029605	1041.247314	1515.414593	2163.5003	2163.5003	1787.589375	1669.027991	1240.368777	2434.029605	3881.786259	3536.559619	2325.733977	2945.294414	1196.738251	1515.414593	87.31973322	1554.711954	1240.368777	3455.706846	2781.873525	2281.770078	3455.706846	2781.873525	4055.588097	3927.217859	3136.713422	3621.149593	3661.093152	3136.713422	1918.54647	927.0582471	3621.149593	3295.568832	2367.867489	3960.204897	2204.662698	3927.217859
PC	28	1	 [M+H]+	4.77	66.03	1918.54647	962.5835859	395.7946002	1787.589375	886.6634641	2281.770078	2367.867489	927.0582471	1710.410366	87.31973322	886.6634641	87.31973322	1554.711954	491.9594621	1631.217685	801.3174794	1114.67449	491.9594621	1321.141083	573.3575846	1400.129312	1669.027991	1082.465269	927.0582471	1041.247314	87.31973322	395.7946002	2078.724739	1787.589375	801.3174794	1196.738251	1438.821715	886.6634641	1196.738251	1041.247314	167.0647885	1041.247314	395.7946002	1356.956364	573.3575846	1400.129312	87.31973322	573.3575846	2281.770078	573.3575846	530.4102862	1400.129312	711.1191944
TG	42	2	 [M+NH4]+	9.23	67.67	2115.838803	3748.766247	3494.481661	4103.755015	2815.764921	2904.849934	2004.754499	3960.204897	9120.369282	1966.360692	1356.956364	1438.821715	4192.120978	3837.170711	927.0582471	3085.097187	2078.724739	4103.755015	1966.360692	4016.577954	2595.139951	1082.465269	2434.029605	1877.023498	1966.360692	2595.139951	4103.755015	3181.036913	1966.360692	3881.786259	3697.590859	2904.849934	2559.651658	1748.457733	2512.862581	1877.023498	3384.296426	3536.559619	962.5835859	1829.959223	2163.5003	3384.296426	2046.309545	2325.733977	2004.754499	3455.706846	2559.651658	2046.309545
TG	57	3	 [M+NH4]+	11.02	68.34	8807.957563	8131.752512	3085.097187	1877.023498	2434.029605	29789.4811	4295.419316	6122.550176	7350.632013	9510.279984	12069.98941	12863.94281	1515.414593	5617.916074	12979.3006	4650.845335	962.5835859	447.9241589	1829.959223	2645.413033	4650.845335	5772.693787	7929.778275	5617.916074	6031.542335	7725.758721	6903.119698	9344.190343	5137.065394	3384.296426	8486.601532	4497.767367	9685.688123	7537.2898	8807.957563	4700.208221	7790.699455	14802.05629	5291.079096	11180.78743	3136.713422	6777.304007	6031.542335	9120.369282	15559.24676	14323.59808	5398.484208	4448.178867
SM	30	0	 [M]+	4.64	80.79	87.31973322	87.31973322	1321.141083	1041.247314	662.275792	801.3174794	491.9594621	351.8530465	573.3575846	843.8281645	87.31973322	300.9855488	167.0647885	617.2339986	662.275792	87.31973322	87.31973322	300.9855488	491.9594621	1196.738251	1000.805195	843.8281645	395.7946002	87.31973322	1082.465269	711.1191944	240.6608521	1280.374518	300.9855488	617.2339986	87.31973322	87.31973322	757.7987832	962.5835859	395.7946002	843.8281645	240.6608521	843.8281645	711.1191944	167.0647885	1154.649609	167.0647885	491.9594621	351.8530465	447.9241589	886.6634641	757.7987832	447.9241589
TG	53	7	 [M+NH4]+	9.81	83.63	8623.616821	5562.045029	4295.419316	4150.581127	3260.133964	5291.079096	1196.738251	6834.590277	2693.967625	1280.374518	5039.73712	4805.54944	3085.097187	6122.550176	3661.093152	4055.588097	2204.662698	1787.589375	4103.755015	2859.214096	2987.341643	2693.967625	5873.265742	2325.733977	1710.410366	3837.170711	3837.170711	3136.713422	3031.450982	5873.265742	4448.178867	3927.217859	1280.374518	927.0582471	3181.036913	1154.649609	3260.133964	3295.568832	1966.360692	2004.754499	927.0582471	2163.5003	1321.141083	2815.764921	3031.450982	4650.845335	3881.786259	2738.547094
TG	55	4	 [M+NH4]+	10.58	86.12	39803.74731	26129.04772	28330.4109	11941.51324	10892.99285	41493.90284	18206.73171	18588.74409	927.0582471	18588.74409	31620.49728	16839.24585	15431.1458	18906.45718	14659.6055	12069.98941	4700.208221	4541.212524	14659.6055	11180.78743	12739.65203	2472.498077	13188.8734	12628.75552	18047.13162	25857.93131	16839.24585	21398.58822	10534.71001	18748.49434	16585.43683	12504.02192	31620.49728	12863.94281	16721.11124	14548.76514	22775.57884	16444.65872	14440.74817	22371.22734	15295.01654	19775.81246	23976.90912	23357.14612	15687.34626	29176.90976	801.3174794	14548.76514
PC	19	1	 [M+H]+	1.62	92.29	1041.247314	1669.027991	6963.350001	2434.029605	4192.120978	12504.02192	617.2339986	1400.129312	13696.90122	10799.2918	1438.821715	1280.374518	662.275792	1280.374518	1515.414593	1787.589375	16839.24585	1966.360692	617.2339986	1154.649609	300.9855488	1918.54647	3340.129973	11180.78743	2046.309545	15975.85865	8961.107886	1829.959223	21818.80052	1240.368777	3661.093152	5666.30516	2325.733977	1515.414593	1280.374518	19436.00247	3085.097187	1554.711954	13088.60108	3793.99308	16839.24585	3260.133964	3295.568832	14659.6055	3697.590859	1041.247314	16444.65872	4055.588097
