Sample,Ctrl_BKS_2202,Ctrl_BKS_2203,Ctrl_BKS_2206,Ctrl_BKS_2211,HF_BKS_2214,HF_BKS_2216,HF_BKS_2217,HF_BKS_2218
PA 34_2,3804.76974,4363.571306,1489.431738,910.7568149,1489.431738,688.4801725,688.4801725,2256.587327
PG 36_0,99973.57748,122419.8393,148964.763,120351.1651,114790.9257,151779.2617,154835.5642,137879.89
PG 36_4,9672.480437,10540.73521,6228.293329,8885.680147,9169.713878,3049.080561,1774.139836,2947.355209
PG 38_6,32389.67038,14930.65572,37054.46804,12040.83156,19556.58923,14930.65572,4773.6481,20341.02512
PG 32_0,4498.828194,3538.58615,5003.779835,6055.747733,5792.722502,11847.93941,5280.248032,10540.73521
PG 40_8,1859.234675,910.7568149,2392.175041,1646.900398,3135.732532,1489.431738,1312.221189,3343.594841
PG 36_2,18142.23418,27021.01687,12201.67255,21806.62808,18142.23418,12748.4946,24179.4044,25199.03758
PI 36_4,93927.84466,56878.69091,29569.43911,68429.01778,77421.34926,23453.20514,22820.19152,31424.80274
PI 38_6,67426.34891,36085.59058,22278.39001,41838.45128,54580.91835,22078.05899,20953.09603,24521.38319
PI 38_4,428952.1888,316911.6634,154835.5642,428952.1888,428952.1888,249060.1232,275198.4616,185596.8604
PI 36_2,66275.76224,54580.91835,32389.67038,66275.76224,65138.02417,54580.91835,48566.6813,32389.67038
PI 34_2,46434.59714,30522.57092,21198.11368,36085.59058,50522.4325,24836.85747,25199.03758,20953.09603
PI 37_4,13803.22896,16845.34982,5914.398931,19793.53316,15145.66124,10540.73521,11602.24819,7162.388569
PI 40_6,28290.5274,25199.03758,9672.480437,25571.67726,26589.97028,15365.4431,15365.4431,10005.8609
PI 39_4,10742.2676,8265.728683,1774.139836,13146.43187,8578.072932,5185.652238,5556.92725,3241.469399
PI 40_4,31424.80274,15878.17779,11442.10781,22278.39001,27021.01687,12953.25388,11847.93941,12748.4946
PS 38_4,245708.6667,168819.2874,119028.2804,213491.8429,208019.3686,156578.1966,130467.9192,130467.9192
PS 36_2,930405.6939,793561.3865,674936.9724,793561.3865,930405.6939,847691.64,707051.0617,753233.9886
PS 40_2,257358.4798,130467.9192,97667.20633,251468.7157,239504.9214,130467.9192,160184.0148,74385.34221
PS 44_10,44858.69414,31424.80274,23801.34936,41152.29751,45617.96313,31424.80274,29307.37807,27742.92746
