"Class","Carbon","Double_bond","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334"
"DG","36","6"," [M+NH4]+@6.67",7521.65635821746,8253.97862949947,5499.30928878379,29098.7429507766,8881.26991652829,13013.8554366387,12617.9747302927,12617.9747302927,7248.00547219934,7921.04733750395,17931.284221945,11633.1525248554,13439.3075427741,9503.48399080236,2914.5716884683,4071.23124662213,3968.82427597725,3757.47925791549,4431.89536826276,4014.82300635148,2497.42925529389,5894.31053216795,4523.81938229584,3606.73631201073,4566.45164615393,28220.663034298,14953.6999839701,15290.4228561396,10940.7823372663,12859.732335181,16638.9186889241,25840.7899752339,16923.0401716664,10042.6537131761,13439.3075427741,8881.26991652829,16638.9186889241,4851.37058862409,10828.7381983571,14953.6999839701,14781.3594675502,10042.6537131761,5499.30928878379,7248.00547219934,3968.82427597725,7717.57215669645,7588.59786689119,13439.3075427741
"DG","37","6"," [M+NH4]+@7.19",1897.22557948763,3933.98877819309,1992.79957348893,3488.07484525728,2933.8102000047,1841.90731019952,2274.48627613108,1784.75471519342,2194.55021318974,1578.23701615733,2763.26955216501,2631.50820672498,2933.8102000047,2121.38240169709,3933.98877819309,3124.45974486288,5553.65304921028,3263.31706892546,6944.29567652905,2576.24005045038,2775.60599579203,4606.09519097871,7248.00547219934,2933.8102000047,5256.26325178087,3582.78283814596,2016.78089022534,1517.57027202074,3442.63663383301,4071.23124662213,3124.45974486288,59201.6588274221,4606.09519097871,7588.59786689119,97796.0749756159,6481.37711101783,67001.4355209511,2253.41289796525,3234.7581157626,4156.4876883499,69043.8616110691,5169.20242420531,2933.8102000047,2549.09651182585,3381.53356686189,4266.05355737087,3640.97872960073,4757.69518913288
"DG","30","3"," [M+NH4]+@6.00",2016.78089022534,1356.2504283063,2723.50919798186,9116.96634196858,2296.18709518999,2576.24005045038,1925.48406474703,3414.40905155836,1610.30246045259,1744.8986397575,1744.8986397575,1517.57027202074,1823.57856873329,1489.26020830246,899.044413759908,2274.48627613108,865.405251708266,816.88161587436,388.959228370039,625.945831006615,899.044413759908,1448.70921663382,1008.0225270837,625.945831006615,792.668621563319,3968.82427597725,6112.19420364619,5597.29459016579,2763.26955216501,899.044413759908,2576.24005045038,2384.9094953177,2914.5716884683,816.88161587436,1640.88491618403,1032.09039381935,1992.79957348893,1202.8325934515,772.591738737534,2324.59129354116,1925.48406474703,1925.48406474703,756.675442748719,1295.87866096083,440.860440874608,1214.09548181217,1640.88491618403,2711.87506641911
"DG","38","0"," [M+NH4]+@9.24",1214.09548181217,1992.79957348893,772.591738737534,967.493285690812,504.415032282568,1181.43716573132,2107.3595663576,756.675442748719,2178.01478957907,1470.78612428839,1784.75471519342,2549.09651182585,254.771202212389,1823.57856873329,1181.43716573132,440.860440874608,1784.75471519342,2349.87217094041,2954.96209743807,1333.1413460065,1275.09920477369,1578.23701615733,3263.31706892546,1517.57027202074,1032.09039381935,698.43541324027,608.179116249848,1784.75471519342,1295.87866096083,2384.9094953177,1181.43716573132,2121.38240169709,2121.38240169709,926.677194824214,1409.42199173385,2792.16641440127,1129.8513077015,1422.03743606239,2107.3595663576,899.044413759908,2296.18709518999,1295.87866096083,1236.73503590444,1160.54267482823,1683.81788655123,1160.54267482823,2349.87217094041,2651.01698708592
"DG","39","3"," [M+NH4]+@8.41",2366.94818681383,2366.94818681383,1711.36237044589,1356.2504283063,1861.51048336748,2063.34429872961,3148.91292249763,2038.85933672195,1275.09920477369,2723.50919798186,2107.3595663576,2216.95286968574,2121.38240169709,1214.09548181217,1489.26020830246,1744.8986397575,2274.48627613108,1640.88491618403,2599.2538413481,1861.51048336748,1578.23701615733,2463.72976106722,2238.01365217653,2855.25124036555,2016.78089022534,730.332756594138,1333.1413460065,2216.95286968574,899.044413759908,1683.81788655123,1992.79957348893,1925.48406474703,2599.2538413481,2819.37281518542,2444.07630078938,2016.78089022534,4606.09519097871,1861.51048336748,1448.70921663382,2549.09651182585,3178.84755895613,2238.01365217653,1214.09548181217,756.675442748719,1992.79957348893,2463.72976106722,2016.78089022534,3582.78283814596
"DG","39","4"," [M+NH4]+@8.22",4481.91145131831,3640.97872960073,1489.26020830246,2855.25124036555,2463.72976106722,2855.25124036555,3933.98877819309,2723.50919798186,1099.35468823432,4156.4876883499,4481.91145131831,4071.23124662213,3124.45974486288,3488.07484525728,3124.45974486288,2324.59129354116,5113.24138632024,3461.41157137891,4566.45164615393,1683.81788655123,3933.98877819309,4690.18976199036,5553.65304921028,5169.20242420531,4108.57150185707,2763.26955216501,2763.26955216501,3871.3772013047,2366.94818681383,1992.79957348893,3582.78283814596,4387.32715422547,3933.98877819309,6827.72317715027,5597.29459016579,5806.58241784265,7830.0347096027,1897.22557948763,3684.63961635496,3724.27361308008,4690.18976199036,3968.82427597725,4108.57150185707,2711.87506641911,3640.97872960073,3548.58298124476,4387.32715422547,2194.55021318974
"DG","37","1"," [M+NH4]+@8.69",4431.89536826276,4606.09519097871,6212.89145658457,4809.58357481659,3073.38796754991,6615.97621860381,7921.04733750395,5234.7527711077,5806.58241784265,7181.06267139208,6376.40094562033,5113.24138632024,8590.10472840768,6481.37711101783,4363.53746106577,4606.09519097871,11883.0535993216,6737.60235618507,10234.0226500262,4955.23892055682,5351.22997895585,4431.89536826276,10617.2889325545,7830.0347096027,10234.0226500262,3204.28483972103,4387.32715422547,8352.8966901949,6212.89145658457,3178.84755895613,4757.69518913288,5351.22997895585,7099.42489676729,6986.65352454895,8806.42203184084,5499.30928878379,8806.42203184084,4315.69286789868,3791.74057775684,5078.54572133119,6415.46529542456,4156.4876883499,3968.82427597725,2366.94818681383,8590.10472840768,6615.97621860381,6737.60235618507,4851.37058862409
"DG","39","7"," [M+NH4]+@7.27",1470.78612428839,2063.34429872961,1640.88491618403,2463.72976106722,1376.14463056216,1744.8986397575,1489.26020830246,982.897086953587,1181.43716573132,2497.42925529389,2914.5716884683,1333.1413460065,3098.33124903292,5806.58241784265,1841.90731019952,1066.27728321814,3340.27121100111,1008.0225270837,3098.33124903292,3204.28483972103,2216.95286968574,2723.50919798186,2274.48627613108,1578.23701615733,2576.24005045038,1032.09039381935,1310.71857019807,982.897086953587,2253.41289796525,2599.2538413481,7830.0347096027,3073.38796754991,2016.78089022534,5113.24138632024,3582.78283814596,4955.23892055682,7099.42489676729,4431.89536826276,1593.08427456051,2463.72976106722,6018.64947411107,2763.26955216501,9929.8943000495,8031.41988129279,772.591738737534,2133.5277537567,1202.8325934515,2063.34429872961
"DG","32","6"," [M+NH4]+@5.57",1181.43716573132,411.857620228863,1275.09920477369,2631.50820672498,1841.90731019952,556.009742992647,652.014498258233,1640.88491618403,411.857620228863,1160.54267482823,698.43541324027,1711.36237044589,816.88161587436,2349.87217094041,1333.1413460065,1202.8325934515,544.221336627261,411.857620228863,865.405251708266,608.179116249848,544.221336627261,1160.54267482823,229.267379420074,348.253380980336,388.959228370039,2723.50919798186,3791.74057775684,3791.74057775684,951.55816296729,698.43541324027,1008.0225270837,1376.14463056216,1066.27728321814,625.945831006615,671.690912655492,1160.54267482823,1823.57856873329,492.551333941507,1578.23701615733,2775.60599579203,504.415032282568,492.551333941507,348.253380980336,1236.73503590444,492.551333941507,492.551333941507,440.860440874608,2349.87217094041
"DG","42","3"," [M+NH4]+@9.06",2107.3595663576,1925.48406474703,2711.87506641911,2324.59129354116,1744.8986397575,2463.72976106722,3968.82427597725,3204.28483972103,2463.72976106722,2121.38240169709,2349.87217094041,1784.75471519342,1356.2504283063,1897.22557948763,2165.41334899486,3178.84755895613,3073.38796754991,1578.23701615733,1610.30246045259,1897.22557948763,680.550564802879,1659.52222452611,2178.01478957907,1897.22557948763,1099.35468823432,865.405251708266,1861.51048336748,2497.42925529389,2497.42925529389,2324.59129354116,1593.08427456051,2549.09651182585,2366.94818681383,1841.90731019952,2324.59129354116,2274.48627613108,2526.69052478253,3582.78283814596,1823.57856873329,3461.41157137891,3055.71176991106,1333.1413460065,1967.98764251771,1489.26020830246,1897.22557948763,2063.34429872961,2194.55021318974,4566.45164615393
"DG","44","6"," [M+NH4]+@8.57",951.55816296729,1422.03743606239,1517.57027202074,772.591738737534,671.690912655492,730.332756594138,1422.03743606239,1967.98764251771,816.88161587436,2296.18709518999,1489.26020830246,1295.87866096083,1129.8513077015,2324.59129354116,680.550564802879,1422.03743606239,1333.1413460065,967.493285690812,1593.08427456051,492.551333941507,1470.78612428839,1823.57856873329,1409.42199173385,608.179116249848,1823.57856873329,1376.14463056216,1008.0225270837,229.267379420074,1535.07870355577,1099.35468823432,698.43541324027,1310.71857019807,1711.36237044589,1744.8986397575,1610.30246045259,2668.93604567935,2016.78089022534,756.675442748719,1711.36237044589,2178.01478957907,1841.90731019952,504.415032282568,772.591738737534,792.668621563319,926.677194824214,967.493285690812,1333.1413460065,4955.23892055682
"DG","40","9"," [M+NH4]+@6.79",2253.41289796525,3204.28483972103,2133.5277537567,4851.37058862409,3148.91292249763,1784.75471519342,2723.50919798186,2082.10089015757,967.493285690812,3825.95664015282,4690.18976199036,4108.57150185707,4566.45164615393,4108.57150185707,1295.87866096083,1897.22557948763,2310.38919436557,1129.8513077015,1823.57856873329,730.332756594138,1659.52222452611,3488.07484525728,671.690912655492,698.43541324027,1310.71857019807,4606.09519097871,2990.93669150468,1683.81788655123,3488.07484525728,5351.22997895585,4071.23124662213,5256.26325178087,3640.97872960073,4690.18976199036,6271.41537921545,4363.53746106577,9807.58199609661,1763.29903418314,2746.29622424888,5003.92710488384,8590.10472840768,5003.92710488384,2711.87506641911,2497.42925529389,528.195474843724,4071.23124662213,2463.72976106722,4387.32715422547
"DG","44","8"," [M+NH4]+@8.00",1593.08427456051,5351.22997895585,3148.91292249763,698.43541324027,652.014498258233,1160.54267482823,2366.94818681383,3263.31706892546,2384.9094953177,3073.38796754991,1181.43716573132,2349.87217094041,2792.16641440127,2412.99157743283,2651.01698708592,1356.2504283063,3381.53356686189,1236.73503590444,1202.8325934515,1517.57027202074,1711.36237044589,3442.63663383301,2384.9094953177,1558.90651857971,1489.26020830246,1448.70921663382,772.591738737534,2016.78089022534,3414.40905155836,2107.3595663576,2194.55021318974,3488.07484525728,2855.25124036555,6737.60235618507,6986.65352454895,2723.50919798186,5234.7527711077,951.55816296729,2150.65085523474,2412.99157743283,3933.98877819309,3414.40905155836,2216.95286968574,3148.91292249763,2165.41334899486,3234.7581157626,2599.2538413481,4071.23124662213
"DG","28","2"," [M+NH4]+@5.76",1925.48406474703,1535.07870355577,2253.41289796525,4658.99882366799,1236.73503590444,2082.10089015757,1897.22557948763,2775.60599579203,1992.79957348893,2194.55021318974,1823.57856873329,1659.52222452611,1310.71857019807,4363.53746106577,1356.2504283063,2549.09651182585,1310.71857019807,1032.09039381935,1295.87866096083,1535.07870355577,1066.27728321814,982.897086953587,951.55816296729,1744.8986397575,1066.27728321814,4431.89536826276,5234.7527711077,5734.19565769063,2121.38240169709,2194.55021318974,2082.10089015757,1841.90731019952,2723.50919798186,1470.78612428839,1181.43716573132,1992.79957348893,2412.99157743283,730.332756594138,1236.73503590444,3073.38796754991,1967.98764251771,1356.2504283063,1310.71857019807,2082.10089015757,1181.43716573132,1422.03743606239,1295.87866096083,2253.41289796525
"DG","39","5"," [M+NH4]+@7.83",2954.96209743807,5450.01206490267,4266.05355737087,3124.45974486288,2914.5716884683,3825.95664015282,4266.05355737087,4658.99882366799,1535.07870355577,7717.57215669645,3548.58298124476,3234.7581157626,5597.29459016579,5351.22997895585,2178.01478957907,2792.16641440127,5677.53512080746,2133.5277537567,5003.92710488384,2711.87506641911,2324.59129354116,6986.65352454895,5113.24138632024,2763.26955216501,3791.74057775684,1763.29903418314,3021.7095752333,4266.05355737087,2954.96209743807,3307.77124437562,4523.81938229584,5003.92710488384,4071.23124662213,10441.8264587194,11883.0535993216,9235.46056029495,11633.1525248554,3548.58298124476,2412.99157743283,4108.57150185707,7181.06267139208,4071.23124662213,3055.71176991106,2631.50820672498,3684.63961635496,4033.57837199241,3757.47925791549,6018.64947411107
"DG","35","4"," [M+NH4]+@7.07",5234.7527711077,6568.74646067273,10828.7381983571,11883.0535993216,9503.48399080236,8651.41735427099,10441.8264587194,9430.7525966114,6212.89145658457,3488.07484525728,8651.41735427099,6568.74646067273,4917.30150840707,4523.81938229584,1784.75471519342,1593.08427456051,2194.55021318974,2463.72976106722,3442.63663383301,2723.50919798186,1861.51048336748,6615.97621860381,1744.8986397575,2384.9094953177,2349.87217094041,11514.8733047935,4606.09519097871,7347.37161177832,8651.41735427099,11633.1525248554,8881.26991652829,12617.9747302927,10234.0226500262,11389.5918535874,13265.0160448372,5450.01206490267,15576.6245390726,3825.95664015282,4523.81938229584,6615.97621860381,12371.1538903283,9003.97914838529,3098.33124903292,6212.89145658457,1535.07870355577,7830.0347096027,7521.65635821746,7717.57215669645
"DG","42","1"," [M+NH4]+@9.67",1610.30246045259,1897.22557948763,1967.98764251771,468.636942619916,1066.27728321814,2349.87217094041,5078.54572133119,3055.71176991106,3724.27361308008,3234.7581157626,1535.07870355577,1129.8513077015,1489.26020830246,2107.3595663576,1448.70921663382,3933.98877819309,1356.2504283063,1925.48406474703,2349.87217094041,1578.23701615733,1535.07870355577,1181.43716573132,2746.29622424888,2296.18709518999,1711.36237044589,348.253380980336,411.857620228863,2165.41334899486,348.253380980336,1008.0225270837,1099.35468823432,951.55816296729,178.754791908948,756.675442748719,1202.8325934515,982.897086953587,1008.0225270837,2599.2538413481,1356.2504283063,835.146637849803,865.405251708266,1535.07870355577,730.332756594138,951.55816296729,1967.98764251771,2497.42925529389,1578.23701615733,2990.93669150468
"DG","26","1"," [M+NH4]+@3.34",306.09485313677,348.253380980336,274.601658013218,254.771202212389,46.2231406157872,306.09485313677,388.959228370039,85.7070415368658,865.405251708266,46.2231406157872,229.267379420074,229.267379420074,274.601658013218,274.601658013218,85.7070415368658,348.253380980336,46.2231406157872,348.253380980336,229.267379420074,178.754791908948,274.601658013218,440.860440874608,85.7070415368658,411.857620228863,178.754791908948,274.601658013218,388.959228370039,254.771202212389,178.754791908948,306.09485313677,608.179116249848,440.860440874608,926.677194824214,306.09485313677,556.009742992647,274.601658013218,492.551333941507,1099.35468823432,835.146637849803,274.601658013218,254.771202212389,254.771202212389,492.551333941507,229.267379420074,46.2231406157872,568.856072751554,865.405251708266,468.636942619916
"lysoPC","18","2"," [M+Na]+@1.17",42603.1113185256,35029.180799929,47939.3302360704,39263.3205847908,35029.180799929,36018.5583491844,39263.3205847908,51163.9308922764,46168.3328830869,31044.5978948227,32856.9614001071,39263.3205847908,35356.0511854785,37606.8448428336,37606.8448428336,28220.663034298,27466.5295318216,31044.5978948227,21359.6461597065,31780.529422496,35029.180799929,18166.6226030207,32856.9614001071,31044.5978948227,26954.2584921167,37606.8448428336,62976.8967742018,69043.8616110691,32856.9614001071,17289.7904010003,39263.3205847908,37606.8448428336,24440.1162705759,28820.2915305852,26954.2584921167,17289.7904010003,25140.6987545294,42603.1113185256,36018.5583491844,51163.9308922764,21359.6461597065,30343.1142901674,26954.2584921167,39263.3205847908,39263.3205847908,39263.3205847908,32856.9614001071,41464.3178917538
"lysoPC","22","4"," [M+H]+@1.78",12617.9747302927,11883.0535993216,12371.1538903283,6615.97621860381,10042.6537131761,9430.7525966114,11746.80878921,11970.1854289872,12617.9747302927,15763.3687217144,7921.04733750395,10617.2889325545,7921.04733750395,15290.4228561396,10940.7823372663,7521.65635821746,12371.1538903283,8806.42203184084,9315.48313178483,12185.5819323399,15763.3687217144,7521.65635821746,11970.1854289872,19282.3501521796,9430.7525966114,8461.29006782076,11052.2513510666,31044.5978948227,10114.6473977691,3204.28483972103,6737.60235618507,7830.0347096027,5450.01206490267,8651.41735427099,14781.3594675502,8253.97862949947,6568.74646067273,11286.2522497817,12371.1538903283,11633.1525248554,7099.42489676729,5806.58241784265,9503.48399080236,12617.9747302927,15290.4228561396,8352.8966901949,7099.42489676729,11389.5918535874
"lysoPC","20","1"," [M+H]+@2.50",59201.6588274221,31780.529422496,69043.8616110691,31044.5978948227,34344.8502303868,47939.3302360704,45075.3780566745,49734.025777868,39263.3205847908,104304.520528438,62976.8967742018,84833.5770545398,46168.3328830869,60851.666002477,54129.4581072229,34344.8502303868,67001.4355209511,57656.0640663599,55951.1004690342,49734.025777868,54129.4581072229,13013.8554366387,67001.4355209511,60851.666002477,41464.3178917538,14136.5796460737,24440.1162705759,45075.3780566745,14421.4546845661,6568.74646067273,17674.5104604884,15576.6245390726,12859.732335181,26384.9106305458,28820.2915305852,18520.3363245616,16923.0401716664,34344.8502303868,34344.8502303868,28820.2915305852,14421.4546845661,11746.80878921,18520.3363245616,26384.9106305458,114985.666182594,33432.963019786,17931.284221945,23994.8989578161
"lysoPC","24","1"," [M+H]+@4.31",2526.69052478253,1129.8513077015,3340.27121100111,2775.60599579203,2855.25124036555,3263.31706892546,2526.69052478253,3381.53356686189,4266.05355737087,3178.84755895613,3178.84755895613,3098.33124903292,2746.29622424888,3178.84755895613,4387.32715422547,3461.41157137891,2933.8102000047,3791.74057775684,2933.8102000047,2599.2538413481,3055.71176991106,1967.98764251771,3791.74057775684,3234.7581157626,3204.28483972103,2497.42925529389,3871.3772013047,3414.40905155836,1489.26020830246,2016.78089022534,2668.93604567935,1409.42199173385,2038.85933672195,1683.81788655123,1992.79957348893,2549.09651182585,1967.98764251771,3640.97872960073,3021.7095752333,2238.01365217653,2349.87217094041,2150.65085523474,2792.16641440127,2444.07630078938,3461.41157137891,2384.9094953177,1841.90731019952,1925.48406474703
"lysoPC","22","0"," [M+Na]+@4.28",671.690912655492,772.591738737534,1295.87866096083,1032.09039381935,772.591738737534,1099.35468823432,982.897086953587,1066.27728321814,1295.87866096083,544.221336627261,967.493285690812,608.179116249848,671.690912655492,680.550564802879,625.945831006615,772.591738737534,411.857620228863,926.677194824214,835.146637849803,899.044413759908,1295.87866096083,835.146637849803,1202.8325934515,899.044413759908,926.677194824214,528.195474843724,1236.73503590444,865.405251708266,652.014498258233,468.636942619916,1310.71857019807,556.009742992647,730.332756594138,652.014498258233,544.221336627261,671.690912655492,568.856072751554,1333.1413460065,1160.54267482823,680.550564802879,544.221336627261,1202.8325934515,1841.90731019952,1099.35468823432,556.009742992647,792.668621563319,772.591738737534,1356.2504283063
