"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","CV"
"PE 39:6"," [M-H]-@6.28",45005.9789818182,42279.5091290909,51870.9948327273,42279.5091290909,36125.2823945455,43117.2787272727,49665.4884236364,30383.8583236364,27659.1303090909,58705.5622836364,35430.9966436364,43117.2787272727,38998.2246727273,26428.5938909091,36125.2823945455,25230.9040363636,39698.9073981818,31069.8095018182,44049.3884363636,41604.3067218182,43117.2787272727,41604.3067218182,61438.6468545455,49665.4884236364,60206.5804727273,86490.7925272727,37612.7856727273,61438.6468545455,75820.6981636364,55718.0334690909,57269.966,67698.6020363636,46306.9676709091,66402.9799636364,57269.966,60206.5804727273,52953.8051636364,41604.3067218182,44049.3884363636,45005.9789818182,48505.1502109091,33594.7409636364,36125.2823945455,39698.9073981818,34145.46782,43117.2787272727,38998.2246727273,34936.9045872727,32820.7562618182,26428.5938909091,36820.9433381818,36125.2823945455,55718.0334690909,32820.7562618182,39698.9073981818,24.654861145497
"PE 39:2"," [M-H]-@6.90",11971.2433290909,8719.56898727273,15534.6538327273,11172.7140963636,16604.3010472727,9861.82264545455,14196.5897563636,10869.7143309091,12337.0812727273,11400.04014,12337.0812727273,16951.9129636364,18321.7451418182,16604.3010472727,22107.0000290909,20380.9066963636,16951.9129636364,20816.35512,18646.7552181818,18646.7552181818,18321.7451418182,16346.9313836364,19930.2881272727,17198.9299418182,21222.3321545455,26428.5938909091,23574.2598345455,13294.8019472727,18002.94658,13917.5382454545,16951.9129636364,16075.2071472727,11172.7140963636,15054.2613636364,5299.97780545454,19124.6620818182,39698.9073981818,29648.2006909091,24763.0487636364,18321.7451418182,14196.5897563636,15534.6538327273,24157.5386745455,10560.1358418182,17451.3799636364,34145.46782,28230.9407581818,24763.0487636364,11780.2501981818,22483.9724181818,15798.6474018182,18646.7552181818,11583.7590145455,20816.35512,18646.7552181818,24.79964231064
"PG 34:2"," [M-H]-@5.57",34145.46782,33594.7409636364,28914.4493818182,28914.4493818182,23067.03016,38998.2246727273,32820.7562618182,34936.9045872727,20816.35512,21710.9855054545,16346.9313836364,13694.5608363636,15798.6474018182,23574.2598345455,11031.1025527273,18321.7451418182,25230.9040363636,14196.5897563636,15299.4310127273,16604.3010472727,18002.94658,12141.1197690909,12973.3231490909,10720.3181690909,20380.9066963636,26972.4622490909,28230.9407581818,24157.5386745455,24763.0487636364,24763.0487636364,25818.4647272727,26428.5938909091,15534.6538327273,16604.3010472727,13471.0048654545,9030.9233,11031.1025527273,14505.2435490909,15299.4310127273,18646.7552181818,18321.7451418182,37612.7856727273,28914.4493818182,16346.9313836364,17198.9299418182,15798.6474018182,20380.9066963636,26972.4622490909,15054.2613636364,14196.5897563636,14196.5897563636,13471.0048654545,13917.5382454545,16346.9313836364,24763.0487636364,24.8870109671261
"PE 40:6"," [M-H]-@5.87",137396.627936364,197956.700636364,129403.769854545,129403.769854545,168648.885809091,125987.087909091,145524.628981818,129403.769854545,175494.63,168648.885809091,163723.516718182,175494.63,182269.438545455,182269.438545455,79646.4773090909,168648.885809091,163723.516718182,145524.628981818,175494.63,137396.627936364,121746.908081818,182269.438545455,141268.873754545,168648.885809091,137396.627936364,145524.628981818,163723.516718182,154733.303272727,97821.1742090909,175494.63,222389.089636364,150125.940072727,197956.700636364,154733.303272727,159524.904272727,175494.63,105512.536770909,150125.940072727,145524.628981818,159524.904272727,129403.769854545,105512.536770909,150125.940072727,182269.438545455,125987.087909091,154733.303272727,168648.885809091,125987.087909091,208269.820909091,159524.904272727,125987.087909091,222389.089636364,150125.940072727,175494.63,109524.487409091,24.9758211886327
"lysoPE 17:0"," [M-H]-@2.01",6032.07269090909,4649.80135272727,7050.53700909091,5464.92786727273,9030.9233,5598.11642545455,4252.61810181818,3541.95224727273,5598.11642545455,6635.41363636364,4392.16932,6796.75228545455,10869.7143309091,8572.49414363636,10720.3181690909,4771.65126545454,10169.3465090909,9861.82264545455,4915.07942909091,4915.07942909091,7665.97158181818,7050.53700909091,9483.26308545455,5464.92786727273,15299.4310127273,14776.9619636364,14776.9619636364,6187.34781454545,14776.9619636364,5598.11642545455,8124.56497636364,4392.16932,10720.3181690909,3541.95224727273,15534.6538327273,6945.49301818182,5900.45238181818,8572.49414363636,6187.34781454545,9362.89576181818,9483.26308545455,10169.3465090909,10869.7143309091,7524.79366363636,13294.8019472727,12778.1161618182,9861.82264545455,15798.6474018182,15798.6474018182,17198.9299418182,13694.5608363636,8572.49414363636,15299.4310127273,10395.2237127273,18321.7451418182,25.1175862988384
"PE 36:1"," [M-H]-@6.69",96517.6226181818,131304.184345455,171690.330545455,119022.995709091,193204.622363636,157210.216181818,99124.7258,81127.6161818182,107718.237418182,99124.7258,127503.355363636,86490.7925272727,202708.778909091,131304.184345455,165607.441072727,157210.216181818,135309.276545455,99124.7258,147995.489781818,107718.237418182,127503.355363636,127503.355363636,147995.489781818,93546.7015272727,114791.737963636,103306.836123636,86490.7925272727,107718.237418182,67698.6020363636,86490.7925272727,96517.6226181818,124470.820454545,90218.1907090909,103306.836123636,75820.6981636364,96517.6226181818,119022.995709091,114791.737963636,93546.7015272727,73825.6349636364,103306.836123636,78165.3384363636,119022.995709091,103306.836123636,55718.0334690909,139483.979327273,135309.276545455,81127.6161818182,99124.7258,99124.7258,99124.7258,99124.7258,157210.216181818,86490.7925272727,75820.6981636364,25.2628240355879
"PC 30:1"," [M-Ac-H]-@5.34",14505.2435490909,17198.9299418182,13471.0048654545,10003.5508163636,11583.7590145455,15299.4310127273,8901.70754727273,16604.3010472727,11583.7590145455,6945.49301818182,10720.3181690909,8572.49414363636,14776.9619636364,15534.6538327273,13694.5608363636,16951.9129636364,9861.82264545455,5722.79815636364,7175.75632,6635.41363636364,5195.14189454546,9635.87552909091,10395.2237127273,11400.04014,8246.83139454545,7343.90158363636,6483.06386727273,10720.3181690909,7050.53700909091,8719.56898727273,14196.5897563636,13471.0048654545,8572.49414363636,8572.49414363636,9030.9233,11583.7590145455,9861.82264545455,10395.2237127273,6483.06386727273,11971.2433290909,6945.49301818182,10720.3181690909,5035.01111818182,9194.31428,2709.10326,10395.2237127273,7524.79366363636,11780.2501981818,10560.1358418182,7175.75632,8572.49414363636,6483.06386727273,8433.89924727273,11400.04014,13137.3180181818,25.4824903761236
"PE 42:9"," [M-H]-@6.08",9362.89576181818,12550.6860290909,9635.87552909091,13137.3180181818,7050.53700909091,7665.97158181818,13294.8019472727,35430.9966436364,13137.3180181818,14776.9619636364,15534.6538327273,4392.16932,12550.6860290909,11780.2501981818,13917.5382454545,9030.9233,7175.75632,5598.11642545455,10169.3465090909,11400.04014,12550.6860290909,5464.92786727273,6483.06386727273,7175.75632,5035.01111818182,5299.97780545454,6635.41363636364,11971.2433290909,11971.2433290909,7175.75632,7343.90158363636,9483.26308545455,18646.7552181818,6945.49301818182,9635.87552909091,6187.34781454545,9483.26308545455,10869.7143309091,8901.70754727273,9861.82264545455,9635.87552909091,7814.74647818182,9483.26308545455,9861.82264545455,9362.89576181818,9635.87552909091,7175.75632,8719.56898727273,11583.7590145455,7814.74647818182,12337.0812727273,8719.56898727273,7175.75632,11172.7140963636,6187.34781454545,25.8978194850872
"PA 36:4"," [M-H]-@6.18",18646.7552181818,16951.9129636364,10720.3181690909,10869.7143309091,18321.7451418182,18321.7451418182,13694.5608363636,11400.04014,19124.6620818182,15534.6538327273,18321.7451418182,27659.1303090909,23067.03016,19124.6620818182,18002.94658,29648.2006909091,23067.03016,25818.4647272727,15534.6538327273,24157.5386745455,13471.0048654545,24157.5386745455,23067.03016,23574.2598345455,16346.9313836364,15054.2613636364,8124.56497636364,12550.6860290909,10720.3181690909,14776.9619636364,12973.3231490909,10169.3465090909,16604.3010472727,19124.6620818182,19124.6620818182,20380.9066963636,13294.8019472727,30383.8583236364,17733.9000709091,12141.1197690909,25818.4647272727,19930.2881272727,21710.9855054545,22107.0000290909,15299.4310127273,17733.9000709091,26972.4622490909,19515.7138218182,10869.7143309091,19124.6620818182,23067.03016,19930.2881272727,13137.3180181818,19930.2881272727,23574.2598345455,25.902765279131
"PC 41:4"," [M-Ac-H]-@8.18",6796.75228545455,5598.11642545455,1608.61624,6945.49301818182,6334.32405636364,7524.79366363636,6945.49301818182,6032.07269090909,4108.29118727273,3541.95224727273,2709.10326,5598.11642545455,4252.61810181818,4252.61810181818,3263.22954181818,6032.07269090909,6334.32405636364,5464.92786727273,4771.65126545454,7665.97158181818,4771.65126545454,3541.95224727273,5195.14189454546,8719.56898727273,7665.97158181818,5598.11642545455,4252.61810181818,6334.32405636364,4392.16932,5195.14189454546,5195.14189454546,7665.97158181818,7524.79366363636,7050.53700909091,8124.56497636364,3541.95224727273,3854.33792727273,5035.01111818182,3263.22954181818,1608.61624,5900.45238181818,5299.97780545454,5464.92786727273,5299.97780545454,8246.83139454545,2709.10326,917.153363636364,4252.61810181818,5299.97780545454,4649.80135272727,3541.95224727273,3854.33792727273,3263.22954181818,3541.95224727273,6334.32405636364,25.9482776033863
"PA 38:2"," [M-H]-@7.26",10395.2237127273,6483.06386727273,4392.16932,8246.83139454545,14196.5897563636,8433.89924727273,12550.6860290909,16346.9313836364,6483.06386727273,5035.01111818182,5900.45238181818,9194.31428,9362.89576181818,6635.41363636364,24157.5386745455,10395.2237127273,6945.49301818182,11971.2433290909,9635.87552909091,9635.87552909091,8246.83139454545,13137.3180181818,6032.07269090909,11583.7590145455,8433.89924727273,10169.3465090909,9362.89576181818,8719.56898727273,11172.7140963636,14196.5897563636,8901.70754727273,8433.89924727273,14505.2435490909,9362.89576181818,7665.97158181818,13471.0048654545,18002.94658,16951.9129636364,10003.5508163636,22483.9724181818,11400.04014,9030.9233,11780.2501981818,17733.9000709091,12778.1161618182,13294.8019472727,8433.89924727273,9483.26308545455,11971.2433290909,10003.5508163636,9030.9233,17733.9000709091,15534.6538327273,10003.5508163636,11971.2433290909,25.9707596983418
"plasmenyl-PE 36:5"," [M-H]-@6.30",18321.7451418182,16346.9313836364,32820.7562618182,16604.3010472727,58705.5622836364,18002.94658,19930.2881272727,47387.1783254545,48505.1502109091,42279.5091290909,34145.46782,23574.2598345455,32820.7562618182,49665.4884236364,21710.9855054545,57269.966,18646.7552181818,19930.2881272727,18002.94658,46306.9676709091,48505.1502109091,36820.9433381818,48505.1502109091,42279.5091290909,22107.0000290909,31069.8095018182,61438.6468545455,31859.7229818182,33594.7409636364,21710.9855054545,19515.7138218182,34936.9045872727,16951.9129636364,14505.2435490909,13917.5382454545,26972.4622490909,30383.8583236364,17733.9000709091,24157.5386745455,62931.4059709091,61438.6468545455,26972.4622490909,69659.2434909091,57269.966,28230.9407581818,45005.9789818182,39698.9073981818,37612.7856727273,20380.9066963636,45005.9789818182,42279.5091290909,38998.2246727273,40510.3651636364,55718.0334690909,46306.9676709091,25.9786854961524
"PE 42:7"," [M-H]-@6.94",22107.0000290909,15299.4310127273,12141.1197690909,11583.7590145455,14505.2435490909,14505.2435490909,19515.7138218182,15534.6538327273,29648.2006909091,25230.9040363636,16951.9129636364,10395.2237127273,13694.5608363636,18002.94658,12973.3231490909,11400.04014,11031.1025527273,13471.0048654545,21710.9855054545,12337.0812727273,17451.3799636364,10395.2237127273,14196.5897563636,10003.5508163636,10560.1358418182,9362.89576181818,8901.70754727273,13694.5608363636,4915.07942909091,10003.5508163636,14776.9619636364,13917.5382454545,17733.9000709091,16075.2071472727,20380.9066963636,11780.2501981818,8572.49414363636,18002.94658,13137.3180181818,15534.6538327273,8572.49414363636,13294.8019472727,6796.75228545455,7814.74647818182,11031.1025527273,9483.26308545455,11583.7590145455,7343.90158363636,13137.3180181818,13694.5608363636,13471.0048654545,6796.75228545455,11172.7140963636,8433.89924727273,15054.2613636364,26.019391626804
"CL 84:13"," [M-2H](2-)@6.14",15798.6474018182,9362.89576181818,6187.34781454545,16346.9313836364,8124.56497636364,11172.7140963636,10395.2237127273,9635.87552909091,5299.97780545454,6032.07269090909,7524.79366363636,15299.4310127273,13471.0048654545,11583.7590145455,7814.74647818182,10720.3181690909,14196.5897563636,17198.9299418182,16075.2071472727,14505.2435490909,10720.3181690909,23067.03016,15534.6538327273,18321.7451418182,19515.7138218182,15798.6474018182,19515.7138218182,13471.0048654545,21710.9855054545,11031.1025527273,16346.9313836364,22107.0000290909,21710.9855054545,14196.5897563636,6334.32405636364,16951.9129636364,19930.2881272727,11780.2501981818,9861.82264545455,8572.49414363636,16346.9313836364,10395.2237127273,17451.3799636364,15534.6538327273,25818.4647272727,9030.9233,16075.2071472727,13917.5382454545,14505.2435490909,13917.5382454545,7050.53700909091,13294.8019472727,16951.9129636364,17198.9299418182,11031.1025527273,26.2496483875156
"plasmenyl-PE 32:1"," [M-H]-@6.58",8246.83139454545,8246.83139454545,8433.89924727273,9030.9233,8719.56898727273,11583.7590145455,10560.1358418182,11031.1025527273,13294.8019472727,8901.70754727273,8124.56497636364,5900.45238181818,13137.3180181818,8246.83139454545,10003.5508163636,8901.70754727273,11971.2433290909,8719.56898727273,6032.07269090909,8572.49414363636,4525.01888181818,7524.79366363636,10003.5508163636,11031.1025527273,8572.49414363636,6635.41363636364,5464.92786727273,6945.49301818182,6483.06386727273,8246.83139454545,5035.01111818182,3854.33792727273,4525.01888181818,3971.26003454545,3971.26003454545,6635.41363636364,8124.56497636364,8124.56497636364,5195.14189454546,6635.41363636364,6483.06386727273,2709.10326,6483.06386727273,5598.11642545455,6796.75228545455,3541.95224727273,4771.65126545454,5195.14189454546,3694.46463090909,4771.65126545454,7175.75632,5900.45238181818,7524.79366363636,4915.07942909091,4392.16932,26.2509837480818
"PG 40:7"," [M-H]-@5.22",6334.32405636364,6945.49301818182,3096.79024909091,7175.75632,3694.46463090909,4392.16932,6032.07269090909,8246.83139454545,11172.7140963636,5195.14189454546,9362.89576181818,7814.74647818182,3694.46463090909,5598.11642545455,9362.89576181818,4915.07942909091,5299.97780545454,6796.75228545455,4649.80135272727,3263.22954181818,6945.49301818182,6796.75228545455,3096.79024909091,6635.41363636364,4649.80135272727,4108.29118727273,2919.37505818182,9362.89576181818,3971.26003454545,6796.75228545455,9030.9233,5299.97780545454,8719.56898727273,7665.97158181818,11031.1025527273,8246.83139454545,2919.37505818182,2919.37505818182,5035.01111818182,4525.01888181818,5598.11642545455,8246.83139454545,3854.33792727273,3263.22954181818,4915.07942909091,4915.07942909091,4392.16932,5464.92786727273,6187.34781454545,6187.34781454545,5195.14189454546,3694.46463090909,5464.92786727273,2709.10326,4915.07942909091,26.271568983757
"PE 37:3"," [M-H]-@6.84",16951.9129636364,5299.97780545454,15798.6474018182,7814.74647818182,11172.7140963636,17733.9000709091,13471.0048654545,10169.3465090909,12550.6860290909,11780.2501981818,8433.89924727273,9861.82264545455,15054.2613636364,14776.9619636364,20816.35512,11031.1025527273,7994.68495818182,8901.70754727273,14505.2435490909,15054.2613636364,11172.7140963636,9030.9233,8572.49414363636,15054.2613636364,10169.3465090909,24763.0487636364,13694.5608363636,19515.7138218182,7814.74647818182,15798.6474018182,17733.9000709091,13294.8019472727,3541.95224727273,9030.9233,6032.07269090909,15299.4310127273,13917.5382454545,12778.1161618182,14776.9619636364,16346.9313836364,9861.82264545455,16346.9313836364,15534.6538327273,11780.2501981818,12141.1197690909,13917.5382454545,17733.9000709091,16951.9129636364,13917.5382454545,10395.2237127273,11971.2433290909,13917.5382454545,10003.5508163636,15054.2613636364,6032.07269090909,26.7293506990397
"PG 40:6"," [M-H]-@5.90",10560.1358418182,7343.90158363636,4525.01888181818,6187.34781454545,6945.49301818182,12550.6860290909,8719.56898727273,7524.79366363636,10560.1358418182,7994.68495818182,10560.1358418182,8433.89924727273,5722.79815636364,7343.90158363636,5598.11642545455,11583.7590145455,8433.89924727273,8124.56497636364,6187.34781454545,7343.90158363636,13294.8019472727,4915.07942909091,13694.5608363636,8433.89924727273,9483.26308545455,7665.97158181818,7994.68495818182,14505.2435490909,6187.34781454545,6483.06386727273,7665.97158181818,8246.83139454545,11971.2433290909,11400.04014,17733.9000709091,10169.3465090909,3263.22954181818,7814.74647818182,5598.11642545455,8124.56497636364,11583.7590145455,9861.82264545455,15054.2613636364,9483.26308545455,5464.92786727273,5035.01111818182,5722.79815636364,9030.9233,9194.31428,13471.0048654545,17198.9299418182,10169.3465090909,10560.1358418182,9635.87552909091,8719.56898727273,26.8921002532065
"lysoPE 18:3"," [M-H]-@1.13",6635.41363636364,7524.79366363636,3694.46463090909,6483.06386727273,2919.37505818182,5035.01111818182,4771.65126545454,5299.97780545454,5195.14189454546,6334.32405636364,3694.46463090909,6635.41363636364,5598.11642545455,1927.47521272727,3407.08557454545,4252.61810181818,2175.32092181818,5900.45238181818,3407.08557454545,4392.16932,3407.08557454545,2175.32092181818,3694.46463090909,5722.79815636364,3971.26003454545,2919.37505818182,11172.7140963636,2919.37505818182,3541.95224727273,917.153363636364,2437.01323454545,3263.22954181818,3263.22954181818,3096.79024909091,2919.37505818182,1252.94826363636,6334.32405636364,1252.94826363636,5299.97780545454,3854.33792727273,3096.79024909091,3263.22954181818,3541.95224727273,2919.37505818182,4771.65126545454,5299.97780545454,1252.94826363636,2709.10326,4771.65126545454,2709.10326,4915.07942909091,6032.07269090909,2919.37505818182,5035.01111818182,4525.01888181818,27.0134911875315
"PC 42:7"," [M-Ac-H]-@6.82",12337.0812727273,11780.2501981818,10003.5508163636,20380.9066963636,15054.2613636364,8901.70754727273,7994.68495818182,5722.79815636364,18321.7451418182,17451.3799636364,19515.7138218182,12778.1161618182,12778.1161618182,17733.9000709091,8124.56497636364,9483.26308545455,12973.3231490909,18646.7552181818,13294.8019472727,19515.7138218182,21710.9855054545,15798.6474018182,18321.7451418182,19124.6620818182,6483.06386727273,2437.01323454545,6032.07269090909,9194.31428,11780.2501981818,9362.89576181818,8246.83139454545,5900.45238181818,12778.1161618182,13917.5382454545,12550.6860290909,12141.1197690909,12141.1197690909,11971.2433290909,10720.3181690909,12973.3231490909,10169.3465090909,9483.26308545455,8572.49414363636,8124.56497636364,13471.0048654545,7814.74647818182,9483.26308545455,8901.70754727273,10395.2237127273,15054.2613636364,9483.26308545455,13137.3180181818,10395.2237127273,17451.3799636364,19124.6620818182,27.7492259641099
"PC 32:3"," [M-Ac-H]-@5.19",4108.29118727273,4771.65126545454,5900.45238181818,4392.16932,2175.32092181818,3694.46463090909,3096.79024909091,1927.47521272727,4525.01888181818,3407.08557454545,2437.01323454545,1608.61624,3541.95224727273,3407.08557454545,3854.33792727273,1252.94826363636,1927.47521272727,2175.32092181818,3971.26003454545,1252.94826363636,2175.32092181818,1927.47521272727,2175.32092181818,2175.32092181818,1608.61624,3694.46463090909,1608.61624,2709.10326,3263.22954181818,1608.61624,3263.22954181818,2175.32092181818,1927.47521272727,2919.37505818182,7343.90158363636,3263.22954181818,2709.10326,1927.47521272727,1608.61624,2437.01323454545,1927.47521272727,1927.47521272727,2437.01323454545,1927.47521272727,3263.22954181818,1608.61624,2437.01323454545,1927.47521272727,2437.01323454545,1927.47521272727,2709.10326,1927.47521272727,2437.01323454545,2175.32092181818,3971.26003454545,28.0363466337466
"plasmenyl-PE 32:0"," [M-H]-@7.08",11172.7140963636,10720.3181690909,14776.9619636364,9483.26308545455,15534.6538327273,25818.4647272727,14776.9619636364,14196.5897563636,10003.5508163636,7175.75632,10869.7143309091,17733.9000709091,11780.2501981818,13471.0048654545,8901.70754727273,12973.3231490909,17451.3799636364,12973.3231490909,11971.2433290909,9362.89576181818,12778.1161618182,11583.7590145455,11172.7140963636,10395.2237127273,9635.87552909091,5900.45238181818,10720.3181690909,8246.83139454545,10395.2237127273,15534.6538327273,7524.79366363636,11971.2433290909,7994.68495818182,6032.07269090909,7994.68495818182,6796.75228545455,10395.2237127273,9861.82264545455,10560.1358418182,10395.2237127273,10003.5508163636,4771.65126545454,9635.87552909091,7994.68495818182,14776.9619636364,7665.97158181818,9362.89576181818,11971.2433290909,12141.1197690909,15299.4310127273,8246.83139454545,9194.31428,6635.41363636364,9194.31428,11780.2501981818,28.0539578615306
"PC 42:6"," [M-Ac-H]-@7.36",13294.8019472727,15054.2613636364,11031.1025527273,15798.6474018182,13917.5382454545,14776.9619636364,19124.6620818182,10720.3181690909,7524.79366363636,9635.87552909091,15054.2613636364,14776.9619636364,16346.9313836364,15798.6474018182,7175.75632,8572.49414363636,16346.9313836364,9635.87552909091,12337.0812727273,4108.29118727273,6796.75228545455,10869.7143309091,9030.9233,4525.01888181818,13137.3180181818,4525.01888181818,5598.11642545455,7050.53700909091,19930.2881272727,21222.3321545455,12141.1197690909,17198.9299418182,24763.0487636364,19930.2881272727,24763.0487636364,23574.2598345455,19124.6620818182,22483.9724181818,26972.4622490909,24157.5386745455,16951.9129636364,18646.7552181818,21222.3321545455,11583.7590145455,27659.1303090909,16075.2071472727,22483.9724181818,14776.9619636364,21222.3321545455,21222.3321545455,9194.31428,17198.9299418182,11971.2433290909,19124.6620818182,20816.35512,28.057976128264
"PS 40:7"," [M-H]-@5.45",917.153363636364,917.153363636364,4108.29118727273,917.153363636364,1608.61624,917.153363636364,917.153363636364,2437.01323454545,917.153363636364,2709.10326,917.153363636364,917.153363636364,917.153363636364,917.153363636364,917.153363636364,917.153363636364,2437.01323454545,1927.47521272727,917.153363636364,2175.32092181818,1927.47521272727,1252.94826363636,1252.94826363636,917.153363636364,917.153363636364,3541.95224727273,2437.01323454545,1608.61624,1927.47521272727,2437.01323454545,917.153363636364,917.153363636364,1252.94826363636,1252.94826363636,917.153363636364,3971.26003454545,917.153363636364,2709.10326,917.153363636364,1252.94826363636,1608.61624,1252.94826363636,917.153363636364,1252.94826363636,1608.61624,2175.32092181818,1608.61624,1252.94826363636,1927.47521272727,1608.61624,1252.94826363636,1252.94826363636,1608.61624,917.153363636364,2175.32092181818,28.09781667236
"PE 37:1"," [M-H]-@6.69",9635.87552909091,13294.8019472727,15299.4310127273,7665.97158181818,15299.4310127273,8246.83139454545,11172.7140963636,7343.90158363636,10395.2237127273,15299.4310127273,11583.7590145455,11583.7590145455,15534.6538327273,18646.7552181818,17451.3799636364,16346.9313836364,7814.74647818182,5299.97780545454,13137.3180181818,5195.14189454546,11780.2501981818,14196.5897563636,21222.3321545455,7814.74647818182,11971.2433290909,6334.32405636364,5900.45238181818,7665.97158181818,4525.01888181818,8124.56497636364,5900.45238181818,11780.2501981818,7343.90158363636,12141.1197690909,9483.26308545455,11172.7140963636,8433.89924727273,10003.5508163636,9483.26308545455,6187.34781454545,7524.79366363636,6334.32405636364,8901.70754727273,5722.79815636364,9194.31428,7994.68495818182,10869.7143309091,5722.79815636364,6032.07269090909,5722.79815636364,6032.07269090909,11031.1025527273,7343.90158363636,10169.3465090909,10003.5508163636,28.3592138297591
"lysoPE 20:2"," [M-H]-@2.04",10003.5508163636,7665.97158181818,4649.80135272727,3407.08557454545,3971.26003454545,1252.94826363636,6796.75228545455,3407.08557454545,6635.41363636364,4392.16932,3971.26003454545,3096.79024909091,2175.32092181818,2919.37505818182,3541.95224727273,3854.33792727273,6032.07269090909,8572.49414363636,7050.53700909091,5598.11642545455,4252.61810181818,5598.11642545455,6796.75228545455,6483.06386727273,4252.61810181818,6032.07269090909,7665.97158181818,3854.33792727273,7994.68495818182,6187.34781454545,8719.56898727273,3407.08557454545,2919.37505818182,8719.56898727273,5900.45238181818,4392.16932,10720.3181690909,6796.75228545455,7814.74647818182,4915.07942909091,8124.56497636364,7665.97158181818,7050.53700909091,2709.10326,3541.95224727273,11031.1025527273,8246.83139454545,9362.89576181818,7343.90158363636,9362.89576181818,7994.68495818182,3407.08557454545,8719.56898727273,7050.53700909091,10169.3465090909,28.4557965207535
"PG 35:2"," [M-H]-@6.63",9194.31428,12973.3231490909,12778.1161618182,5598.11642545455,20380.9066963636,12337.0812727273,11400.04014,9362.89576181818,16075.2071472727,12550.6860290909,10169.3465090909,17198.9299418182,19124.6620818182,12973.3231490909,15534.6538327273,19930.2881272727,16604.3010472727,16951.9129636364,16951.9129636364,11172.7140963636,13137.3180181818,18321.7451418182,16346.9313836364,14196.5897563636,13471.0048654545,15534.6538327273,14505.2435490909,12337.0812727273,11400.04014,10869.7143309091,15054.2613636364,12973.3231490909,13471.0048654545,10869.7143309091,7050.53700909091,9635.87552909091,24763.0487636364,16604.3010472727,13294.8019472727,10169.3465090909,12337.0812727273,10560.1358418182,15299.4310127273,10169.3465090909,10560.1358418182,18002.94658,12778.1161618182,18321.7451418182,18002.94658,11172.7140963636,16604.3010472727,11583.7590145455,18646.7552181818,18002.94658,8246.83139454545,28.6030813334236
"CL 78:6"," [M-2H](2-)@5.71",20816.35512,11400.04014,8719.56898727273,12778.1161618182,10560.1358418182,11031.1025527273,11031.1025527273,13137.3180181818,12778.1161618182,10720.3181690909,14196.5897563636,9362.89576181818,7814.74647818182,12141.1197690909,5195.14189454546,15798.6474018182,5722.79815636364,6635.41363636364,1927.47521272727,12141.1197690909,6334.32405636364,6635.41363636364,7814.74647818182,9635.87552909091,10720.3181690909,8719.56898727273,11583.7590145455,14196.5897563636,15054.2613636364,11400.04014,11400.04014,7994.68495818182,17198.9299418182,11780.2501981818,30383.8583236364,12973.3231490909,18321.7451418182,8901.70754727273,7175.75632,13917.5382454545,7665.97158181818,7524.79366363636,7665.97158181818,10003.5508163636,16346.9313836364,3263.22954181818,8719.56898727273,10869.7143309091,9861.82264545455,10720.3181690909,11780.2501981818,7994.68495818182,5900.45238181818,8124.56497636364,5195.14189454546,28.6277056501638
"PC 37:3"," [M-Ac-H]-@7.02",30383.8583236364,25230.9040363636,24157.5386745455,8719.56898727273,17733.9000709091,26428.5938909091,13137.3180181818,20816.35512,55718.0334690909,29648.2006909091,38998.2246727273,24157.5386745455,21222.3321545455,11172.7140963636,7050.53700909091,31069.8095018182,17733.9000709091,58705.5622836364,39698.9073981818,38284.3462290909,39698.9073981818,21222.3321545455,38284.3462290909,34145.46782,28230.9407581818,18646.7552181818,36820.9433381818,27659.1303090909,26428.5938909091,31859.7229818182,31859.7229818182,8901.70754727273,45005.9789818182,52953.8051636364,36820.9433381818,43117.2787272727,14776.9619636364,28230.9407581818,26428.5938909091,31859.7229818182,15534.6538327273,28914.4493818182,43117.2787272727,45005.9789818182,58705.5622836364,22107.0000290909,37612.7856727273,60206.5804727273,49665.4884236364,37612.7856727273,35430.9966436364,52953.8051636364,28230.9407581818,22483.9724181818,36820.9433381818,28.7862597656607
