Class	Carbon_Chain	Double_Bond	Adduct	RT	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db._2225	Ctrl_BKS_db._2226	Ctrl_BKS_db._2227	Ctrl_BKS_db._2231	HF_BKS_db._2239	HF_BKS_db._2241	HF_BKS_db._2242	HF_BKS_db._2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db._2273	Ctrl_BL6_db._2274	Ctrl_BL6_db._2275	Ctrl_BL6_db._2279	HF_BL6_db._2286	HF_BL6_db._2287	HF_BL6_db._2288	HF_BL6_db._2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob._2316	Ctrl_BTBR_ob._2317	Ctrl_BTBR_ob._2318	Ctrl_BTBR_ob._2320	HF_BTBR_ob._2329	HF_BTBR_ob._2331	HF_BTBR_ob._2333	HF_BTBR_ob._2334
CL	70	2	 [M-2H](2-)	7.6	38.02	1639.859899	2805.467372	3085.005426	3396.023611	2300.172552	2766.383776	2552.893035	2766.383776	2143.849014	2028.244945	1173.391016	3134.97199	1956.707123	1805.990501	1594.746349	4340.067022	1672.737349	2852.935957	3259.793317	2028.244945	3134.97199	1672.737349	1551.946062	4288.523782	1594.746349	3042.824566	2107.988407	2382.78835	1989.733672	904.3590881	1368.68132	1989.733672	3689.455446	4906.243148	2852.935957	989.1593139	3587.544663	2215.271677	2028.244945	2909.987816	3134.97199	2382.78835	3840.340407	6499.679702	1876.016705	2766.383776	1956.707123	3894.910872
PC	38	2	 [M-Ac-H]-	7.74	38.64	105581.2906	227846.6709	45398.5352	81928.33027	54624.40499	77887.32324	205150.7438	60651.55153	83222.28894	83222.28894	79316.33771	59019.67343	37730.78567	68725.8151	92440.65028	100911.8722	46931.25627	50756.7918	52331.08936	81928.33027	74467.92747	281611.5169	89276.36826	266303.9445	64839.31634	132939.2571	146458.7434	113487.5134	120776.2946	79316.33771	46931.25627	113487.5134	80615.91115	77887.32324	94055.72141	53860.28537	373871.0425	171110.5956	181276.6345	98813.23327	300924.2965	156436.2386	185203.2101	216201.8244	123217.4586	149984.3935	240589.0108	105581.2906
CL	78	10	 [M-2H](2-)	6.08	39.2	37499.1996	59405.41907	70766.09793	46609.26087	42389.84826	73270.37003	108647.9956	144407.7677	70766.09793	106441.6223	108647.9956	69214.02834	137699.8923	108647.9956	129203.9691	106441.6223	108647.9956	151459.0678	85754.42052	72026.48717	112271.0412	193314.5815	72026.48717	68237.60186	121966.2598	39944.90819	112271.0412	52917.41117	134108.776	129203.9691	154573.2128	97755.68716	94865.32867	53529.73057	43684.48164	51744.76755	51744.76755	47875.14756	51744.76755	51211.77435	51744.76755	33698.88921	61080.5871	35735.72723	81197.12197	59405.41907	78597.97508	59405.41907
lysoPE	22	0	 [M-H]-	4.48	39.98	4835.11236	5475.18425	3746.444026	6559.452757	3438.718807	3259.793317	6972.24478	2300.172552	1989.733672	3746.444026	3180.425947	2985.761697	3221.85444	3042.824566	2518.576101	4388.910656	5641.45275	2724.56718	1464.335356	2724.56718	4340.067022	3840.340407	2552.893035	9650.397694	2602.611614	3085.005426	5475.18425	4288.523782	4440.031475	5050.108395	3894.910872	4440.031475	3990.845613	5556.012123	5112.771744	5793.204586	8108.611653	7129.886098	5942.908943	4713.975163	4388.910656	4340.067022	6020.579793	4509.037535	6499.679702	3438.718807	3134.97199	4656.583849
PS	42	10	 [M-H]-	4.81	40.14	1234.542815	1128.906466	1173.391016	1672.737349	792.8132378	948.0810445	1368.68132	639.5417488	1033.789071	740.4409714	1206.114221	1805.990501	1434.489614	1173.391016	792.8132378	948.0810445	2724.56718	1840.255393	3134.97199	1911.356879	2518.576101	1173.391016	1080.298824	1464.335356	1292.198198	989.1593139	1876.016705	1594.746349	792.8132378	1551.946062	1513.273459	1128.906466	639.5417488	1805.990501	2805.467372	1080.298824	1401.771687	1513.273459	1292.198198	1206.114221	792.8132378	1128.906466	1292.198198	2421.300916	1128.906466	1033.789071	2421.300916	2766.383776
PI	40	8	 [M-H]-	4.83	40.16	3942.354015	1368.68132	1292.198198	2682.671662	3990.845613	639.5417488	639.5417488	2602.611614	1292.198198	2107.988407	1672.737349	1956.707123	1701.847771	2107.988407	3541.594485	1368.68132	2107.988407	2421.300916	2805.467372	1594.746349	1234.542815	948.0810445	2766.383776	3642.198723	2028.244945	1234.542815	1672.737349	681.231092	1772.257132	4713.975163	3085.005426	1701.847771	948.0810445	2477.62983	2985.761697	1594.746349	1741.582494	1701.847771	2909.987816	1401.771687	1513.273459	1434.489614	2339.155662	301.7127325	681.231092	1639.859899	681.231092	1741.582494
PG	40	2	 [M-H]-	9	41.18	577.0105724	681.231092	1701.847771	1080.298824	1594.746349	508.6482151	1401.771687	1333.420828	1368.68132	948.0810445	1033.789071	1033.789071	639.5417488	1772.257132	1989.733672	2180.398968	1234.542815	1805.990501	1173.391016	1368.68132	2421.300916	1639.859899	2642.741867	2069.284815	639.5417488	1876.016705	577.0105724	1033.789071	2682.671662	1173.391016	1080.298824	2265.828554	3642.198723	1434.489614	1292.198198	2028.244945	3840.340407	2805.467372	1513.273459	1513.273459	3221.85444	2028.244945	2947.164642	6902.875941	3134.97199	1234.542815	1876.016705	3180.425947
PC	39	0	 [M-Ac-H]-	9.09	42.12	7655.210408	6128.641088	3259.793317	11401.16486	10654.64029	8847.555106	11257.98178	8745.586177	5369.124661	13145.28056	1128.906466	8847.555106	17513.89417	13145.28056	9768.397726	12516.73734	577.0105724	10018.23195	8497.22091	4906.243148	12686.30548	12084.1991	11973.36019	10133.56422	2421.300916	16155.0574	24952.29761	20671.57952	15828.01721	13737.25158	6267.063725	9392.301939	7761.587864	12247.89438	1805.990501	15646.26189	24952.29761	21458.56925	9768.397726	11542.13922	19498.78473	14626.29202	22562.85753	26227.74215	18903.63174	16547.37591	22562.85753	14473.80476
PC	46	6	 [M-Ac-H]-	8.65	44.4	1206.114221	989.1593139	1639.859899	2180.398968	1128.906466	3221.85444	1594.746349	3396.023611	1876.016705	1464.335356	2300.172552	1401.771687	3180.425947	3296.356299	2265.828554	4130.435823	4177.829549	4130.435823	5942.908943	3495.24462	4591.177158	4770.877257	5293.828801	4906.243148	3396.023611	7129.886098	3689.455446	2682.671662	3894.910872	4288.523782	3042.824566	3541.594485	1434.489614	2143.849014	1956.707123	3990.845613	3348.903573	2518.576101	1639.859899	2339.155662	3042.824566	3180.425947	1401.771687	3642.198723	2766.383776	3134.97199	2143.849014	2339.155662
PS	44	4	 [M-H]-	7.72	45.15	4440.031475	4770.877257	1672.737349	6499.679702	15231.04503	13059.91829	2382.78835	948.0810445	1672.737349	2300.172552	3746.444026	846.7189965	1206.114221	2602.611614	2382.78835	6813.508246	460.0428293	3296.356299	4231.070542	2180.398968	6813.508246	3642.198723	2421.300916	5112.771744	4906.243148	7568.939727	3840.340407	8402.085594	9313.273614	3221.85444	3802.134039	3396.023611	2852.935957	1876.016705	2724.56718	3495.24462	16069.54733	5868.717403	3942.354015	5641.45275	10654.64029	17420.03548	7803.090791	9768.397726	5868.717403	13219.91149	15737.13955	6401.396042
lysoPE	22	2	 [M-H]-	2.93	45.93	3259.793317	301.7127325	3221.85444	846.7189965	2028.244945	1368.68132	681.231092	1989.733672	1639.859899	639.5417488	1292.198198	1513.273459	2339.155662	1464.335356	1840.255393	1464.335356	2682.671662	1206.114221	1513.273459	2069.284815	681.231092	846.7189965	460.0428293	2028.244945	1080.298824	396.7626875	1840.255393	1464.335356	1639.859899	1772.257132	1672.737349	1033.789071	792.8132378	396.7626875	577.0105724	1206.114221	639.5417488	192.4006899	681.231092	1128.906466	192.4006899	1206.114221	577.0105724	1513.273459	508.6482151	681.231092	846.7189965	460.0428293
CL	74	2	 [M-2H](2-)	8.14	46.01	2143.849014	2180.398968	2518.576101	681.231092	1080.298824	8217.994238	2143.849014	1876.016705	1701.847771	1594.746349	1513.273459	3541.594485	2107.988407	1956.707123	2552.893035	1173.391016	1033.789071	2028.244945	2552.893035	2766.383776	3085.005426	1594.746349	2265.828554	1840.255393	4770.877257	948.0810445	3180.425947	2602.611614	1911.356879	1701.847771	1701.847771	1292.198198	1741.582494	2805.467372	2552.893035	3438.718807	508.6482151	1672.737349	2552.893035	2215.271677	1464.335356	1741.582494	2682.671662	3042.824566	2300.172552	6267.063725	639.5417488	3221.85444
PC	44	12	 [M-Ac-H]-	5.76	47.61	846.7189965	1876.016705	904.3590881	1741.582494	740.4409714	1033.789071	1033.789071	681.231092	1401.771687	989.1593139	1080.298824	1333.420828	1840.255393	396.7626875	989.1593139	1128.906466	1173.391016	1551.946062	1772.257132	1840.255393	989.1593139	577.0105724	1464.335356	460.0428293	740.4409714	460.0428293	1080.298824	2805.467372	1333.420828	2265.828554	904.3590881	1080.298824	2552.893035	3259.793317	1741.582494	1989.733672	1333.420828	1876.016705	2069.284815	2985.761697	2300.172552	2069.284815	1911.356879	1173.391016	2642.741867	1206.114221	904.3590881	3438.718807
PE	39	4	 [M-H]-	7.22	48.43	1292.198198	3495.24462	2180.398968	6020.579793	2382.78835	2682.671662	7413.586297	2265.828554	2724.56718	4970.385172	2215.271677	3495.24462	1772.257132	1911.356879	2300.172552	7761.587864	3894.910872	2339.155662	2339.155662	3990.845613	4713.975163	3894.910872	3541.594485	2642.741867	3942.354015	3746.444026	10802.26325	5369.124661	6902.875941	6559.452757	4231.070542	4130.435823	5718.490174	3221.85444	3180.425947	4440.031475	9768.397726	4231.070542	4388.910656	3180.425947	5556.012123	301.7127325	2028.244945	2852.935957	6366.870456	3990.845613	6020.579793	3746.444026
PG	40	6	 [M-H]-	5.21	49.72	5050.108395	1464.335356	989.1593139	3042.824566	6499.679702	2265.828554	508.6482151	4130.435823	1551.946062	3541.594485	1594.746349	6813.508246	4130.435823	1989.733672	1876.016705	2107.988407	1989.733672	3642.198723	1840.255393	3541.594485	1741.582494	1128.906466	3042.824566	2300.172552	904.3590881	1080.298824	2069.284815	1206.114221	1434.489614	1876.016705	2265.828554	1876.016705	3495.24462	1464.335356	2107.988407	4509.037535	1639.859899	1989.733672	2143.849014	3495.24462	2552.893035	1840.255393	1876.016705	1206.114221	740.4409714	2300.172552	6499.679702	1989.733672
PS	40	8	 [M-H]-	4.9	50.28	1434.489614	1639.859899	948.0810445	1956.707123	1234.542815	1672.737349	2477.62983	1292.198198	508.6482151	460.0428293	1639.859899	740.4409714	1513.273459	1401.771687	1401.771687	1840.255393	1333.420828	1292.198198	792.8132378	681.231092	460.0428293	460.0428293	1772.257132	1772.257132	1840.255393	3348.903573	1173.391016	1173.391016	1080.298824	2477.62983	1234.542815	1464.335356	396.7626875	904.3590881	460.0428293	681.231092	740.4409714	1434.489614	1128.906466	577.0105724	948.0810445	1080.298824	740.4409714	2805.467372	1741.582494	1551.946062	2339.155662	1876.016705
PE	30	0	 [M-H]-	6.2	50.36	1876.016705	2069.284815	2552.893035	1173.391016	846.7189965	2215.271677	2028.244945	2909.987816	2300.172552	2682.671662	3802.134039	1672.737349	2852.935957	1368.68132	2180.398968	1911.356879	1876.016705	1956.707123	3541.594485	4440.031475	792.8132378	1080.298824	2069.284815	192.4006899	3296.356299	1368.68132	1401.771687	2069.284815	2642.741867	2985.761697	2421.300916	3642.198723	1551.946062	1234.542815	2069.284815	1234.542815	1368.68132	1033.789071	577.0105724	1234.542815	1551.946062	2300.172552	2143.849014	1876.016705	460.0428293	948.0810445	1464.335356	1513.273459
lysoPE	23	0	 [M-H]-	4.95	51.42	948.0810445	792.8132378	1234.542815	1128.906466	1434.489614	904.3590881	948.0810445	1033.789071	301.7127325	577.0105724	904.3590881	577.0105724	1672.737349	740.4409714	508.6482151	396.7626875	846.7189965	740.4409714	460.0428293	460.0428293	1805.990501	301.7127325	1956.707123	1989.733672	1128.906466	2909.987816	1594.746349	792.8132378	1956.707123	948.0810445	1741.582494	1434.489614	1206.114221	948.0810445	396.7626875	1128.906466	1594.746349	1805.990501	1234.542815	1701.847771	989.1593139	1173.391016	989.1593139	1701.847771	1551.946062	508.6482151	2107.988407	1434.489614
CL	72	2	 [M-2H](2-)	7.33	51.75	5293.828801	21216.73523	17711.57012	10802.26325	3642.198723	15984.03725	14823.47311	16342.99024	6267.063725	20210.82603	22236.78714	24730.10286	3689.455446	4440.031475	17156.03394	18090.31269	6559.452757	6267.063725	18294.47197	6713.124498	21216.73523	2069.284815	5556.012123	5793.204586	8307.783025	5718.490174	11772.42809	4835.11236	21216.73523	4770.877257	5641.45275	13737.25158	5556.012123	20485.6101	4440.031475	31817.61754	15159.27264	17156.03394	20210.82603	21458.56925	28747.8886	7761.587864	20948.5407	21793.85691	4053.532688	18903.63174	22019.2577	28445.85814
lysoPE	20	0	 [M-H]-	3.55	53.4	1772.257132	2852.935957	3802.134039	7129.886098	3180.425947	2300.172552	5369.124661	6813.508246	3587.544663	3042.824566	2265.828554	4231.070542	5942.908943	1840.255393	1741.582494	3642.198723	2339.155662	4231.070542	3348.903573	2421.300916	5942.908943	1401.771687	2215.271677	5238.432541	5369.124661	2724.56718	846.7189965	13737.25158	1234.542815	6972.24478	8847.555106	5174.902787	904.3590881	3541.594485	2339.155662	5050.108395	3990.845613	8307.783025	4340.067022	3541.594485	3495.24462	6629.88546	8610.65656	13569.49853	7305.733186	1594.746349	9189.694414	6813.508246
PA	37	4	 [M-H]-	5.69	55.17	1401.771687	1551.946062	1464.335356	2724.56718	4713.975163	1333.420828	1840.255393	1594.746349	1234.542815	2339.155662	989.1593139	989.1593139	3942.354015	1080.298824	740.4409714	2852.935957	1840.255393	639.5417488	2215.271677	1292.198198	1594.746349	2382.78835	3587.544663	1672.737349	9768.397726	1128.906466	1513.273459	1911.356879	9768.397726	639.5417488	1805.990501	1368.68132	2028.244945	1701.847771	4388.910656	2985.761697	7239.136214	3438.718807	792.8132378	508.6482151	1173.391016	2339.155662	639.5417488	1741.582494	577.0105724	577.0105724	989.1593139	577.0105724
CL	82	2	 [M-2H](2-)	7.51	57.21	3840.340407	1805.990501	1805.990501	2028.244945	1805.990501	4509.037535	2518.576101	5112.771744	5238.432541	2852.935957	5369.124661	2069.284815	7413.586297	6128.641088	5641.45275	4288.523782	2985.761697	2642.741867	2602.611614	2518.576101	6499.679702	3587.544663	2518.576101	2143.849014	2805.467372	1513.273459	2947.164642	2215.271677	3642.198723	2069.284815	3348.903573	3495.24462	4906.243148	3134.97199	4053.532688	3587.544663	2852.935957	2947.164642	2805.467372	1840.255393	846.7189965	2107.988407	1594.746349	4177.829549	5369.124661	2985.761697	8847.555106	2421.300916
PC	44	6	 [M-Ac-H]-	8.05	61.77	3495.24462	3894.910872	3541.594485	4340.067022	4509.037535	5293.828801	4591.177158	1551.946062	1464.335356	5238.432541	3942.354015	2766.383776	3541.594485	5238.432541	4231.070542	2724.56718	2947.164642	3438.718807	3746.444026	2215.271677	4656.583849	3396.023611	4509.037535	2766.383776	7239.136214	6020.579793	5942.908943	4340.067022	7844.593719	2552.893035	3942.354015	6366.870456	3802.134039	3689.455446	4130.435823	6020.579793	3746.444026	7973.224024	6366.870456	5942.908943	4053.532688	11095.36142	4835.11236	10133.56422	4656.583849	5050.108395	12686.30548	5556.012123
PE	39	6	 [M-H]-	6.62	62.57	1128.906466	2642.741867	5718.490174	4053.532688	1989.733672	16547.37591	6902.875941	13893.85198	2552.893035	6020.579793	5112.771744	15828.01721	7568.939727	5718.490174	2682.671662	4440.031475	2143.849014	30971.01992	4770.877257	6902.875941	6020.579793	6267.063725	8217.994238	2852.935957	3348.903573	2852.935957	3802.134039	7413.586297	15159.27264	10802.26325	6713.124498	9768.397726	8847.555106	8217.994238	2947.164642	9076.462095	2265.828554	2724.56718	6267.063725	4770.877257	4656.583849	9076.462095	5293.828801	8217.994238	3296.356299	10274.86699	4906.243148	4591.177158
PG	33	0	 [M-H]-	6.05	72.57	1594.746349	4440.031475	4509.037535	2947.164642	1741.582494	3942.354015	5718.490174	1434.489614	3894.910872	2766.383776	2805.467372	2682.671662	1368.68132	1551.946062	681.231092	3587.544663	639.5417488	3259.793317	1989.733672	4970.385172	3180.425947	3438.718807	4591.177158	2724.56718	6128.641088	4906.243148	2300.172552	6366.870456	3396.023611	3990.845613	4130.435823	2069.284815	4288.523782	1594.746349	3438.718807	2852.935957	6629.88546	3746.444026	3396.023611	5793.204586	6366.870456	5112.771744	4509.037535	5718.490174	5174.902787	4509.037535	5238.432541	3802.134039
PA	33	2	 [M-H]-	1.94	76.49	792.8132378	1840.255393	396.7626875	2107.988407	948.0810445	192.4006899	1876.016705	740.4409714	904.3590881	1805.990501	740.4409714	192.4006899	989.1593139	904.3590881	396.7626875	3894.910872	1434.489614	681.231092	639.5417488	577.0105724	1333.420828	1956.707123	4177.829549	681.231092	396.7626875	1173.391016	792.8132378	1292.198198	1401.771687	1513.273459	1434.489614	2382.78835	2382.78835	1551.946062	2215.271677	577.0105724	948.0810445	1741.582494	2682.671662	1639.859899	1772.257132	577.0105724	508.6482151	1840.255393	2028.244945	1956.707123	3296.356299	4177.829549
PA	34	0	 [M-H]-	11	123.27	192.4006899	2552.893035	460.0428293	792.8132378	989.1593139	1594.746349	3990.845613	301.7127325	577.0105724	301.7127325	192.4006899	301.7127325	508.6482151	301.7127325	904.3590881	846.7189965	192.4006899	192.4006899	508.6482151	396.7626875	1173.391016	4177.829549	989.1593139	3296.356299	301.7127325	2143.849014	2985.761697	1368.68132	1594.746349	577.0105724	989.1593139	740.4409714	577.0105724	1333.420828	1080.298824	396.7626875	2300.172552	3396.023611	2421.300916	2143.849014	2947.164642	4053.532688	2642.741867	1672.737349	5475.18425	1911.356879	2180.398968	846.7189965
