"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","QC.7"
"PC 33:2"," [M+Na]+@5.94",24648.4148571429,16990.3754589286,21658.0276339286,15000.8127196429,16758.3396607143,26837.4808035714,19915.4671964286,16990.3754589286,9198.65279285714,22996.4870714286,20896.0796607143,16990.3754589286,17648.0953017857,22655.337375,27516.2858410714,15660.504375,24878.3242321429,26171.2539482143,15000.8127196429,19250.3550410714,17905.7529821429,20466.9086928571,16758.3396607143,20466.9086928571,31145.2635178571,28827.6476035714,20701.8814285714,19915.4671964286,17205.0590267857,26837.4808035714,12445.6085892857,19054.5808375,26496.8920107143,22996.4870714286,18589.3386625,12445.6085892857,19250.3550410714,21870.113375,30828.0614821429,22098.1082571429,18146.6995535714,18589.3386625,20896.0796607143,23233.7167285714,17648.0953017857,19707.9837678571,25885.5997321429,22655.337375,17205.0590267857,22344.0875178571,21395.8974232143,16062.4849892857,12820.3079732143,18146.6995535714,15000.8127196429,22344.0875178571
"PC 34:0"," [M+Na]+@7.15",62397.9615714286,150075.023571429,230115.201964286,193773.984285714,171733.162857143,184039.758214286,111261.935339286,87020.9964285714,134721.242857143,201258.031607143,148082.963214286,129249.328392857,161801.384107143,155129.416142857,414307.393392857,123774.517142857,180852.8255,166881.198089286,205717.823821429,177587.820892857,151750.858928571,161801.384107143,103280.380357143,166881.198089286,180852.8255,201258.031607143,106251.872142857,119141.037589286,281397.249821429,177587.820892857,116331.312910714,155129.416142857,119141.037589286,148082.963214286,100478.048964286,193773.984285714,247227.189464286,252427.242857143,159336.401428571,120778.945660714,157757.314821429,119141.037589286,153655.769107143,159336.401428571,153655.769107143,247227.189464286,238608.613928571,180852.8255,177587.820892857,161801.384107143,161801.384107143,217027.624642857,169170.56625,190104.917589286,205717.823821429,230115.201964286
"PC 34:1"," [M+H]+@6.62",34589102.4642857,39431359.6964286,39431359.6964286,39431359.6964286,39431359.6964286,36431957.5714286,36431957.5714286,36431957.5714286,34589102.4642857,32242602.9285714,29771910.5178571,32242602.9285714,39431359.6964286,36431957.5714286,39431359.6964286,39431359.6964286,39431359.6964286,34589102.4642857,43196343.75,29771910.5178571,34589102.4642857,34589102.4642857,36431957.5714286,36431957.5714286,32242602.9285714,32242602.9285714,29771910.5178571,32242602.9285714,27030744.1428571,32242602.9285714,32242602.9285714,32242602.9285714,27030744.1428571,29771910.5178571,32242602.9285714,22976408.6964286,29771910.5178571,32242602.9285714,32242602.9285714,29771910.5178571,29771910.5178571,29771910.5178571,27030744.1428571,32242602.9285714,27030744.1428571,32242602.9285714,32242602.9285714,27030744.1428571,34589102.4642857,36431957.5714286,36431957.5714286,29771910.5178571,36431957.5714286,34589102.4642857,34589102.4642857,36431957.5714286
"PC 34:2"," [M+H]+@6.15",39431359.6964286,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,32242602.9285714,39431359.6964286,34589102.4642857,36431957.5714286,43196343.75,43196343.75,43196343.75,36431957.5714286,43196343.75,29771910.5178571,36431957.5714286,32242602.9285714,29771910.5178571,32242602.9285714,29771910.5178571,34589102.4642857,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,36431957.5714286,36431957.5714286,27030744.1428571,43196343.75,43196343.75,43196343.75,43196343.75,34589102.4642857,43196343.75,39431359.6964286,43196343.75,43196343.75,39431359.6964286,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75,43196343.75
"PC 34:3"," [M+H]+@5.80",6336154.78392857,8413786.19642857,13227403.2142857,7750404.18214286,11631902.2053571,9353458.89285714,7750404.18214286,11631902.2053571,6336154.78392857,11631902.2053571,6336154.78392857,5107607.39642857,6336154.78392857,7750404.18214286,3981165.63392857,6336154.78392857,3404619.23928571,2917267.36071429,4720640.14285714,3981165.63392857,2917267.36071429,3147640.32142857,3147640.32142857,2917267.36071429,5549056.43392857,2917267.36071429,5107607.39642857,10316561.6160714,3981165.63392857,7750404.18214286,5549056.43392857,7750404.18214286,5107607.39642857,6336154.78392857,6336154.78392857,4720640.14285714,3981165.63392857,4720640.14285714,7750404.18214286,6336154.78392857,3147640.32142857,3404619.23928571,3147640.32142857,2524491.27857143,2377512.36607143,2057660.45535714,3147640.32142857,3147640.32142857,5107607.39642857,5107607.39642857,5107607.39642857,5107607.39642857,5107607.39642857,5107607.39642857,5107607.39642857,5107607.39642857
"PC 34:3"," [M+H]+@6.56",37210.6875,49856.8851607143,67625.6619821429,55107.5350232143,54373.6077857143,80728.0989821429,49856.8851607143,46570.3652142857,55809.6597678571,64910.1661964286,38739.4274821429,55107.5350232143,56548.0280714286,56548.0280714286,120778.945660714,51078.9281285714,58039.6899285714,48140.8671607143,52560.8878035714,51078.9281285714,36345.0238035714,42740.6879821429,30024.804525,42740.6879821429,69235.555,66790.6490892857,49173.166625,53084.9719464286,55107.5350232143,58590.797375,59235.9577142857,53084.9719464286,46570.3652142857,66790.6490892857,42740.6879821429,50560.2420107143,75446.9514642857,61580.5224107143,55107.5350232143,57274.9927142857,55107.5350232143,49173.166625,51863.2385178571,47588.3137857143,37709.0024642857,56548.0280714286,65810.4067678571,46570.3652142857,44400.4986964286,36743.522125,51863.2385178571,53084.9719464286,47138.1425892857,57274.9927142857,54373.6077857143,66790.6490892857
"PC 34:3"," [M+Na]+@5.73",146110.468035714,193773.984285714,348602.556071429,230115.201964286,230115.201964286,252427.242857143,180852.8255,155129.416142857,226122.400535714,295686.620535714,174443.509642857,230115.201964286,205717.823821429,220961.976607143,257841.348571429,166881.198089286,132752.419464286,169170.56625,220961.976607143,151750.858928571,137903.137857143,132752.419464286,136258.970214286,114718.668821429,300330.617678571,122175.508571429,137903.137857143,174443.509642857,190104.917589286,174443.509642857,190104.917589286,153655.769107143,97910.0930892857,157757.314821429,122175.508571429,143734.935357143,169170.56625,201258.031607143,197317.689285714,134721.242857143,104925.049285714,129249.328392857,129249.328392857,127190.990535714,119141.037589286,111261.935339286,150075.023571429,125566.644553571,180852.8255,187151.798392857,177587.820892857,180852.8255,190104.917589286,193773.984285714,201258.031607143,212703.797678571
"PC 34:4"," [M+H]+@5.43",187151.798392857,243308.448035714,171733.162857143,238608.613928571,266987.788392857,201258.031607143,136258.970214286,290126.623517857,372047.992285714,393477.473428571,311979.460892857,306250.888214286,316463.574178571,281397.249821429,153655.769107143,266987.788392857,122175.508571429,177587.820892857,159336.401428571,190104.917589286,159336.401428571,184039.758214286,177587.820892857,174443.509642857,157757.314821429,96672.7195,164340.867678571,157757.314821429,97910.0930892857,111261.935339286,114718.668821429,125566.644553571,184039.758214286,230115.201964286,193773.984285714,150075.023571429,134721.242857143,139873.235125,157757.314821429,226122.400535714,73265.899375,58590.797375,78684.2205,68428.0165178571,59235.9577142857,36345.0238035714,69235.555,67625.6619821429,134721.242857143,122175.508571429,141663.135,153655.769107143,130993.285892857,139873.235125,164340.867678571,127190.990535714
"PC 34:4"," [M+H]+@6.06",20466.9086928571,43924.0483357143,73265.899375,78684.2205,51078.9281285714,64172.3337857143,27852.3630714286,43291.4779107143,29256.8306071429,26496.8920107143,14779.4399142857,22098.1082571429,46053.4322303571,48140.8671607143,180852.8255,64172.3337857143,17648.0953017857,44400.4986964286,67625.6619821429,60928.3265178571,44872.1232142857,55107.5350232143,44872.1232142857,73265.899375,13295.9136892857,8453.61662321429,11515.6484035714,6769.99999642857,26837.4808035714,15837.7024571429,13867.7270535714,14429.5051482143,5510.25820196429,16562.38995,8885.06739660714,13867.7270535714,32263.4358392857,32697.9834678571,34815.1407125,31812.2950125,24878.3242321429,5830.36731714286,26496.8920107143,8709.31950178571,11664.5865464286,14779.4399142857,30828.0614821429,7019.53097964286,18589.3386625,16990.3754589286,15660.504375,17648.0953017857,15660.504375,14429.5051482143,21870.113375,33964.91875
"PC 34:5"," [M+H]+@5.28",31666.6567741071,33757.3724357143,41012.3543107143,32480.7096535714,29042.2391053571,27341.2781125,28316.0360026786,30986.6625,47363.2281875,31666.6567741071,30225.6471910714,27341.2781125,26667.1864071429,42029.5902116071,20798.9805446429,22499.7124464286,19379.65565,21764.0705044643,28316.0360026786,20325.8141232143,18719.1722785714,24192.1412357143,26028.4268401786,21764.0705044643,20584.3950607143,17337.6122276786,26028.4268401786,24493.6378125,3648.33124946429,20325.8141232143,18235.4757473214,15124.6669464286,28661.4384678571,35112.3800973214,37459.8449821429,18235.4757473214,14685.0693053571,18719.1722785714,25700.6781982143,30986.6625,15124.6669464286,15343.8510955357,13060.9811357143,12733.5172446429,13589.7953883929,14510.1019223214,18235.4757473214,13782.1776696429,23661.0509401786,19811.7254821429,22825.9122232143,18719.1722785714,14890.1263169643,27001.87559375,25351.7817303571,19379.65565
"PC 34:5"," [M+H]+@5.61",31666.6567741071,33757.3724357143,41012.3543107143,32480.7096535714,29042.2391053571,27341.2781125,28316.0360026786,30986.6625,47363.2281875,31666.6567741071,30225.6471910714,27341.2781125,26667.1864071429,42029.5902116071,20798.9805446429,22499.7124464286,19379.65565,21764.0705044643,28316.0360026786,20325.8141232143,18719.1722785714,24192.1412357143,26028.4268401786,21764.0705044643,20584.3950607143,17337.6122276786,26028.4268401786,24493.6378125,3648.33124946429,20325.8141232143,18235.4757473214,15124.6669464286,28661.4384678571,35112.3800973214,37459.8449821429,18235.4757473214,14685.0693053571,18719.1722785714,25700.6781982143,30986.6625,15124.6669464286,15343.8510955357,13060.9811357143,12733.5172446429,13589.7953883929,14510.1019223214,18235.4757473214,13782.1776696429,23661.0509401786,19811.7254821429,22825.9122232143,18719.1722785714,14890.1263169643,27001.87559375,25351.7817303571,19379.65565
"PC 35:0"," [M+H]+@7.37",23535.6674,20184.7195535714,15439.1810178571,19915.4671964286,30426.4898571429,22344.0875178571,33964.91875,31521.0185357143,22098.1082571429,40740.1316785714,19915.4671964286,25187.8067964286,21115.1249267857,29604.2187464286,18324.2519410714,22098.1082571429,38222.1059642857,30024.804525,28827.6476035714,44400.4986964286,29256.8306071429,53603.7779642857,43924.0483357143,31812.2950125,43291.4779107143,18849.0058946429,40158.8461785714,23233.7167285714,38222.1059642857,33549.8261214286,28495.2293321429,33964.91875,42740.6879821429,42270.1891785714,32697.9834678571,35812.2215678571,53084.9719464286,27852.3630714286,20466.9086928571,34815.1407125,39180.905925,24338.8607678571,21870.113375,31521.0185357143,34815.1407125,27166.2703839286,15248.5211732143,42270.1891785714,58039.6899285714,68428.0165178571,93520.8039821429,64910.1661964286,76376.5748392857,75446.9514642857,64172.3337857143,67625.6619821429
"PC 35:1"," [M+H]+@6.97",401213.237982143,329361.089857143,386893.902142857,393477.473428571,450520.603928571,443034.381428571,459518.717321429,466485.172642857,527834.730946428,613608.007821429,459518.717321429,583411.744732143,638831.869375,657027.033392857,527834.730946428,613608.007821429,459518.717321429,638831.869375,571729.962142857,679997.608267857,626634.444821429,816021.157142857,847475.440892857,599307.431678572,485844.163392857,359016.831160714,428359.130321429,450520.603928571,306250.888214286,421091.437803571,450520.603928571,443034.381428571,485844.163392857,571729.962142857,459518.717321429,443034.381428571,459518.717321429,428359.130321429,477320.170892857,428359.130321429,421091.437803571,443034.381428571,266987.788392857,386893.902142857,414307.393392857,372047.992285714,381549.305160714,435166.857857143,372047.992285714,386893.902142857,393477.473428571,421091.437803571,372047.992285714,407758.431857143,443034.381428571,450520.603928571
"PC 35:2"," [M+H]+@6.47",1145645.24982143,994300.145714286,1750917.09642857,1587400.85357143,1830197.00892857,2057660.45535714,1334914.06285714,1927700.38107143,1401515.98839286,1750917.09642857,1272932.56785714,2194597.62678571,1587400.85357143,1750917.09642857,2377512.36607143,1211694.65464286,1662327.25089286,1587400.85357143,1662327.25089286,1662327.25089286,1587400.85357143,1662327.25089286,1830197.00892857,1830197.00892857,2917267.36071429,2524491.27857143,3147640.32142857,2707890.17321429,2707890.17321429,2377512.36607143,2194597.62678571,2524491.27857143,1927700.38107143,2524491.27857143,1211694.65464286,2524491.27857143,2707890.17321429,2377512.36607143,2524491.27857143,2524491.27857143,2524491.27857143,2524491.27857143,2194597.62678571,2377512.36607143,2917267.36071429,1927700.38107143,2524491.27857143,2707890.17321429,2194597.62678571,1927700.38107143,1830197.00892857,1927700.38107143,1927700.38107143,2194597.62678571,2057660.45535714,2057660.45535714
"PC 35:2"," [M+Na]+@6.57",20184.7195535714,26171.2539482143,35409.6194821429,37210.6875,33163.5863571429,37709.0024642857,35409.6194821429,55809.6597678571,13867.7270535714,21658.0276339286,23535.6674,44872.1232142857,30426.4898571429,30828.0614821429,44872.1232142857,17648.0953017857,34346.9940660714,29604.2187464286,37210.6875,35812.2215678571,32697.9834678571,39180.905925,20896.0796607143,24648.4148571429,51863.2385178571,55107.5350232143,47138.1425892857,49856.8851607143,53603.7779642857,49856.8851607143,44400.4986964286,52560.8878035714,37210.6875,60928.3265178571,19054.5808375,47588.3137857143,62397.9615714286,55107.5350232143,71418.1367142857,33549.8261214286,47588.3137857143,44400.4986964286,37210.6875,37709.0024642857,63343.01875,65810.4067678571,76376.5748392857,60032.3102321429,35812.2215678571,19250.3550410714,27166.2703839286,49856.8851607143,24648.4148571429,39672.23125,34346.9940660714,34346.9940660714
"PC 35:3"," [M+H]+@6.04",322976.941964286,407758.431857143,583411.744732143,477320.170892857,466485.172642857,485844.163392857,421091.437803571,365996.245535714,381549.305160714,428359.130321429,421091.437803571,459518.717321429,381549.305160714,459518.717321429,359016.831160714,407758.431857143,353551.866446429,322976.941964286,316463.574178571,435166.857857143,290126.623517857,428359.130321429,365996.245535714,407758.431857143,583411.744732143,466485.172642857,571729.962142857,477320.170892857,679997.608267857,435166.857857143,477320.170892857,571729.962142857,414307.393392857,518741.019642857,401213.237982143,554847.643767857,657027.033392857,583411.744732143,527834.730946428,485844.163392857,372047.992285714,377003.085,381549.305160714,322976.941964286,421091.437803571,377003.085,466485.172642857,485844.163392857,300330.617678571,401213.237982143,372047.992285714,459518.717321429,459518.717321429,428359.130321429,554847.643767857,496519.185875
"PC 35:4"," [M+H]+@5.76",132752.419464286,136258.970214286,103280.380357143,180852.8255,169170.56625,130993.285892857,104925.049285714,146110.468035714,281397.249821429,276026.942321429,184039.758214286,300330.617678571,220961.976607143,169170.56625,130993.285892857,148082.963214286,134721.242857143,122175.508571429,130993.285892857,155129.416142857,153655.769107143,197317.689285714,150075.023571429,139873.235125,146110.468035714,93520.8039821429,201258.031607143,151750.858928571,122175.508571429,136258.970214286,127190.990535714,134721.242857143,266987.788392857,316463.574178571,281397.249821429,171733.162857143,141663.135,180852.8255,151750.858928571,230115.201964286,153655.769107143,155129.416142857,93520.8039821429,148082.963214286,132752.419464286,81740.4788392857,107961.024285714,139873.235125,130993.285892857,125566.644553571,119141.037589286,122175.508571429,143734.935357143,150075.023571429,150075.023571429,143734.935357143
"PC 36:0"," [M+H]+@7.68",166881.198089286,166881.198089286,112896.958089286,212703.797678571,164340.867678571,212703.797678571,151750.858928571,190104.917589286,271658.989642857,217027.624642857,205717.823821429,285347.296428571,208476.134642857,180852.8255,80728.0989821429,205717.823821429,316463.574178571,372047.992285714,335816.517321429,372047.992285714,359016.831160714,381549.305160714,353551.866446429,208476.134642857,329361.089857143,276026.942321429,342575.355107143,205717.823821429,266987.788392857,208476.134642857,201258.031607143,208476.134642857,285347.296428571,306250.888214286,247227.189464286,233684.990357143,435166.857857143,290126.623517857,208476.134642857,257841.348571429,407758.431857143,381549.305160714,306250.888214286,377003.085,365996.245535714,311979.460892857,372047.992285714,496519.185875,190104.917589286,157757.314821429,136258.970214286,161801.384107143,164340.867678571,177587.820892857,157757.314821429,177587.820892857
"PC 36:1"," [M+H]+@7.21",4262567.43214286,5107607.39642857,6336154.78392857,6336154.78392857,8413786.19642857,8413786.19642857,10316561.6160714,9353458.89285714,10316561.6160714,9353458.89285714,10316561.6160714,8413786.19642857,10316561.6160714,13227403.2142857,9353458.89285714,16300016.1428571,10316561.6160714,11631902.2053571,13227403.2142857,10316561.6160714,11631902.2053571,13227403.2142857,11631902.2053571,10316561.6160714,8413786.19642857,11631902.2053571,11631902.2053571,7750404.18214286,8413786.19642857,4720640.14285714,6336154.78392857,8413786.19642857,8413786.19642857,8413786.19642857,9353458.89285714,6336154.78392857,9353458.89285714,9353458.89285714,10316561.6160714,8413786.19642857,9353458.89285714,9353458.89285714,8413786.19642857,7750404.18214286,11631902.2053571,9353458.89285714,11631902.2053571,11631902.2053571,10316561.6160714,9353458.89285714,9353458.89285714,10316561.6160714,10316561.6160714,13227403.2142857,11631902.2053571,11631902.2053571
