"Sample","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289"
"PC 38_0",12732.5940125,4665.46998178571,7497.03831660714,6922.36611035714,8251.11858571429,9632.68153035714,6315.46978571429,5934.35367571429
"plasmenyl-PC 20_0",36171.0636026786,13333.9850285714,16883.9593294643,19288.5661214286,12201.2710303571,12993.7717214286,24306.71761875,30214.4408214286
"plasmenyl-PC 38_1",195603.946214286,143503.426964286,157279.283625,157279.283625,162160.035892857,167816.821428571,180820.683571429,195603.946214286
"plasmenyl-PC 40_0",42558.8972821429,21607.3120732143,32711.4972857143,29619.9902357143,15453.0258392857,22417.2371946429,25881.2709928571,24489.6108803571
"plasmenyl-PC 40_3",23860.7347321429,22746.1475357143,13797.1867678571,14739.9143785714,12732.5940125,10294.1983232143,20152.4907142857,18943.2163214286
"plasmenyl-PC 38_5",14400.1318625,8251.11858571429,10487.4956032143,9632.68153035714,15215.9790660714,8372.5780875,8648.21050196429,10294.1983232143
"plasmenyl-PC 24_0",2502.46226125,1410.84707142857,2283.52759196429,2181.38010482143,1565.000575,1932.36239017857,1410.84707142857,2502.46226125
"plasmenyl-PC 40_5",24825.9185928571,7990.22304464286,5167.27360178571,10294.1983232143,13253.6211178571,9162.38664107143,6922.36611035714,10487.4956032143
"PE 40_6",305691.987410714,131122.470535714,102952.236285714,209614.510892857,91582.2723821429,225561.56,225561.56,234177.565178571
"PE 36_3",134815.647321429,180820.683571429,162160.035892857,167816.821428571,124379.788517857,175201.353928571,157279.283625,175201.353928571
"PE 36_1",7839.17797125,54177.6545053571,19427.3070232143,9978.52117321429,51795.0621428571,9295.57433928571,10294.1983232143,10837.8805821429
"PE 38_3",45819.6608571429,63853.8299321429,88055.5859285714,78680.0341964286,43244.4308214286,78680.0341964286,82903.4760714286,67612.5251964286
"PE 38_7",20815.1330178571,9772.53663392857,7701.63170017857,39125.4085535714,20605.481,24489.6108803571,31204.8584232143,18418.6395375
"PE 40_5",23010.0447678571,29205.3635535714,19652.5736517857,37552.3767678571,18178.1888875,37003.3471071429,42558.8972821429,31635.0711428571
"PE 34_3",11367.4251125,15453.0258392857,9632.68153035714,14400.1318625,5631.42895357143,8125.48476017857,11700.2718053571,9464.67715821428
"PE 38_4",19427.3070232143,26555.1806428571,10652.7044571429,23315.2417571429,7497.03831660714,16331.7739839286,16769.8830410714,23860.7347321429
"PE 32_0",2181.38010482143,4543.34497678571,1195.77037946429,4415.97215875,1410.84707142857,4665.46998178571,1772.08722303571,5844.98421946429
"PE 34_1",35265.7756053571,16072.8131107143,22098.5183035714,32236.8801964286,13599.2526607143,23315.2417571429,33258.4630142857,31204.8584232143
"PE 36_0",4543.34497678571,5520.08360160714,5631.42895357143,2840.1576325,4855.38819928571,7050.54476,5724.02211196429,7990.22304464286
"plasmenyl-PE 40_6",656382.538178571,275623.213214286,484745.8935,356514.397125,376836.891214286,438294.818267857,389615.907053571,402282.127178571
"plasmenyl-PE 42_5",152912.219,81470.3392857143,114352.266696429,84414.4910535714,75241.3308392857,69792.1983392857,72376.8640464286,86236.0747321428
"plasmenyl-PE 38_1",72376.8640464286,51035.1771285714,50324.3570714286,58747.1725892857,34705.7523928571,35910.3636071429,37003.3471071429,56709.7669107143
"plasmenyl-PE 38_5",424657.462660714,315138.221821429,366483.281767857,195603.946214286,244054.326071429,234177.565178571,202271.0279625,263434.931428571
"plasmenyl-PE 36_3",102952.236285714,62766.6365035714,67612.5251964286,45819.6608571429,37552.3767678571,57766.9555892857,52724.8140535714,49582.7215642857
"plasmenyl-PE 36_1",336896.543375,82903.4760714286,143503.426964286,105862.877928571,98095.1422857143,157279.283625,120659.397669643,152912.219
"plasmenyl-PE 38_6",769351.43425,336896.543375,606468.134892857,376836.891214286,346000.597321429,389615.907053571,402282.127178571,424657.462660714
"plasmenyl-PE 36_2",84414.4910535714,41996.9177589286,56709.7669107143,31204.8584232143,35265.7756053571,55779.1466964286,49582.7215642857,50324.3570714286
"plasmenyl-PE 38_4",244054.326071429,98095.1422857143,218579.666142857,147937.73625,202271.0279625,162160.035892857,218579.666142857,187605.219642857
"plasmenyl-PE 34_1",34705.7523928571,15673.4276482143,21607.3120732143,16998.0356178571,14161.2389589286,19857.4815,23315.2417571429,12732.5940125
"plasmenyl-PE 34_2",59633.1933982143,33258.4630142857,46409.6795535714,29956.5594839286,33258.4630142857,36431.7635982143,41996.9177589286,36431.7635982143
"plasmenyl-PE 40_1",5270.37840482143,8648.21050196429,3260.58485017857,3456.08772910714,5270.37840482143,3990.92321571429,2502.46226125,4855.38819928571
"SM 34_2",254837.76625,69792.1983392857,111762.082482143,120659.397669643,81470.3392857143,147937.73625,162160.035892857,143503.426964286
"SM 40_2",57766.9555892857,31204.8584232143,25505.1708607143,33679.5103964286,42558.8972821429,47519.2642660714,63853.8299321429,47519.2642660714
"SM 42_1",234177.565178571,84414.4910535714,167816.821428571,143503.426964286,84414.4910535714,187605.219642857,167816.821428571,209614.510892857
"SM 40_1",175201.353928571,58747.1725892857,109260.486,111762.082482143,187605.219642857,131122.470535714,175201.353928571,162160.035892857
"SM 42_5",55074.1213928571,43779.5852857143,46974.5335535714,73784.2439285714,53310.7435107143,61688.1022857143,86236.0747321428,58747.1725892857
"SM 32_2",17492.2355,6798.03111785714,7597.96034285714,18943.2163214286,9632.68153035714,11367.4251125,12888.5737714286,9162.38664107143
"SM 36_1",26555.1806428571,21849.6822410714,8372.5780875,17492.2355,16072.8131107143,16769.8830410714,20815.1330178571,18639.4317696429
"SM 36_0",111762.082482143,91582.2723821429,58747.1725892857,81470.3392857143,54177.6545053571,93647.1940357143,109260.486,127822.838035714
"SM 34_0",580827.072089286,424657.462660714,324681.287678571,305691.987410714,324681.287678571,324681.287678571,691980.601357143,346000.597321429
"SM 38_0",67612.5251964286,29619.9902357143,52724.8140535714,46974.5335535714,51035.1771285714,67612.5251964286,84414.4910535714,79935.5262642857
"SM 32_1",12525.6698714286,10294.1983232143,23579.0024642857,14944.7673089286,13414.3489392857,12525.6698714286,11201.2329928571,8125.48476017857
"SM 40_4",13414.3489392857,13098.9696714286,12888.5737714286,17936.5455178571,19652.5736517857,21849.6822410714,10837.8805821429,22098.5183035714
"SM 32_0",10837.8805821429,13599.2526607143,6661.72394821428,5088.60001303571,8816.23721785714,7990.22304464286,6180.84948053571,7839.17797125
"SM 36_2",2502717.17142857,1238585.74196429,1060267.31625,1344523.83910714,1238585.74196429,1344523.83910714,1961062.5375,1565259.17232143
"SM 30_1",7347.25012964286,6661.72394821428,4415.97215875,3990.92321571429,3786.05885392857,4314.71070089286,3880.28439107143,4099.36693267857
"TG 54_4",881327.144642857,3206715.1125,1565259.17232143,2801262.88214286,1768669.68571429,1961062.5375,1344523.83910714,1961062.5375
"TG 52_3",484745.8935,656382.538178571,630128.590982143,606468.134892857,881327.144642857,740974.119267857,630128.590982143,630128.590982143
"TG 52_4",315138.221821429,519282.5495,336896.543375,502953.747839286,453906.612607143,519282.5495,412194.21525,484745.8935
"TG 54_3",630128.590982143,2801262.88214286,999381.5375,1238585.74196429,1565259.17232143,1565259.17232143,829835.944821429,1344523.83910714
"TG 58_11",131122.470535714,71082.6420714286,209614.510892857,234177.565178571,175201.353928571,124379.788517857,139107.900982143,111762.082482143
"TG 56_5",180820.683571429,537086.656732143,346000.597321429,346000.597321429,296685.858607143,275623.213214286,315138.221821429,296685.858607143
"TG 56_4",68793.4987857143,305691.987410714,127822.838035714,162160.035892857,225561.56,180820.683571429,143503.426964286,180820.683571429
"TG 58_9",109260.486,109260.486,187605.219642857,127822.838035714,167816.821428571,114352.266696429,147937.73625,131122.470535714
"TG 50_2",275623.213214286,1060267.31625,453906.612607143,656382.538178571,740974.119267857,606468.134892857,346000.597321429,606468.134892857
"TG 50_1",139107.900982143,630128.590982143,234177.565178571,324681.287678571,438294.818267857,336896.543375,244054.326071429,336896.543375
"TG 58_7",79935.5262642857,195603.946214286,147937.73625,124379.788517857,143503.426964286,120659.397669643,124379.788517857,114352.266696429
"TG 54_5",1140505.35982143,2502717.17142857,1768669.68571429,3206715.1125,1455147.53910714,1768669.68571429,1455147.53910714,1768669.68571429
"TG 54_7",296685.858607143,466853.517017857,402282.127178571,580827.072089286,263434.931428571,346000.597321429,336896.543375,315138.221821429
