"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"PC 40_9",33679.5103964286,28788.7575339286,23315.2417571429,36431.7635982143,50324.3570714286,35265.7756053571,33258.4630142857,49582.7215642857
"PC 40_4",7497.03831660714,4543.34497678571,3359.53925410714,4758.78730589286,4217.19304410714,3456.08772910714,5088.60001303571,5724.02211196429
"PC 30_0",152912.219,187605.219642857,152912.219,225561.56,275623.213214286,180820.683571429,127822.838035714,225561.56
"PC 40_8",24123.8243571429,39125.4085535714,20362.7371928571,41435.4854071429,38131.7161321429,44423.4569464286,25146.6001785714,37003.3471071429
"PC 32_0",37552.3767678571,52724.8140535714,79935.5262642857,62766.6365035714,63853.8299321429,93647.1940357143,55779.1466964286,51795.0621428571
"PC 44_12",13098.9696714286,11201.2329928571,9632.68153035714,21075.5921428571,30472.3221589286,29619.9902357143,12103.1438910714,20605.481
"PC 42_4",26892.403625,25881.2709928571,21849.6822410714,15874.1222107143,18639.4317696429,24825.9185928571,21849.6822410714,17724.6697839286
"PC 42_7",5724.02211196429,5270.37840482143,656.591134821429,5088.60001303571,2388.13856553571,2502.46226125,984.342505357143,2946.67659517857
"PC 40_0",3688.59157071429,3047.14357803571,984.342505357143,3579.30554910714,4314.71070089286,5724.02211196429,3579.30554910714,9632.68153035714
"PC 44_5",7186.05634642857,6078.22740089286,6180.84948053571,5844.98421946429,14556.9376785714,3688.59157071429,7839.17797125,7597.96034285714
"PC 38_9",9772.53663392857,12732.5940125,10487.4956032143,14556.9376785714,8251.11858571429,10487.4956032143,6439.62519160714,14944.7673089286
"PC 42_1",5167.27360178571,3880.28439107143,5270.37840482143,7701.63170017857,6315.46978571429,3786.05885392857,3990.92321571429,6551.378575
"PC 44_9",2388.13856553571,1565.000575,5631.42895357143,2840.1576325,7701.63170017857,3359.53925410714,5520.08360160714,2388.13856553571
"PC 38_3",1772.08722303571,4758.78730589286,4099.36693267857,7990.22304464286,4855.38819928571,4665.46998178571,6180.84948053571,3456.08772910714
"PC 44_11",6315.46978571429,9978.52117321429,15874.1222107143,17492.2355,9978.52117321429,13599.2526607143,9464.67715821428,20815.1330178571
"PC 42_10",9632.68153035714,18639.4317696429,5398.0321,16567.6682892857,19652.5736517857,21607.3120732143,20362.7371928571,20362.7371928571
"PC 42_5",2072.90318839286,5398.0321,3260.58485017857,1565.000575,5270.37840482143,4314.71070089286,2283.52759196429,2840.1576325
"PC 44_8",4099.36693267857,5088.60001303571,4543.34497678571,3149.46716821429,5398.0321,2181.38010482143,2181.38010482143,2072.90318839286
"PC 34_4",20152.4907142857,43779.5852857143,71082.6420714286,86236.0747321428,52724.8140535714,62766.6365035714,27642.1983946429,41996.9177589286
"PC 38_0",5844.98421946429,4217.19304410714,6315.46978571429,4099.36693267857,8816.23721785714,8372.5780875,7701.63170017857,8961.33935714286
"plasmenyl-PC 20_0",47246.8989098214,46114.6702053571,22257.8777491071,46692.1065535714,32984.98015,26375.38670625,20710.3070089286,79307.7802303571
"plasmenyl-PC 38_1",75241.3308392857,117295.894107143,120659.397669643,187605.219642857,102952.236285714,81470.3392857143,95782.8210714286,124379.788517857
"plasmenyl-PC 40_0",16567.6682892857,14161.2389589286,16567.6682892857,20362.7371928571,7050.54476,14739.9143785714,17936.5455178571,16331.7739839286
"plasmenyl-PC 40_3",11367.4251125,11020.5853321429,7839.17797125,16998.0356178571,8372.5780875,16072.8131107143,15453.0258392857,11020.5853321429
"plasmenyl-PC 38_5",4665.46998178571,7839.17797125,8816.23721785714,11555.0169464286,13797.1867678571,6798.03111785714,10837.8805821429,5398.0321
"plasmenyl-PC 24_0",1932.36239017857,2181.38010482143,2181.38010482143,2283.52759196429,2181.38010482143,1772.08722303571,1410.84707142857,2283.52759196429
"plasmenyl-PC 40_5",1565.000575,5631.42895357143,9464.67715821428,5270.37840482143,7497.03831660714,7701.63170017857,7597.96034285714,7050.54476
"PE 40_6",95782.8210714286,86236.0747321428,187605.219642857,98095.1422857143,143503.426964286,114352.266696429,120659.397669643,100624.498053571
"PE 36_3",131122.470535714,147937.73625,147937.73625,131122.470535714,195603.946214286,131122.470535714,152912.219,175201.353928571
"PE 36_1",6661.72394821428,18178.1888875,30472.3221589286,29205.3635535714,39125.4085535714,23010.0447678571,13797.1867678571,11919.7666446429
"PE 38_3",73784.2439285714,34705.7523928571,51035.1771285714,38668.3322857143,57766.9555892857,43244.4308214286,61688.1022857143,73784.2439285714
"PE 38_7",44423.4569464286,26195.5927696429,34054.3606964286,43779.5852857143,55074.1213928571,38131.7161321429,45819.6608571429,43779.5852857143
"PE 40_5",23579.0024642857,23860.7347321429,27253.9484821429,8251.11858571429,24825.9185928571,13797.1867678571,23860.7347321429,41435.4854071429
"PE 34_3",15673.4276482143,14944.7673089286,21368.9445339286,10837.8805821429,19149.8252196429,21368.9445339286,15874.1222107143,21849.6822410714
"PE 38_4",17206.6745767857,10133.1685892857,14556.9376785714,13253.6211178571,17206.6745767857,15874.1222107143,12299.3981696429,6180.84948053571
"PE 32_0",1195.77037946429,2388.13856553571,4855.38819928571,1932.36239017857,1932.36239017857,7347.25012964286,2610.50864875,8816.23721785714
"PE 34_1",26555.1806428571,29956.5594839286,61688.1022857143,25881.2709928571,46974.5335535714,34705.7523928571,46974.5335535714,39125.4085535714
"PE 36_0",3149.46716821429,6315.46978571429,6798.03111785714,6180.84948053571,4415.97215875,6180.84948053571,2502.46226125,1772.08722303571
"plasmenyl-PE 40_6",202271.0279625,225561.56,275623.213214286,366483.281767857,356514.397125,305691.987410714,315138.221821429,336896.543375
"plasmenyl-PE 42_5",33258.4630142857,63853.8299321429,40242.4034642857,57766.9555892857,51035.1771285714,57766.9555892857,40242.4034642857,38131.7161321429
"plasmenyl-PE 38_1",13797.1867678571,22417.2371946429,28788.7575339286,28788.7575339286,23860.7347321429,18418.6395375,24825.9185928571,36431.7635982143
"plasmenyl-PE 38_5",84414.4910535714,180820.683571429,195603.946214286,209614.510892857,218579.666142857,195603.946214286,167816.821428571,254837.76625
"plasmenyl-PE 36_3",40865.2268607143,36431.7635982143,55779.1466964286,55074.1213928571,48079.1544821429,55074.1213928571,52724.8140535714,58747.1725892857
"plasmenyl-PE 36_1",46409.6795535714,66389.0885178571,157279.283625,93647.1940357143,72376.8640464286,117295.894107143,98095.1422857143,120659.397669643
"plasmenyl-PE 38_6",263434.931428571,356514.397125,356514.397125,484745.8935,402282.127178571,376836.891214286,424657.462660714,580827.072089286
"plasmenyl-PE 36_2",38131.7161321429,19652.5736517857,43244.4308214286,31204.8584232143,27642.1983946429,40242.4034642857,55074.1213928571,69792.1983392857
"plasmenyl-PE 38_4",82903.4760714286,114352.266696429,91582.2723821429,139107.900982143,134815.647321429,175201.353928571,109260.486,195603.946214286
"plasmenyl-PE 34_1",16769.8830410714,11919.7666446429,20815.1330178571,17206.6745767857,18943.2163214286,13098.9696714286,20152.4907142857,26892.403625
"plasmenyl-PE 34_2",25505.1708607143,26892.403625,55074.1213928571,39125.4085535714,39590.5449357143,38668.3322857143,47519.2642660714,45078.8297857143
"plasmenyl-PE 40_1",2283.52759196429,656.591134821429,4217.19304410714,1410.84707142857,1195.77037946429,6439.62519160714,3359.53925410714,3880.28439107143
"SM 34_2",86236.0747321428,127822.838035714,102952.236285714,147937.73625,124379.788517857,124379.788517857,100624.498053571,162160.035892857
"SM 40_2",21075.5921428571,55779.1466964286,51795.0621428571,41996.9177589286,53310.7435107143,52724.8140535714,33679.5103964286,23579.0024642857
"SM 42_1",93647.1940357143,134815.647321429,175201.353928571,152912.219,131122.470535714,109260.486,157279.283625,152912.219
"SM 40_1",53310.7435107143,78680.0341964286,111762.082482143,88055.5859285714,88055.5859285714,120659.397669643,73784.2439285714,84414.4910535714
"SM 42_5",98095.1422857143,167816.821428571,26555.1806428571,285735.851553571,47519.2642660714,31204.8584232143,29619.9902357143,37552.3767678571
"SM 32_2",14944.7673089286,16567.6682892857,8372.5780875,15215.9790660714,35265.7756053571,11020.5853321429,7990.22304464286,18418.6395375
"SM 36_1",3359.53925410714,9162.38664107143,9978.52117321429,5934.35367571429,9772.53663392857,7497.03831660714,6661.72394821428,4758.78730589286
"SM 36_0",43779.5852857143,32236.8801964286,45819.6608571429,50324.3570714286,26892.403625,32236.8801964286,29956.5594839286,40242.4034642857
"SM 34_0",209614.510892857,254837.76625,315138.221821429,389615.907053571,336896.543375,315138.221821429,234177.565178571,315138.221821429
"SM 38_0",32711.4972857143,20605.481,31204.8584232143,22417.2371946429,18418.6395375,21075.5921428571,23010.0447678571,21607.3120732143
"SM 32_1",11020.5853321429,9464.67715821428,7597.96034285714,12888.5737714286,8961.33935714286,7990.22304464286,8251.11858571429,13098.9696714286
"SM 40_4",13599.2526607143,14400.1318625,13414.3489392857,14161.2389589286,8648.21050196429,11919.7666446429,10294.1983232143,6661.72394821428
