"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"PE 42_8",12023.0136743158,13180.8142668834,19402.2718164687,10438.2833045293,25295.5130480684,11363.6719494148,9457.06140130954,10335.0614774214
"PE 40_2",9305.37965226405,18281.2092683311,10043.2766494492,16650.4609520606,12483.9920387019,12774.047051995,17647.5742413616,23183.7528204903
"PE 42_10",34130.6693822138,29101.4604065852,45318.3935503201,26025.0430099942,37024.2216409409,41371.2783282,30329.2354079651,33158.4929006148
"PE 44_5",4064.43123530729,3681.18608394247,3608.07627784769,3213.95288849175,4046.41168477418,3114.51201113667,3460.63880356535,4251.26451468607
"PE 34_4",2749.44358075053,2111.16915565378,4561.97948587872,4016.36413085536,2549.9478142938,2850.89184530722,2463.85235090243,2463.85235090243
"PE 42_3",5457.47741034406,3802.83157238945,2768.45407416633,5078.35911169513,4314.5397870905,2926.63057073052,4314.5397870905,4760.67057157992
"PE 44_12",13180.8142668834,16650.4609520606,19153.5206912724,13339.4186942186,11619.1247947076,19627.1270103753,15185.1170197429,18050.1628732226
"PE 32_0",6537.23053843069,3017.81609681193,6811.53938918706,3915.41370986772,7913.38091911515,5753.94456184644,4596.3214433127,6670.95130253294
"PE 40_5",279726.070307564,187207.809750757,300594.491324654,239649.141858628,312313.446709965,209728.588613599,165049.156497165,236098.534861412
"PE 40_1",3041.7934725039,5696.39136030385,893.949083022708,2831.78157646371,1187.46186529535,1638.48253188433,2898.12549182328,4352.74720008174
"plasmenyl-PE 38_6",90872.1535862592,141691.439941726,106739.081221889,120569.121375179,146684.209558101,141691.439941726,109779.628932065,147639.332734624
"plasmenyl-PE 38_4",508954.688689991,581443.631605996,559311.052346091,439588.312701574,538169.051634409,517475.075117045,428208.362204687,550866.251529508
"plasmenyl-PE 40_6",124433.043449919,155985.897132277,159807.161182971,171549.19389106,151525.528020157,167284.443858467,147639.332734624,203605.199452851
