Lipid	Adduct	RT	Class	CV	Ctrl_BKS_2202	Ctrl_BKS_2203	Ctrl_BKS_2206	Ctrl_BKS_2211	HF_BKS_2214	HF_BKS_2216	HF_BKS_2217	HF_BKS_2218	Ctrl_BKS_db._2225	Ctrl_BKS_db._2226	Ctrl_BKS_db._2227	Ctrl_BKS_db._2231	HF_BKS_db._2239	HF_BKS_db._2241	HF_BKS_db._2242	HF_BKS_db._2243	Ctrl_BL6_2249	Ctrl_BL6_2250	Ctrl_BL6_2251	Ctrl_BL6_2252	HF_BL6_2260	HF_BL6_2261	HF_BL6_2262	HF_BL6_2266	Ctrl_BL6_db._2273	Ctrl_BL6_db._2274	Ctrl_BL6_db._2275	Ctrl_BL6_db._2279	HF_BL6_db._2286	HF_BL6_db._2287	HF_BL6_db._2288	HF_BL6_db._2289	Ctrl_BTBR_2292	Ctrl_BTBR_2293	Ctrl_BTBR_2297	Ctrl_BTBR_2298	HF_BTBR_2306	HF_BTBR_2307	HF_BTBR_2308	HF_BTBR_2309	Ctrl_BTBR_ob._2316	Ctrl_BTBR_ob._2317	Ctrl_BTBR_ob._2318	Ctrl_BTBR_ob._2320	HF_BTBR_ob._2329	HF_BTBR_ob._2331	HF_BTBR_ob._2333	HF_BTBR_ob._2334
PC 21:4	 [M+H]+	1.32	PC	27.12	912.3443317	1040.338381	6723.692494	2864.697654	956.180704	4634.162537	4630.613439	1387.099604	2145.608241	2874.786248	1529.120652	4719.409742	1231.009889	7464.72096	1369.70209	3135.370578	40285.39554	30984.52444	11087.03344	1786.411472	11927.8815	5738.928465	8240.029921	6000.301623	4567.415264	10441.67557	15555.38329	16741.62564	3206.272182	3656.863174	842.134293	4768.569426	50641.13028	33760.1676	16426.64866	6875.40818	2850.124547	13591.76443	3611.225411	30848.8599	2435.705237	27292.21049	3257.949939	9773.127876	1372.25703	2367.31037	5961.853786	12562.20731
TG 62:7	 [M+NH4]+	10.88	TG	27.21	30303.77272	20029.55314	190516.5897	31180.42816	110210.1809	101141.7023	40619.52191	156814.6684	25004.0346	77317.26785	84670.31802	33041.29038	134689.6585	120535.5573	79785.92348	262001.9265	35338.7296	54332.47073	54507.1134	78337.30894	61346.52262	74033.60646	64169.16613	96035.53807	147468.6975	102018.1131	47651.01546	34441.64578	243815.7954	121370.327	116557.3475	106100.9383	27438.57423	10585.64257	17006.07916	15081.48866	266829.3523	189078.5657	262427.5861	4083.338061	260018.2152	10380.22149	3808.755448	10005.32292	79014.25157	150110.0521	344405.5865	103980.2247
MG 22:5	 [M+NH4]+	2.36	MG	27.22	4206.580374	6109.300226	10390.24258	6765.335945	6110.238664	105858.9858	39650.10114	52618.71291	3609.549624	9947.92633	19606.78208	5560.565982	12340.40204	16083.94454	17133.23023	8654.62901	15098.3753	10334.66012	10709.38459	23699.54066	13112.14032	26271.83885	24550.32585	12708.90108	30027.13222	22112.87013	12856.12917	14205.4347	38599.63138	12112.64332	16769.81749	9815.91247	8328.043839	7379.578819	2294.377831	4239.546738	29698.41591	55284.22145	29030.67271	1593.068341	10620.75171	7100.126363	3473.910941	2761.019032	7997.998051	18303.62397	63860.97034	14704.92876
TG 64:13	 [M+NH4]+	10.19	TG	27.22	2425.567805	2633.127758	14622.85143	8118.705224	22641.39023	23261.36834	16383.78184	51033.80563	2324.146256	7182.692348	10015.40506	3151.501947	39932.3958	21435.43771	20617.88991	39331.48723	9683.716264	2390.118151	13039.51638	17400.34674	20803.264	19119.98181	14416.74357	9771.240397	21947.08353	12620.54963	3509.265619	5410.374869	49969.63102	16976.18626	22264.86298	5397.736866	6980.060734	3224.232342	3172.148462	4969.905455	96589.85218	108701.1585	89767.51373	667.0344757	101010.3054	5946.611064	2972.383494	5440.200487	29878.90633	38258.2075	77460.33004	51472.88301
TG 62:1	 [M+NH4]+	12.16	TG	27.57	2564.38125	5529.501133	31748.62391	1858.162055	474.1368807	1240.472791	2631.77641	3281.671349	4911.371067	20593.83758	6496.708271	7585.484416	936.6084571	2829.704827	6538.25291	24444.69154	16169.31937	9617.001577	28624.50418	8442.105416	19399.7396	56016.9814	27601.01852	36914.36439	5076.214791	9952.510865	4768.767039	9840.567226	7855.325952	6750.112463	3407.600071	48418.98851	29370.97818	90841.15302	16105.33798	9278.801751	4902.690722	8301.142693	1561.932041	9967.786559	17467.53839	13129.96467	16883.06001	18118.20232	1073.199491	2035.622184	38961.86633	4697.908295
lysoPE 22:0	 [M+H]+	4.39	lysoPE	27.64	4094.383208	1047.92493	4105.183031	1517.44399	2860.358851	2185.746418	5143.337152	1107.906203	2027.280846	4147.441039	1422.617144	2504.210239	2899.193261	1669.293404	3289.691037	2407.361894	4698.058389	1589.753758	1890.654283	3794.858224	1995.359626	3146.083657	4312.142463	1516.83774	2304.577381	3773.336961	5427.05086	2795.318666	2556.565647	5279.179434	3704.842466	4656.065802	2906.873204	2117.834109	1977.519306	5553.494538	5412.990601	4734.060068	4260.35487	2475.802567	3584.510264	4170.638917	4440.056678	5136.175766	3098.042616	4601.599229	4493.339855	1982.682581
PE 37:5	 [M+H]+	6.2	PE	28	20934.88464	24793.4555	20150.39733	32517.48663	21062.08372	22188.24778	18551.39909	50410.92937	24169.66673	24262.1824	12037.89853	17164.8982	39954.86828	11604.31179	13353.33638	19467.23941	16402.01858	9508.054259	33389.65441	15407.06102	16600.47746	15846.3272	19182.04479	17751.11189	11583.95152	23214.39041	24030.27238	25470.05284	18363.84738	19709.53473	7685.71007	19234.49985	18533.72443	25740.6925	22040.47045	38159.08284	45645.5903	23597.50363	16323.75907	20946.80287	22078.14348	29025.1905	34168.49688	21112.23267	27686.55835	14520.01865	8642.051878	14786.95934
plasmenyl-PE 32:1	 [M+H]+	6.63	plasmenyl-PE	28.13	6873.139251	5889.289122	6933.033853	5230.264215	3279.802558	3003.9104	4802.295373	1204.800118	10477.68415	12298.75091	4444.788765	10823.56934	3484.96684	1409.571043	399.1804298	1809.123699	4831.636882	5253.077385	5215.180793	2987.810569	3790.003005	1568.237294	3726.319461	2606.622598	638.9565282	4103.476344	7248.773754	6120.496885	533.9172617	4564.516149	1089.650556	3189.91187	7390.977397	3420.397264	3739.919612	5079.38845	1351.188585	2275.373401	2398.358047	2728.282294	2277.607253	3021.292772	3037.872272	2316.22988	3478.836796	1427.179887	4401.625765	594.0301105
MG 20:3	 [M+NH4]+	2.68	MG	28.31	3557.948814	4447.482668	4642.792373	4216.247785	2787.230067	20421.07213	12379.79709	15219.15581	5834.891324	6686.955672	7971.685818	7631.005614	4215.515801	6773.615819	7254.05377	5140.789159	7910.974334	9018.307323	12651.85468	8400.632707	5621.024894	10256.17531	7898.854487	7589.525521	12119.22559	12301.27655	4994.726641	12123.97535	26019.91169	9821.138547	15749.69302	4576.232592	5636.504703	3711.227841	5763.946704	5035.717076	12154.87753	25241.81021	11913.63606	4888.934625	15760.12361	3126.177294	5951.470782	2762.646101	9608.045919	15924.1395	38698.4675	5748.246281
lysoPE 20:3	 [M+H]+	1.6	lysoPE	28.42	148055.0133	186779.2749	113627.3341	53517.12338	12898.8073	36986.19299	194464.9273	49466.59759	96973.62603	88994.19631	120209.3061	125272.5968	4468.807697	55807.76712	46606.64962	61930.16319	590312.4809	208676.135	131587.1298	224044.8047	128194.929	151694.5451	18259.27408	171486.4749	121110.2733	66086.22536	75516.68344	35793.84156	42782.53007	92603.18722	39035.84397	56498.26507	55114.18673	64773.40521	74393.97608	56027.45188	39901.38451	45015.73493	87759.25076	113897.3618	112711.3725	49386.0264	38362.18083	34771.69883	54399.94154	102565.4295	182112.9496	42155.10261
TG 55:0	 [M+NH4]+	11.42	TG	28.55	40882.2836	61279.70322	67612.06574	13374.82933	6096.361832	21008.56553	40426.87523	45481.62603	34750.76887	143434.121	24994.13196	128910.0674	5748.790939	42952.07832	21212.02545	180121.0737	233475.3086	81537.61713	137462.3404	113354.413	29934.6631	50007.62053	68834.49476	148372.2402	41603.94763	193272.6581	24156.65646	115305.8847	129544.5588	43830.93428	61015.38741	136827.6222	56184.28493	328365.2779	100816.551	102966.1118	76384.13189	40933.64442	28889.43924	45643.88578	142464.1758	110389.1939	57161.82739	61629.48397	33382.95523	74504.7364	160880.0582	20646.2565
TG 64:5	 [M+NH4]+	11.45	TG	28.84	2659.916582	3120.799126	22809.95504	2063.015061	2033.442849	20955.99772	7553.807818	4787.335188	1531.701119	11247.93977	5510.115914	7181.341471	3010.811952	11892.74204	6385.48795	47272.90527	38993.59742	50372.48304	43977.58179	13145.67243	22680.69006	37670.86402	25767.96598	55593.89033	9045.554239	42871.83369	45353.79269	24699.1435	27698.71673	36107.79569	9031.68185	57885.66957	16289.46361	124286.2187	25195.17253	9988.891205	10400.6849	15287.77976	10448.67375	9243.819898	35232.31978	20199.88274	6991.673511	22178.09577	2893.442522	10960.85121	106272.8919	17976.33475
