Sample,Ctrl_BL6_db._2273,Ctrl_BL6_db._2274,Ctrl_BL6_db._2275,Ctrl_BL6_db._2279,HF_BL6_db._2286,HF_BL6_db._2287,HF_BL6_db._2288,HF_BL6_db._2289
Label,CT,CT,CT,CT,HF,HF,HF,HF
plasmenyl-PE 38_6,121906.8834,91685.51901,124942.0614,104345.6196,138530.4909,180586.0403,191420.4907,198169.6381
plasmenyl-PE 38_2,44461.71636,38686.89145,38012.66924,28816.39338,34680.75675,30416.9084,42984.45277,29830.08109
plasmenyl-PE 42_4,45851.00436,39142.90233,47675.58453,26458.05146,41386.58081,47675.58453,47675.58453,52416.19861
plasmenyl-PE 40_4,147621.2227,130490.0362,219058.2132,94315.78286,160819.3174,198169.6381,222801.3405,242014.7298
plasmenyl-PE 40_2,36062.8865,26961.89479,27467.08531,16055.98323,30135.59375,25532.13449,42525.83699,28816.39338
SM 38_2,52416.19861,41906.14201,40876.3725,38334.3873,43602.71871,38012.66924,39142.90233,37667.00398
SM 34_2,102761.4095,74111.75373,91685.51901,67436.52072,89892.23749,145226.5468,136613.6724,123518.6453
SM 40_2,242014.7298,205141.2665,191420.4907,191420.4907,150334.73,138530.4909,160819.3174,147621.2227
SM 41_2,60024.92445,58122.70206,74111.75373,60797.1668,53203.45962,61696.74295,56645.59666,68180.49027
SM 36_2,191420.4907,177684.4334,155761.5367,138530.4909,236812.3042,208714.825,211876.145,208714.825
SM 42_4,48177.30966,40876.3725,61696.74295,47128.76712,51699.90556,74111.75373,99507.87234,88000.9002
SM 44_2,107976.7383,113034.0706,121906.8834,75955.92836,104345.6196,118653.7689,142911.1978,96567.18597
SM 36_0,194980.59,242014.7298,273770.6121,198169.6381,171923.3079,121906.8834,117112.8993,121906.8834
SM 40_4,1750.977985,636.8546096,2574.884081,1373.613251,2529.955592,1527.841542,3075.951129,2331.339165
SM 43_2,56645.59666,51129.81649,53203.45962,38686.89145,54974.6959,60024.92445,69107.74852,47675.58453
SM 42_2,4005902.501,4754888.155,4255723.599,3270246.353,3481367.83,4510552.265,6781914.969,6781914.969
SM 35_2,2529.955592,2631.220818,2432.310691,2554.402104,4480.896291,6443.041527,6033.81833,3656.86449
SM 33_2,275.7432142,297.1848254,620.3235154,297.1848254,275.7432142,660.6016777,160.7384096,369.7743645
SM 32_0,2460.117207,2601.313645,3231.818612,1894.252739,1580.165531,4565.825721,3766.694193,2777.236643
SM 34_0,69968.40419,138530.4909,99507.87234,145226.5468,126704.5429,124942.0614,106373.5834,45422.88187
SM 37_2,6290.853212,6860.866275,2554.402104,3617.910855,5593.616175,4798.527859,7001.843942,5339.378486
TG 53_6,8512.210857,10172.95485,1986.190245,9681.99512,19408.08598,24123.14184,60024.92445,21908.4025
TG 44_2,68180.49027,180586.0403,242014.7298,343459.0345,75955.92836,169170.5188,79906.4642,194980.59
TG 50_2,3481367.83,3757901.423,5483044.94,2219699.516,2087276.69,1527238.999,1957907.916,1292234.609
TG 52_6,145226.5468,268561.4321,102761.4095,736091.9139,435164.3255,694218.5985,444839.6687,736091.9139
TG 56_8,88000.9002,94315.78286,24580.71733,147621.2227,120405.1651,99507.87234,83895.46567,140845.2377
TG 56_2,183777.1748,136613.6724,85222.35717,409670.8792,534418.5089,484291.1482,314826.9665,285905.1615
TG 53_2,292577.8048,292577.8048,134342.7299,247307.9864,444839.6687,268561.4321,343459.0345,231444.6655
TG 52_4,4754888.155,4510552.265,3270246.353,4510552.265,4005902.501,3757901.423,4754888.155,3610773.105
TG 54_2,2022592.303,1421124.32,1265398.999,2438232.917,4632720.21,6388540.457,4383137.932,4130813.05
