Sample,Ctrl_BTBR_ob._2316,Ctrl_BTBR_ob._2317,Ctrl_BTBR_ob._2318,Ctrl_BTBR_ob._2320,HF_BTBR_ob._2329,HF_BTBR_ob._2331,HF_BTBR_ob._2333,HF_BTBR_ob._2334
Label,CT,CT,CT,CT,HF,HF,HF,HF
CL 70_4,1033.789071,2642.741867,2909.987816,2477.62983,639.5417488,2339.155662,1639.859899,1206.114221
CL 72_0,3296.356299,4713.975163,6128.641088,13294.54242,2180.398968,7761.587864,5293.828801,6713.124498
CL 76_6,4835.11236,4906.243148,4053.532688,4440.031475,4970.385172,4288.523782,5942.908943,4130.435823
CL 72_8,6128.641088,3746.444026,6499.679702,2107.988407,2724.56718,6128.641088,3396.023611,4713.975163
CL 70_2,3134.97199,2382.78835,3840.340407,6499.679702,1876.016705,2766.383776,1956.707123,3894.910872
CL 78_10,51744.76755,33698.88921,61080.5871,35735.72723,81197.12197,59405.41907,78597.97508,59405.41907
CL 74_2,1464.335356,1741.582494,2682.671662,3042.824566,2300.172552,6267.063725,639.5417488,3221.85444
PA 38_2,24952.29761,11973.36019,30187.63244,22562.85753,40538.17571,74897.30045,28445.85814,36155.06256
PA 40_4,34486.44887,24730.10286,25237.85251,23682.2763,31444.32881,54190.84016,42389.84826,40538.17571
PA 43_6,557575.5473,462469.0345,557575.5473,462469.0345,598637.3348,462469.0345,598637.3348,462469.0345
PA 36_2,20210.82603,10547.7422,26863.8002,13145.28056,24443.49166,39944.90819,14823.47311,26543.90368
PA 39_2,10133.56422,13737.25158,12516.73734,17711.57012,26863.8002,14083.63015,18903.63174,15828.01721
PA 35_2,5718.490174,2766.383776,3642.198723,4970.385172,3689.455446,3746.444026,4388.910656,5942.908943
PA 37_2,8108.611653,5641.45275,4591.177158,6629.88546,9650.397694,8217.994238,6559.452757,7305.733186
PA 38_4,22019.2577,9895.910377,29854.63031,19498.78473,25802.76769,32475.62351,17892.65563,24730.10286
PA 42_4,14083.63015,19746.18393,19958.86136,21216.73523,15159.27264,19746.18393,19958.86136,20948.5407
PA 20_2,4340.067022,18294.47197,4713.975163,9313.273614,5793.204586,7568.939727,8307.783025,3541.594485
PA 39_4,7413.586297,3642.198723,7973.224024,7844.593719,6189.917315,4713.975163,6128.641088,5050.108395
PA 39_0,72026.48717,131769.7383,97755.68716,108647.9956,101952.9651,93246.11415,97755.68716,85754.42052
PA 40_6,14981.10005,3802.134039,16342.99024,8307.783025,9189.694414,12084.1991,9076.462095,12084.1991
PA 34_2,1401.771687,681.231092,948.0810445,1772.257132,1639.859899,2107.988407,1173.391016,1173.391016
PA 40_2,2180.398968,1234.542815,2382.78835,508.6482151,904.3590881,5793.204586,3840.340407,2552.893035
PG 36_0,121966.2598,169145.9357,142172.3174,158299.2645,134108.776,158299.2645,126585.2327,151459.0678
PG 36_4,5369.124661,3134.97199,2766.383776,3296.356299,3942.354015,3894.910872,3042.824566,3587.544663
PG 38_6,12686.30548,6020.579793,8497.22091,2985.761697,4388.910656,4231.070542,5369.124661,9650.397694
PG 32_0,4770.877257,3259.793317,9392.301939,3221.85444,11666.00003,5174.902787,7305.733186,10396.32643
PG 40_8,1911.356879,1033.789071,1956.707123,2180.398968,3259.793317,1772.257132,3541.594485,2069.284815
PG 38_4,18294.47197,14473.80476,14823.47311,13893.85198,12974.55601,12837.49076,14083.63015,14981.10005
PG 36_2,12084.1991,8745.586177,12247.89438,10018.23195,11973.36019,17326.17679,59405.41907,13737.25158
PG 42_10,1434.489614,396.7626875,1234.542815,1956.707123,1956.707123,904.3590881,792.8132378,1333.420828
PG 34_2,5050.108395,2265.828554,1840.255393,2642.741867,1911.356879,3259.793317,9313.273614,2909.987816
PG 44_12,2985.761697,2852.935957,3348.903573,4130.435823,3396.023611,1989.733672,2552.893035,2852.935957
PG 40_2,3221.85444,2028.244945,2947.164642,6902.875941,3134.97199,1234.542815,1876.016705,3180.425947
PG 40_6,2552.893035,1840.255393,1876.016705,1206.114221,740.4409714,2300.172552,6499.679702,1989.733672
PI 38_6,24056.3064,27619.98167,26227.74215,20210.82603,19958.86136,16342.99024,20485.6101,22236.78714
PI 36_4,81197.12197,60222.51596,70766.09793,41763.24572,50301.80924,51744.76755,58633.9278,58633.9278
PI 38_4,399193.1837,428828.1276,428828.1276,384811.8202,349028.5987,349028.5987,428828.1276,399193.1837
PI 36_2,33698.88921,37962.37174,37499.1996,28445.85814,43684.48164,34082.40142,43684.48164,43684.48164
PI 37_4,21216.73523,48765.75132,36155.06256,33698.88921,22236.78714,30187.63244,44257.25187,23682.2763
PI 34_2,20671.57952,21793.85691,26543.90368,16547.37591,20210.82603,22236.78714,20671.57952,22562.85753
PI 40_6,24730.10286,20948.5407,37962.37174,17892.65563,19746.18393,21458.56925,23079.49762,21793.85691
PI 39_4,10547.7422,5556.012123,7129.886098,5238.432541,8402.085594,5942.908943,7057.372112,10547.7422
PI 40_4,14823.47311,9768.397726,18730.22753,12084.1991,21216.73523,13893.85198,11772.42809,14823.47311
PI 40_8,1513.273459,1434.489614,2339.155662,301.7127325,681.231092,1639.859899,681.231092,1741.582494
PS 38_4,181276.6345,181276.6345,162740.1653,162740.1653,159521.6524,130486.8537,166941.1131,200157.0099
PS 36_2,622670.5545,661962.0129,661962.0129,622670.5545,661962.0129,578106.4411,696875.4639,661962.0129
PS 40_2,162740.1653,195695.6003,216201.8244,146458.7434,153016.1403,105581.2906,132939.2571,146458.7434
PS 34_2,15828.01721,12837.49076,10396.32643,12686.30548,6813.508246,9392.301939,9650.397694,8847.555106
PS 44_10,31444.32881,29854.63031,35735.72723,33299.66793,29187.5893,22562.85753,27619.98167,39944.90819
PS 42_2,143290.0426,205150.7438,156436.2386,181276.6345,176246.7266,135904.3341,146458.7434,127894.6009
PS 40_4,39711.79696,45398.5352,42076.54699,37730.78567,41481.48725,36438.72215,41481.48725,23244.35265
PS 42_8,25548.00069,24952.29761,27943.93445,21458.56925,21458.56925,16744.28873,25237.85251,31444.32881
PS 44_2,7612.075068,7184.511156,10075.89808,15403.58157,11176.6716,11471.65204,14550.04839,12458.37423
PS 35_2,3990.845613,8963.840462,4970.385172,5050.108395,9313.273614,3689.455446,18730.22753,6559.452757
PS 38_6,4713.975163,5369.124661,4388.910656,5868.717403,5718.490174,4440.031475,3642.198723,2300.172552
PS 44_12,10396.32643,7305.733186,9650.397694,6559.452757,9392.301939,6713.124498,6366.870456,10133.56422
PS 42_4,67432.10338,20348.21806,57126.15325,58243.67002,58243.67002,49922.44491,33890.64531,45398.5352
PS 36_4,4130.435823,7413.586297,7413.586297,5793.204586,4713.975163,7129.886098,4713.975163,8307.783025
PS 38_2,43459.12881,36438.72215,48320.44944,67432.10338,34677.66453,37730.78567,33085.61606,53223.57087
PS 37_4,8610.65656,9313.273614,9076.462095,6267.063725,8963.840462,7057.372112,15504.34571,5793.204586
PS 39_4,8217.994238,8108.611653,8307.783025,2947.164642,6435.921628,7973.224024,6972.24478,4509.037535
PS 40_6,50301.80924,34868.88019,51211.77435,38487.4435,29854.63031,69214.02834,45703.49437,64218.04209
PS 42_10,792.8132378,1128.906466,1292.198198,2421.300916,1128.906466,1033.789071,2421.300916,2766.383776
PS 44_4,10654.64029,17420.03548,7803.090791,9768.397726,5868.717403,13219.91149,15737.13955,6401.396042
