"Sample","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218"
"PE 37_4",49633.0203273279,45049.0448025361,43342.4374096659,33951.8212442349,45505.7088662579,52540.9260981474,39605.1822781151,41968.784439055
"PE 36_6",73961.3872605396,13339.4186942186,69075.0141810134,42289.2103262086,69075.0141810134,59923.9218195733,57251.6074609001,61881.1508715951
"PE 38_2",127762.761999658,216701.615215464,144037.791465528,155985.897132277,98929.1672032851,120569.121375179,124433.043449919,187207.809750757
"PE 32_2",18653.8622896869,3862.93590767801,17647.5742413616,17914.6728062189,16434.8192218106,15759.6582710285,11275.622571761,13083.5577641879
"PE 37_6",32628.5052858994,21281.716105718,35341.5189546025,23183.7528204903,32628.5052858994,30050.1632857825,19734.4956973106,29695.7172764468
"PE 39_6",40530.7723909027,76406.0331345384,35147.1963522091,45318.3935503201,53942.0594615606,57251.6074609001,36276.3300613752,57251.6074609001
"PE 42_6",36614.4026570515,42289.2103262086,45693.0241821957,50170.3769829691,30050.1632857825,41648.3585519013,59295.6593322572,61080.6159934839
"PE 41_6",30329.2354079651,30670.7043265908,30670.7043265908,59295.6593322572,38794.2625867384,44024.0922561105,32628.5052858994,46764.7572681307
"PE 42_8",12023.0136743158,13180.8142668834,19402.2718164687,10438.2833045293,25295.5130480684,11363.6719494148,9457.06140130954,10335.0614774214
"PE 37_2",25295.5130480684,33772.9731062559,28375.8745004672,38254.2056444587,38254.2056444587,30329.2354079651,29275.2218724974,30050.1632857825
"PE 40_2",9305.37965226405,18281.2092683311,10043.2766494492,16650.4609520606,12483.9920387019,12774.047051995,17647.5742413616,23183.7528204903
"PE 42_10",34130.6693822138,29101.4604065852,45318.3935503201,26025.0430099942,37024.2216409409,41371.2783282,30329.2354079651,33158.4929006148
"PE 21_4",3190.39601988978,3653.12836411614,3213.95288849175,4064.43123530729,3089.07011504683,4596.3214433127,3421.90257155507,3698.46239328225
"PE 34_4",2749.44358075053,2111.16915565378,4561.97948587872,4016.36413085536,2549.9478142938,2850.89184530722,2463.85235090243,2463.85235090243
"PE 44_12",13180.8142668834,16650.4609520606,19153.5206912724,13339.4186942186,11619.1247947076,19627.1270103753,15185.1170197429,18050.1628732226
"PE 32_0",6537.23053843069,3017.81609681193,6811.53938918706,3915.41370986772,7913.38091911515,5753.94456184644,4596.3214433127,6670.95130253294
"PE 35_4",3296.42027279908,2510.72455565872,4449.80068863028,2178.42247754476,3348.80427639111,6370.12295766941,3608.07627784769,3460.63880356535
"plasmenyl-PE 38_6",90872.1535862592,141691.439941726,106739.081221889,120569.121375179,146684.209558101,141691.439941726,109779.628932065,147639.332734624
"plasmenyl-PE 38_4",508954.688689991,581443.631605996,559311.052346091,439588.312701574,538169.051634409,517475.075117045,428208.362204687,550866.251529508
"plasmenyl-PE 40_6",124433.043449919,155985.897132277,159807.161182971,171549.19389106,151525.528020157,167284.443858467,147639.332734624,203605.199452851
"plasmenyl-PE 36_2",42289.2103262086,31834.6772680668,44779.6960547522,65985.9527328861,44024.0922561105,50916.1746091036,40530.7723909027,59923.9218195733
"plasmenyl-PE 40_4",109779.628932065,146684.209558101,124433.043449919,80019.2865962125,136485.38936018,89054.874745338,83607.4237730397,89054.874745338
"plasmenyl-PE 36_4",108259.564861215,109779.628932065,127762.761999658,69075.0141810134,131330.344833363,111158.332499694,89829.9594643393,99853.8759968656
"plasmenyl-PE 38_2",7989.04291578823,9015.61809485474,3538.48345389949,6841.56958640409,7596.55931957331,8389.90272731045,4942.01514868249,7679.39019365722
"plasmenyl-PE 42_6",15941.6762991514,15759.6582710285,18653.8622896869,17063.1665377589,22358.7957710269,13083.5577641879,19402.2718164687,26507.7173171222
"plasmenyl-PE 18_0",30805.6989897941,20893.3263616887,21804.0761166836,14620.6925679414,7739.33675582762,14620.6925679414,20718.0170280992,16696.5352498442
"plasmenyl-PE 34_2",4977.01692965908,3980.09283918553,7149.98832484369,7596.55931957331,8813.69018530194,10518.6905312509,6624.27680289497,8235.17158255477
"plasmenyl-PE 42_4",11012.8127589136,13083.5577641879,11427.4024649282,11619.1247947076,13339.4186942186,7238.96136822344,5858.54372244989,11766.433221824
"SM 36_2",37024.2216409409,53942.0594615606,32628.5052858994,25038.7220317533,35341.5189546025,29695.7172764468,18812.488512923,25295.5130480684
"SM 41_2",612451.217127404,508954.688689991,668899.818579714,463279.810590199,568689.760447028,581443.631605996,439588.312701574,568689.760447028
"SM 40_2",893324.137877715,538169.051634409,1162176.38646214,625636.822827445,639095.094773155,976513.466727858,773996.423332135,952415.001755678
"SM 42_2",3581928.81366308,2417071.8535538,3241192.62060232,2519262.74101024,3630410.70849431,3127646.13736274,2678086.71346041,3630410.70849431
"SM 43_2",57251.6074609001,36276.3300613752,48260.1465277245,31834.6772680668,43516.6518434638,37236.1889931239,28680.2377966882,39345.2861958027
"SM 34_2",420031.33529828,178098.597961836,412431.667696579,269054.501519072,174653.851017311,294471.614786708,324367.258046751,388549.653473836
"SM 40_0",300594.491324654,336287.778342442,274042.873629878,297147.382170884,250662.54663703,274042.873629878,269054.501519072,283900.147748847
"SM 34_0",117151.06355283,138838.766552366,93824.3805573624,82430.4668837162,120569.121375179,89829.9594643393,66568.4103653987,89829.9594643393
"SM 36_0",22358.7957710269,31586.1301321739,15941.6762991514,18653.8622896869,29101.4604065852,18812.488512923,12483.9920387019,14544.4548822239
"SM 38_0",72698.9541535975,68377.4265053067,62697.4706732821,86390.6868003689,64931.7923032862,47727.9679118561,43516.6518434638,50916.1746091036
"SM 21_0",18415.4383711671,9965.75793731266,17914.6728062189,13180.8142668834,14696.9302536588,12483.9920387019,12595.2879669237,13968.6818038262
"SM 38_2",14996.1771760577,12635.7637753574,18948.9796782094,9965.75793731266,20786.3918220843,11463.9837683774,8723.0067720296,9640.2457246382
"SM 42_4",5696.39136030385,5537.39891337781,9852.99982527622,3698.46239328225,6420.40335731058,6670.95130253294,3980.09283918553,4875.8041486049
"SM 39_2",9015.61809485474,6670.95130253294,12595.2879669237,6004.09932241579,13083.5577641879,12265.7524091103,9901.71460703127,9305.37965226405
"SM 33_0",12635.7637753574,11427.4024649282,6936.11213049948,5500.96461854484,9305.37965226405,7989.04291578823,6302.67907815243,7006.97272119885
"SM 32_2",2565.04978497635,2912.05931400908,2072.40265456603,1934.98229291972,2422.58127522665,1730.47750624051,2329.66083760412,1666.51494721697
"SM 42_0",2898.12549182328,2986.72547879943,2329.66083760412,2201.01173635389,2724.5793195552,2266.5747589312,2083.4343941525,1317.34897814317
"SM 44_2",5339.89556407679,8867.30103392666,7092.48104035762,4449.80068863028,8235.17158255477,6936.11213049948,4714.57132214172,7149.98832484369
"SM 32_0",6936.11213049948,1966.56407740869,3947.68276337239,1730.47750624051,3915.41370986772,2724.5793195552,3393.37782830152,3114.51201113667
"SM 41_0",8154.35757026881,7092.48104035762,9407.2863116555,7188.74804537574,10335.0614774214,9015.61809485474,9745.72162595804,6131.99802999944
"SM 37_2",1043.86007020296,1340.42363876208,1596.21239451326,1317.34897814317,1699.64212798452,2549.9478142938,729.635614895388,1699.64212798452
"TG 52_4",4879775.52485589,4879775.52485589,4879775.52485589,5570843.99885273,5268696.54947492,5570843.99885273,5268696.54947492,4879775.52485589
"TG 60_8",27988.8581754784,114611.226029598,20472.7100910555,44024.0922561105,31586.1301321739,27559.8037176293,41040.9749646158,41040.9749646158
"TG 60_10",37880.7574159998,151525.528020157,27988.8581754784,41648.3585519013,36614.4026570515,22122.286032615,30050.1632857825,37622.2355018158
