"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","CV"
"PE 40:3"," [M-H]-@7.65",242360.539673958,234571.82726034,195839.975750585,214340.763937673,97178.5672047222,181912.871395018,242360.539673958,230120.458118071,169476.688360362,247652.445144075,312672.922253112,260700.804347749,169476.688360362,234571.82726034,247652.445144075,156942.202992535,303108.577578514,220401.015264899,93175.0716022023,225772.247189162,181912.871395018,295421.205901521,234571.82726034,181912.871395018,181912.871395018,64184.943535615,74699.5418802271,270214.611960869,102262.39039454,73034.8931539208,161160.804157178,225772.247189162,161160.804157178,177326.928718652,220401.015264899,208788.147287482,242360.539673958,242360.539673958,317030.659916017,214340.763937673,295421.205901521,220401.015264899,312672.922253112,208788.147287482,195839.975750585,247652.445144075,317030.659916017,343581.671666813,242360.539673958,189294.061798486,230120.458118071,220401.015264899,195839.975750585,202373.172699534,195839.975750585,9.56740376068434
"PC 38:2"," [M-Ac-H]-@7.32",65456.7154985334,94047.1987427781,56584.5491085837,58583.7857845353,64655.0846511336,58583.7857845353,90292.6267320614,87692.3901575279,83201.3217763166,71360.8232104469,81598.9502235577,98040.3315123531,60977.575598416,87692.3901575279,92114.1786965464,51759.577197216,155151.868793126,71360.8232104469,96048.9465440381,81598.9502235577,84880.4222517034,79422.9351250802,134165.538917704,96048.9465440381,138249.705606758,50691.8936308779,68467.4452409656,94047.1987427781,65456.7154985334,96048.9465440381,75350.2314521738,73867.2175170739,75350.2314521738,79422.9351250802,100582.243107262,66720.8079371671,138249.705606758,173401.808539507,151912.170864145,143323.034302532,140688.813222858,83201.3217763166,83201.3217763166,96048.9465440381,111719.945083,147696.474026688,92114.1786965464,125498.061038941,88872.2735660102,108054.056211119,90292.6267320614,83201.3217763166,90292.6267320614,81598.9502235577,87692.3901575279,9.61727097249993
"PC 30:1"," [M-Ac-H]-@5.41",21167.2774205338,8006.1700733225,13879.4296212777,12050.9503239596,17858.1983327838,9815.49086811924,9280.91190583454,6926.3661512357,12641.3271214671,6279.57655554251,10567.9691574085,8820.96042483646,9642.88937351681,10205.7135939156,9164.11248687634,3880.87459357936,7158.34006985689,9642.88937351681,5664.71865704873,12763.0232448943,10063.9615314615,7374.27961812012,5756.81119569631,9642.88937351681,7767.3764624444,3263.15925648494,3263.15925648494,6504.40842638318,10765.8334507984,2090.49990243022,5325.16677285265,2235.3316546621,4827.65613461151,2744.60096328939,5379.04113284946,3074.37226074816,4916.9181733002,3817.98226544077,4448.94180379132,3548.59810168421,6279.57655554251,5599.89253538876,8820.96042483646,7158.34006985689,7892.45584426399,517.770076650001,7767.3764624444,5964.28525727507,7562.29051639789,6774.47535677665,6351.62320475601,8223.51871446462,8223.51871446462,7629.5286172313,7013.81093793881,9.67791940425724
"PE 33:1"," [M-H]-@6.59",7374.27961812012,5863.54157902534,10765.8334507984,14389.3093218788,10205.7135939156,17030.8772552388,9164.11248687634,16041.5719612405,6774.47535677665,7562.29051639789,13693.1479985585,10063.9615314615,9457.7148263678,6419.39100182543,13693.1479985585,12532.7743970171,8006.1700733225,9280.91190583454,6591.45938638766,7767.3764624444,6774.47535677665,7892.45584426399,9280.91190583454,12242.0741170232,9164.11248687634,12641.3271214671,8345.6837321175,10364.5405776268,7629.5286172313,10364.5405776268,10063.9615314615,6118.74510740346,4276.62936680334,9041.14410954384,9164.11248687634,9815.49086811924,5054.99837381301,8223.51871446462,5270.84165134611,8062.32121991041,8405.98152389093,5512.95920683964,6591.45938638766,6860.64490177395,6860.64490177395,6201.19672700279,7892.45584426399,7013.81093793881,8635.27005289917,8006.1700733225,9642.88937351681,7562.29051639789,8006.1700733225,9041.14410954384,7434.25355009642,9.70531058431583
"PC 38:1"," [M-Ac-H]-@7.82",19766.0902323077,24545.7280568123,20553.0435169247,20808.5828793092,27669.7269174155,26691.0866922063,27136.7913086955,37776.8697048003,27669.7269174155,34698.5125620942,31203.8141300625,44468.7218741318,20808.5828793092,43390.0427690779,31819.8040048479,25252.9578295235,61406.0632477407,35473.9336373973,54967.5570809419,23668.8150888774,24545.7280568123,22814.0313936417,38502.0070433393,40240.0754398973,31203.8141300625,20808.5828793092,20113.1906722862,21587.8162404977,24960.0432707651,24019.5110456632,17030.8772552388,17300.6359888415,18052.1514022068,22814.0313936417,19502.167767695,19502.167767695,21876.9953979148,33625.6170813812,37106.7110444833,25770.5874241869,29905.1422589492,22814.0313936417,29905.1422589492,23668.8150888774,43903.6272116872,22145.5932237834,24545.7280568123,27669.7269174155,31203.8141300625,27669.7269174155,28371.0524068473,24545.7280568123,26691.0866922063,24019.5110456632,24545.7280568123,9.72070438746623
"CL 72:8"," [M-2H](2-)@8.94",105787.310973488,102262.39039454,89531.9676732323,87172.2008562676,59201.1508533141,87172.2008562676,118096.963319881,93175.0716022023,110320.801448749,42441.8011357103,74699.5418802271,65125.2257666522,74699.5418802271,73034.8931539208,54967.5570809419,72134.4767047597,35473.9336373973,65788.2052304147,56149.8936557904,60549.0879490913,59201.1508533141,124149.506933343,54967.5570809419,46377.5448066994,25770.5874241869,141715.927686262,118096.963319881,181912.871395018,113119.08871725,88212.5794587881,144930.140918802,69281.4798380118,82187.1006181964,73034.8931539208,78695.0530453306,57966.4207157565,98902.095819984,128561.508408334,113119.08871725,124149.506933343,78695.0530453306,169476.688360362,136837.712454063,156942.202992535,43390.0427690779,91053.2857908905,118096.963319881,118096.963319881,91053.2857908905,87172.2008562676,85545.30156897,94919.325883354,80150.8172048298,73034.8931539208,74699.5418802271,9.77651002728761
"PA 38:2"," [M-H]-@6.51",17300.6359888415,40586.2240315824,22814.0313936417,22432.4909232519,14183.4344751869,54967.5570809419,24019.5110456632,35473.9336373973,13016.721382706,22432.4909232519,20113.1906722862,25252.9578295235,19766.0902323077,13016.721382706,18052.1514022068,14942.0395560165,17858.1983327838,18992.0606850502,20553.0435169247,17300.6359888415,14589.2596391774,19766.0902323077,24960.0432707651,42441.8011357103,18992.0606850502,65788.2052304147,43390.0427690779,39121.7235390526,10063.9615314615,65788.2052304147,35928.7366975244,16041.5719612405,19230.4242177783,28371.0524068473,32844.5995602581,18052.1514022068,33257.2218777345,40586.2240315824,26330.049249067,40240.0754398973,57966.4207157565,22145.5932237834,34698.5125620942,34698.5125620942,25770.5874241869,59201.1508533141,49000.8732518591,18783.3928815169,29062.2865632281,29905.1422589492,25770.5874241869,25770.5874241869,25770.5874241869,24545.7280568123,22432.4909232519,9.78856023032722
"PE 40:5"," [M-H]-@7.19",431768.015308612,337973.853922912,406422.851200265,415406.195410902,406422.851200265,278079.626374692,278079.626374692,337973.853922912,324416.627688208,370200.811223377,337973.853922912,303108.577578514,378570.527451316,391991.075401312,324416.627688208,777848.534783605,448196.027788776,503280.34634104,671697.274588215,529649.988185279,474162.6430848,378570.527451316,448196.027788776,474162.6430848,378570.527451316,603579.139577866,570181.045458088,391991.075401312,378570.527451316,503280.34634104,391991.075401312,391991.075401312,370200.811223377,287161.122702733,343581.671666813,431768.015308612,370200.811223377,337973.853922912,406422.851200265,234571.82726034,247652.445144075,378570.527451316,603579.139577866,312672.922253112,337973.853922912,529649.988185279,431768.015308612,474162.6430848,343581.671666813,406422.851200265,378570.527451316,378570.527451316,343581.671666813,317030.659916017,312672.922253112,9.80750878189866
"PC 31:1"," [M-Ac-H]-@6.05",7629.5286172313,10063.9615314615,6279.57655554251,5664.71865704873,9815.49086811924,8223.51871446462,6419.39100182543,6279.57655554251,9457.7148263678,5599.89253538876,5270.84165134611,6018.70163542494,3189.89019742479,6504.40842638318,8223.51871446462,12050.9503239596,6926.3661512357,6591.45938638766,22814.0313936417,6591.45938638766,7562.29051639789,8345.6837321175,8635.27005289917,8562.32096238921,7629.5286172313,18422.6022447198,9280.91190583454,6419.39100182543,10567.9691574085,12763.0232448943,9280.91190583454,8562.32096238921,4740.23170646276,8006.1700733225,8006.1700733225,14589.2596391774,7241.97550704791,6860.64490177395,9041.14410954384,13693.1479985585,9642.88937351681,13497.6290669996,7241.97550704791,11302.8023337359,7374.27961812012,9642.88937351681,11196.8370100297,11958.7041055247,6666.52714092414,6860.64490177395,6279.57655554251,4976.25404355669,6351.62320475601,6018.70163542494,6351.62320475601,9.82082150580585
"PE 39:4"," [M-H]-@7.16",337973.853922912,225772.247189162,359576.300330345,359576.300330345,234571.82726034,448196.027788776,474162.6430848,474162.6430848,359576.300330345,260700.804347749,303108.577578514,317030.659916017,391991.075401312,303108.577578514,391991.075401312,177326.928718652,242360.539673958,312672.922253112,270214.611960869,287161.122702733,295421.205901521,324416.627688208,260700.804347749,247652.445144075,270214.611960869,220401.015264899,169476.688360362,359576.300330345,230120.458118071,337973.853922912,406422.851200265,415406.195410902,415406.195410902,270214.611960869,247652.445144075,303108.577578514,529649.988185279,431768.015308612,431768.015308612,431768.015308612,370200.811223377,317030.659916017,370200.811223377,189294.061798486,242360.539673958,225772.247189162,343581.671666813,370200.811223377,324416.627688208,312672.922253112,295421.205901521,270214.611960869,278079.626374692,260700.804347749,247652.445144075,9.82297065531988
"PC 34:4"," [M-Ac-H]-@5.45",67653.4106439194,29905.1422589492,63557.6638947225,78695.0530453306,81010.799828919,65788.2052304147,63557.6638947225,49000.8732518591,85545.30156897,57019.204561377,64184.943535615,64184.943535615,49000.8732518591,54967.5570809419,56149.8936557904,22432.4909232519,52357.5794593338,45803.6944741775,50222.2123266577,57966.4207157565,44468.7218741318,24545.7280568123,41534.4123553582,35928.7366975244,44468.7218741318,60549.0879490913,52357.5794593338,33625.6170813812,57966.4207157565,57966.4207157565,40586.2240315824,44468.7218741318,59201.1508533141,47123.1700389236,38502.0070433393,35928.7366975244,37776.8697048003,41534.4123553582,42441.8011357103,50222.2123266577,51161.5749350982,32844.5995602581,32844.5995602581,40586.2240315824,37106.7110444833,28371.0524068473,24960.0432707651,25770.5874241869,43903.6272116872,49000.8732518591,51161.5749350982,47123.1700389236,51161.5749350982,57019.204561377,57966.4207157565,9.93031297835517
"PC 35:1"," [M-Ac-H]-@7.09",11196.8370100297,9642.88937351681,9041.14410954384,10567.9691574085,11958.7041055247,13497.6290669996,10567.9691574085,14589.2596391774,13879.4296212777,6860.64490177395,11858.5752938058,11858.5752938058,12242.0741170232,14942.0395560165,14942.0395560165,10063.9615314615,16041.5719612405,13879.4296212777,18992.0606850502,13879.4296212777,17654.6588222659,11858.5752938058,14589.2596391774,18052.1514022068,21167.2774205338,13218.8810080463,16859.0080277138,18422.6022447198,13497.6290669996,14790.6659292596,16567.069256039,11958.7041055247,15777.2991699635,11302.8023337359,9815.49086811924,7434.25355009642,6201.19672700279,16567.069256039,13016.721382706,10765.8334507984,8635.27005289917,14042.4022303097,15280.4978501527,8223.51871446462,13497.6290669996,11302.8023337359,13693.1479985585,13879.4296212777,12532.7743970171,12532.7743970171,12763.0232448943,10205.7135939156,12242.0741170232,10205.7135939156,10765.8334507984,10.0033793718704
"plasmenyl-PE 36:3"," [M-H]-@6.99",153361.534593716,156942.202992535,139661.698759454,113119.08871725,177326.928718652,126846.615144539,128561.508408334,124149.506933343,153361.534593716,98902.095819984,124149.506933343,110320.801448749,128561.508408334,124149.506933343,136837.712454063,124149.506933343,150462.807134574,144930.140918802,260700.804347749,139661.698759454,161160.804157178,136837.712454063,141715.927686262,144930.140918802,153361.534593716,126846.615144539,247652.445144075,128561.508408334,177326.928718652,153361.534593716,110320.801448749,150462.807134574,131493.365381345,113119.08871725,150462.807134574,202373.172699534,214340.763937673,126846.615144539,118096.963319881,102262.39039454,105787.310973488,124149.506933343,153361.534593716,128561.508408334,144930.140918802,126846.615144539,113119.08871725,102262.39039454,136837.712454063,118096.963319881,131493.365381345,153361.534593716,128561.508408334,113119.08871725,126846.615144539,10.1119650548468
"PC 42:10"," [M-Ac-H]-@5.70",49000.8732518591,42441.8011357103,33625.6170813812,25770.5874241869,45803.6944741775,72134.4767047597,65788.2052304147,24019.5110456632,37776.8697048003,25252.9578295235,46377.5448066994,69281.4798380118,33625.6170813812,37106.7110444833,38502.0070433393,93175.0716022023,42441.8011357103,53465.167923091,82187.1006181964,43390.0427690779,67653.4106439194,33625.6170813812,62248.297380789,77051.3061921559,84215.5429344367,78695.0530453306,22814.0313936417,17300.6359888415,29905.1422589492,49000.8732518591,24960.0432707651,33257.2218777345,22814.0313936417,43903.6272116872,42441.8011357103,60549.0879490913,47123.1700389236,38502.0070433393,49000.8732518591,34698.5125620942,47123.1700389236,47123.1700389236,40240.0754398973,37776.8697048003,51161.5749350982,44468.7218741318,33625.6170813812,31819.8040048479,41534.4123553582,34698.5125620942,32844.5995602581,34698.5125620942,31203.8141300625,31819.8040048479,37106.7110444833,10.2355959572944
"PE 36:1"," [M-H]-@7.43",503280.34634104,630189.039136372,570181.045458088,710643.350254821,431768.015308612,431768.015308612,448196.027788776,503280.34634104,474162.6430848,729936.076439409,710643.350254821,671697.274588215,503280.34634104,630189.039136372,630189.039136372,1805548.03513738,1284906.73203837,671697.274588215,448196.027788776,671697.274588215,729936.076439409,777848.534783605,729936.076439409,710643.350254821,777848.534783605,370200.811223377,603579.139577866,529649.988185279,570181.045458088,370200.811223377,603579.139577866,729936.076439409,431768.015308612,729936.076439409,1005078.75861457,924259.232793655,1141806.82594899,630189.039136372,630189.039136372,603579.139577866,710643.350254821,603579.139577866,630189.039136372,474162.6430848,857398.842731847,630189.039136372,630189.039136372,710643.350254821,671697.274588215,671697.274588215,570181.045458088,503280.34634104,570181.045458088,570181.045458088,570181.045458088,10.3717353885689
"PC 40:8"," [M-Ac-H]-@5.76",225772.247189162,195839.975750585,202373.172699534,169476.688360362,208788.147287482,139661.698759454,169476.688360362,136837.712454063,208788.147287482,139661.698759454,161160.804157178,153361.534593716,177326.928718652,181912.871395018,208788.147287482,37776.8697048003,169476.688360362,247652.445144075,202373.172699534,214340.763937673,225772.247189162,220401.015264899,220401.015264899,208788.147287482,230120.458118071,110320.801448749,150462.807134574,195839.975750585,220401.015264899,220401.015264899,139661.698759454,181912.871395018,169476.688360362,136837.712454063,131493.365381345,195839.975750585,50222.2123266577,214340.763937673,177326.928718652,139661.698759454,110320.801448749,195839.975750585,234571.82726034,195839.975750585,214340.763937673,189294.061798486,181912.871395018,156942.202992535,177326.928718652,161160.804157178,169476.688360362,208788.147287482,181912.871395018,150462.807134574,177326.928718652,10.4829173092394
"lysoPE 20:4"," [M-H]-@1.34",777848.534783605,448196.027788776,729936.076439409,431768.015308612,378570.527451316,630189.039136372,777848.534783605,603579.139577866,529649.988185279,1284906.73203837,857398.842731847,857398.842731847,857398.842731847,1240634.70385502,415406.195410902,359576.300330345,570181.045458088,343581.671666813,76000.9210241204,359576.300330345,337973.853922912,181912.871395018,317030.659916017,359576.300330345,359576.300330345,324416.627688208,431768.015308612,1063984.35324845,448196.027788776,169476.688360362,529649.988185279,603579.139577866,324416.627688208,529649.988185279,671697.274588215,78695.0530453306,324416.627688208,448196.027788776,503280.34634104,671697.274588215,343581.671666813,287161.122702733,287161.122702733,359576.300330345,448196.027788776,406422.851200265,287161.122702733,570181.045458088,503280.34634104,529649.988185279,529649.988185279,630189.039136372,671697.274588215,603579.139577866,603579.139577866,10.6388106163584
"CL 70:6"," [M-2H](2-)@9.11",80150.8172048298,19766.0902323077,64184.943535615,32844.5995602581,29062.2865632281,48182.0717913388,57966.4207157565,45803.6944741775,61406.0632477407,47123.1700389236,51161.5749350982,48182.0717913388,54967.5570809419,69281.4798380118,57966.4207157565,33625.6170813812,48182.0717913388,47123.1700389236,43390.0427690779,51161.5749350982,57966.4207157565,22145.5932237834,42441.8011357103,44468.7218741318,26691.0866922063,22145.5932237834,14790.6659292596,20553.0435169247,24019.5110456632,16041.5719612405,33257.2218777345,21876.9953979148,13693.1479985585,19766.0902323077,15507.0561482008,14942.0395560165,25252.9578295235,22432.4909232519,24545.7280568123,18052.1514022068,16328.4466952437,16328.4466952437,26330.049249067,22145.5932237834,33625.6170813812,12050.9503239596,22814.0313936417,19502.167767695,35473.9336373973,35928.7366975244,35473.9336373973,29905.1422589492,28371.0524068473,29905.1422589492,29062.2865632281,10.6792714583366
